,age,monthly_income,sex,education,product,quality,purchased
102,18,43,1,0,2,1,1
103,22,46,1,0,2,1,1
104,30,59,1,0,2,1,1
105,25,43,1,0,2,1,1
106,27,56,1,0,2,1,1
107,27,46,0,0,2,1,1
108,18,41,1,0,2,1,1
109,18,48,1,0,2,1,1
110,22,40,1,0,2,1,1
111,22,55,1,0,2,1,1
112,29,41,1,0,2,1,1
113,20,46,1,0,2,1,1
114,21,42,1,0,2,1,1
115,25,40,0,0,2,1,1
116,25,45,0,0,2,1,1
117,25,55,1,0,2,1,1
118,25,41,1,0,2,1,1
119,25,41,1,0,2,1,1
120,21,44,1,0,2,1,1
121,21,57,0,0,2,1,1
122,24,56,1,0,2,1,1
123,30,52,1,0,2,1,1
124,18,44,1,0,2,1,1
125,30,59,1,0,2,1,1
126,29,55,1,0,2,1,1
127,21,56,0,0,2,1,1
128,22,50,1,0,2,1,1
129,21,58,1,0,2,1,1
130,25,42,0,0,2,1,1
131,30,56,1,0,2,1,1
132,19,47,1,0,2,1,1
133,21,57,1,0,2,1,1
134,30,60,1,0,2,1,1
135,26,49,1,0,2,1,1
136,29,41,1,0,2,1,1
137,24,59,0,0,2,1,1
138,23,42,1,0,2,1,1
139,28,58,1,0,2,1,1
140,20,41,1,0,2,1,1
141,26,59,0,0,2,1,1
142,30,41,1,0,2,1,1
143,25,55,0,0,2,1,1
144,24,58,1,0,2,1,1
145,18,46,0,0,2,1,1
146,27,47,1,0,2,1,1
147,24,59,1,0,2,1,1
148,21,45,1,0,2,1,1
149,21,53,1,0,2,1,1
150,30,42,1,0,2,1,1
151,25,44,1,0,2,1,1
152,21,54,1,0,2,1,1
153,27,58,1,0,2,1,1
154,30,51,1,0,2,1,1
155,20,48,1,0,2,1,1
156,19,44,1,0,2,1,1
157,21,56,0,0,2,1,1
158,28,43,1,0,2,1,1
159,18,60,1,0,2,1,1
160,20,40,1,0,2,1,1
161,26,53,1,0,2,1,1
162,28,40,1,0,2,1,1
163,27,50,1,0,2,1,1
164,20,40,1,0,2,1,1
165,28,45,1,0,2,1,1
166,18,57,0,0,2,1,1
167,23,60,1,0,2,1,1
168,23,55,1,0,2,1,1
169,18,46,0,0,2,1,1
170,28,58,1,0,2,1,1
171,19,50,1,0,2,1,1
172,26,51,1,0,2,1,1
173,19,41,1,0,2,1,1
174,21,43,1,0,2,1,1
175,28,52,1,0,2,1,1
176,19,45,1,0,2,1,1
177,22,54,0,0,2,1,1
178,27,53,1,0,2,1,1
179,25,52,1,0,2,1,1
180,27,57,1,0,2,1,1
181,25,50,1,0,2,1,1
182,28,52,1,0,2,1,1
183,29,46,1,0,2,1,1
184,22,48,1,0,2,1,1
185,25,49,1,0,2,1,1
186,28,43,1,0,2,1,1
187,23,48,0,0,2,1,1
188,28,42,1,0,2,1,1
189,26,43,0,0,2,1,1
190,30,41,1,0,2,1,1
191,24,42,1,0,2,1,1
192,22,56,1,0,2,1,1
193,18,43,1,0,2,1,1
194,26,43,1,0,2,1,1
195,19,50,1,0,2,1,1
196,18,41,0,0,2,1,1
197,28,50,1,0,2,1,1
198,30,56,1,0,2,1,1
199,19,53,1,0,2,1,1
200,18,51,1,0,2,1,1
201,18,48,1,0,2,1,1
202,21,55,1,0,2,1,1
203,21,42,1,0,2,1,1
204,20,40,1,0,2,1,1
205,25,58,1,0,2,1,1
206,18,47,1,0,2,1,1
207,23,49,0,0,2,1,1
208,26,54,1,0,2,1,1
209,28,46,1,0,2,1,1
210,21,48,1,0,2,1,1
211,28,60,1,0,2,1,1
212,30,50,0,0,2,1,1
213,19,41,1,0,2,1,1
214,27,46,1,0,2,1,1
215,26,56,0,0,2,1,1
216,22,45,1,0,2,1,1
217,23,47,0,0,2,1,1
218,30,52,1,0,2,1,1
219,21,56,0,0,2,1,1
220,18,44,1,0,2,1,1
221,28,51,1,0,2,1,1
222,30,60,0,0,2,1,1
223,24,43,0,0,2,1,1
224,30,53,1,0,2,1,1
225,22,54,1,0,2,1,1
226,29,59,0,0,2,1,1
227,27,52,0,0,2,1,1
228,24,46,1,0,2,1,1
229,20,55,1,0,2,1,1
230,27,57,1,0,2,1,1
231,29,41,1,0,2,1,1
232,25,44,1,0,2,1,1
233,19,58,1,0,2,1,1
234,22,58,1,0,2,1,1
235,19,46,1,0,2,1,1
236,28,47,1,0,2,1,1
237,19,51,1,0,2,1,1
238,22,54,1,0,2,1,1
239,30,60,1,0,2,1,1
240,26,46,1,0,2,1,1
241,20,56,1,0,2,1,1
242,29,45,1,0,2,1,1
243,20,47,1,0,2,1,1
244,23,44,1,0,2,1,1
245,25,55,1,0,2,1,1
246,18,42,1,0,2,1,1
247,19,47,0,0,2,1,1
248,22,41,1,0,2,1,1
249,27,54,1,0,2,1,1
250,21,78,0,0,2,1,1
251,18,62,1,0,2,1,1
252,22,63,1,0,2,1,1
253,24,73,1,0,2,1,1
254,29,60,1,0,2,1,1
255,25,78,1,0,2,1,1
256,22,68,1,0,2,1,1
257,22,71,1,0,2,1,1
258,27,73,1,0,2,1,1
259,25,73,0,0,2,1,1
260,21,79,1,0,2,1,1
261,20,62,1,0,2,1,1
262,23,80,1,0,2,1,1
263,30,76,1,0,2,1,1
264,28,64,1,0,2,1,1
265,20,68,1,0,2,1,1
266,24,62,1,0,2,1,1
267,18,66,1,0,2,1,1
268,27,62,1,0,2,1,1
269,25,78,1,0,2,1,1
270,23,72,1,0,2,1,1
271,26,71,1,0,2,1,1
272,29,73,0,0,2,1,1
273,18,67,1,0,2,1,1
274,28,67,1,0,2,1,1
275,22,65,0,0,2,1,1
276,20,79,0,0,2,1,1
277,30,78,1,0,2,1,1
278,25,72,0,0,2,1,1
279,21,69,1,0,2,1,1
280,18,66,1,0,2,1,1
281,30,76,1,0,2,1,1
282,19,70,1,0,2,1,1
283,24,79,1,0,2,1,1
284,23,76,0,0,2,1,1
285,29,65,1,0,2,1,1
286,22,78,1,0,2,1,1
287,27,61,1,0,2,1,1
288,19,75,0,0,2,1,1
289,30,78,1,0,2,1,1
290,26,70,1,0,2,1,1
291,25,60,1,0,2,1,1
292,24,63,1,0,2,1,1
293,27,65,1,0,2,1,1
294,27,75,1,0,2,1,1
295,27,80,1,0,2,1,1
296,22,61,1,0,2,1,1
297,24,78,0,0,2,1,1
298,22,60,0,0,2,1,1
299,28,66,1,0,2,1,1
300,27,78,0,0,2,1,1
301,25,70,1,0,2,1,1
302,19,68,1,0,2,1,1
303,30,79,1,0,2,1,1
304,23,62,1,0,2,1,1
305,22,60,1,0,2,1,1
306,27,73,0,0,2,1,1
307,28,76,1,0,2,1,1
308,28,78,1,0,2,1,1
309,20,64,1,0,2,1,1
310,19,70,1,0,2,1,1
311,23,63,1,0,2,1,1
312,21,68,0,0,2,1,1
313,19,70,0,0,2,1,1
314,28,62,0,0,2,1,1
315,21,72,0,0,2,1,1
316,27,60,1,0,2,1,1
317,25,63,1,0,2,1,1
318,27,80,1,0,2,1,1
319,20,60,1,0,2,1,1
320,26,73,1,0,2,1,1
321,28,64,1,0,2,1,1
322,26,65,1,0,2,1,1
323,29,80,0,0,2,1,1
324,20,77,1,0,2,1,1
325,27,65,0,0,2,1,1
326,28,61,1,0,2,1,1
327,24,70,0,0,2,1,1
328,27,73,1,0,2,1,1
329,24,79,1,0,2,1,1
330,30,80,1,0,2,1,1
331,25,76,1,0,2,1,1
332,19,75,1,0,2,1,1
333,18,76,1,0,2,1,1
334,30,80,0,0,2,1,1
335,23,65,0,0,2,1,1
336,21,78,1,0,2,1,1
337,24,66,1,0,2,1,1
338,26,67,1,0,2,1,1
339,26,64,1,0,2,1,1
340,26,60,1,0,2,1,1
341,19,77,1,0,2,1,1
342,21,75,1,0,2,1,1
343,23,63,1,0,2,1,1
344,25,75,1,0,2,1,1
345,27,79,1,0,2,1,1
346,25,71,1,0,2,1,1
347,24,66,1,0,2,1,1
348,24,64,0,0,2,1,1
349,24,60,1,0,2,1,1
350,22,72,1,0,2,1,1
351,21,75,0,0,2,1,1
352,28,64,1,0,2,1,1
353,19,65,1,0,2,1,1
354,28,62,1,0,2,1,1
355,24,68,1,0,2,1,1
356,25,76,1,0,2,1,1
357,27,60,1,0,2,1,1
358,27,65,1,0,2,1,1
359,25,74,1,0,2,1,1
360,25,64,1,0,2,1,1
361,27,76,1,0,2,1,1
362,21,69,1,0,2,1,1
363,24,76,1,0,2,1,1
364,29,70,1,0,2,1,1
365,29,60,1,0,2,1,1
366,21,65,1,0,2,1,1
367,25,71,0,0,2,1,1
368,21,68,0,0,2,1,1
369,28,61,1,0,2,1,1
370,28,63,1,0,2,1,1
371,20,62,1,0,2,1,1
372,30,64,1,0,2,1,1
373,28,69,1,0,2,1,1
374,22,79,0,0,2,1,1
375,20,76,0,0,2,1,1
376,20,68,0,0,2,1,1
377,18,80,1,0,2,1,1
378,25,72,1,0,2,1,1
379,25,73,1,0,2,1,1
380,22,73,0,0,2,1,1
381,26,68,1,0,2,1,1
382,29,64,1,0,2,1,1
383,22,65,0,0,2,1,1
384,20,71,1,0,2,1,1
385,27,77,0,0,2,1,1
386,25,70,1,0,2,1,1
387,19,71,1,0,2,1,1
388,19,75,1,0,2,1,1
389,23,64,1,0,2,1,1
390,21,78,1,0,2,1,1
391,18,79,1,0,2,1,1
392,27,63,1,0,2,1,1
393,26,73,1,0,2,1,1
394,29,69,1,0,2,1,1
395,27,70,0,0,2,1,1
396,24,75,1,0,2,1,1
397,21,70,1,0,2,1,1
398,22,79,1,0,2,1,1
399,21,61,1,0,2,1,1
400,18,70,1,0,2,1,1
401,30,75,0,0,2,1,1
402,28,70,1,0,2,1,1
403,25,73,0,0,2,1,1
404,30,79,0,0,2,1,1
405,23,66,1,0,2,1,1
406,23,71,0,0,2,1,1
407,29,66,1,0,2,1,1
408,18,69,1,0,2,1,1
409,24,65,1,0,2,1,1
410,24,67,0,0,2,1,1
411,20,65,1,0,2,1,1
412,27,66,1,0,2,1,1
413,23,68,1,0,2,1,1
414,26,68,0,0,2,1,1
415,23,72,1,0,2,1,1
416,30,79,0,0,2,1,1
417,27,63,0,0,2,1,1
418,22,77,1,0,2,1,1
419,18,75,1,0,2,1,1
420,19,76,1,0,2,1,1
421,25,75,1,0,2,1,1
422,21,71,1,0,2,1,1
423,21,64,1,0,2,1,1
424,21,73,0,0,2,1,1
425,22,61,1,0,2,1,1
426,20,78,1,0,2,1,1
427,18,71,1,0,2,1,1
428,22,80,0,0,2,1,1
429,23,62,1,0,2,1,1
430,26,62,1,0,2,1,1
431,18,73,1,0,2,1,1
432,30,79,1,0,2,1,1
433,20,79,1,0,2,1,1
434,24,74,1,0,2,1,1
435,22,63,1,0,2,1,1
436,22,60,1,0,2,1,1
437,20,75,1,0,2,1,1
438,29,73,0,0,2,1,1
439,18,79,1,0,2,1,1
440,27,76,1,0,2,1,1
441,24,72,1,0,2,1,1
442,27,65,1,0,2,1,1
443,30,78,1,0,2,1,1
444,19,73,1,0,2,1,1
445,18,68,1,0,2,1,1
446,18,70,1,0,2,1,1
447,23,71,0,0,2,1,1
448,21,77,1,0,2,1,1
449,28,61,0,0,2,1,1
450,19,79,1,0,2,1,1
451,25,68,1,0,2,1,1
452,18,74,1,0,2,1,1
453,20,79,1,0,2,1,1
454,21,65,1,0,2,1,1
455,20,78,1,0,2,1,1
456,18,68,1,0,2,1,1
457,24,69,0,0,2,1,1
458,26,61,1,0,2,1,1
459,19,70,1,0,2,1,1
460,19,60,1,0,2,1,1
461,21,66,1,0,2,1,1
462,28,79,1,0,2,1,1
463,25,69,1,0,2,1,1
464,21,78,1,0,2,1,1
465,18,77,1,0,2,1,1
466,28,77,1,0,2,1,1
467,20,74,1,0,2,1,1
468,26,75,1,0,2,1,1
469,19,72,1,0,2,1,1
470,26,73,0,0,2,1,1
471,21,69,1,0,2,1,1
472,25,79,1,0,2,1,1
473,24,64,1,0,2,1,1
474,27,78,1,0,2,1,1
475,29,80,1,0,2,1,1
476,21,73,1,0,2,1,1
477,22,75,1,0,2,1,1
478,22,71,1,0,2,1,1
479,29,71,1,0,2,1,1
480,23,63,1,0,2,1,1
481,27,61,1,0,2,1,1
482,26,60,1,0,2,1,1
483,20,75,1,0,2,1,1
484,25,71,0,0,2,1,1
485,26,63,1,0,2,1,1
486,23,66,1,0,2,1,1
487,22,75,1,0,2,1,1
488,23,69,0,0,2,1,1
489,19,76,1,0,2,1,1
490,19,60,1,0,2,1,1
491,19,72,1,0,2,1,1
492,23,80,1,0,2,1,1
493,28,78,1,0,2,1,1
494,19,71,1,0,2,1,1
495,30,72,1,0,2,1,1
496,25,61,1,0,2,1,1
497,29,79,0,0,2,1,1
498,28,61,1,0,2,1,1
499,30,77,1,0,2,1,1
500,20,71,1,1,2,1,1
501,25,64,0,1,2,1,1
502,20,63,1,1,2,1,1
503,30,67,1,1,2,1,1
504,26,76,1,1,2,1,1
505,20,77,1,1,2,1,1
506,22,73,1,1,2,1,1
507,26,66,1,1,2,1,1
508,20,68,0,1,2,1,1
509,24,80,0,1,2,1,1
510,19,67,1,1,2,1,1
511,28,64,1,1,2,1,1
512,29,67,1,1,2,1,1
513,18,75,1,1,2,1,1
514,30,66,1,1,2,1,1
515,27,71,1,1,2,1,1
516,19,69,1,1,2,1,1
517,18,78,1,1,2,1,1
518,19,65,0,1,2,1,1
519,26,62,1,1,2,1,1
520,22,73,1,1,2,1,1
521,24,63,1,1,2,1,1
522,25,60,1,1,2,1,1
523,21,74,1,1,2,1,1
524,21,75,1,1,2,1,1
525,27,70,1,1,2,1,1
526,19,65,0,1,2,1,1
527,20,74,1,1,2,1,1
528,25,74,1,1,2,1,1
529,28,76,1,1,2,1,1
530,29,60,1,1,2,1,1
531,26,76,1,1,2,1,1
532,18,79,0,1,2,1,1
533,21,61,0,1,2,1,1
534,26,75,1,1,2,1,1
535,30,78,1,1,2,1,1
536,22,75,1,1,2,1,1
537,25,78,1,1,2,1,1
538,30,61,1,1,2,1,1
539,28,68,0,1,2,1,1
540,20,78,1,1,2,1,1
541,22,62,1,1,2,1,1
542,29,65,0,1,2,1,1
543,22,77,1,1,2,1,1
544,24,63,0,1,2,1,1
545,27,62,0,1,2,1,1
546,28,71,1,1,2,1,1
547,24,72,1,1,2,1,1
548,20,80,1,1,2,1,1
549,19,80,1,1,2,1,1
550,21,75,1,1,2,1,1
551,23,61,1,1,2,1,1
552,21,73,0,1,2,1,1
553,24,68,1,1,2,1,1
554,24,74,0,1,2,1,1
555,26,77,1,1,2,1,1
556,23,73,1,1,2,1,1
557,19,64,1,1,2,1,1
558,25,63,1,1,2,1,1
559,19,63,1,1,2,1,1
560,27,64,1,1,2,1,1
561,27,63,0,1,2,1,1
562,23,69,1,1,2,1,1
563,27,65,1,1,2,1,1
564,23,64,1,1,2,1,1
565,19,63,1,1,2,1,1
566,26,72,1,1,2,1,1
567,22,70,1,1,2,1,1
568,18,66,0,1,2,1,1
569,28,74,1,1,2,1,1
570,22,71,0,1,2,1,1
571,24,77,1,1,2,1,1
572,21,70,1,1,2,1,1
573,24,75,0,1,2,1,1
574,29,80,1,1,2,1,1
575,28,67,0,1,2,1,1
576,22,71,1,1,2,1,1
577,20,66,0,1,2,1,1
578,27,77,1,1,2,1,1
579,25,71,1,1,2,1,1
580,26,68,1,1,2,1,1
581,25,78,1,1,2,1,1
582,20,79,1,1,2,1,1
583,26,62,1,1,2,1,1
584,26,80,1,1,2,1,1
585,26,72,1,1,2,1,1
586,28,66,1,1,2,1,1
587,27,74,1,1,2,1,1
588,28,75,1,1,2,1,1
589,24,66,1,1,2,1,1
590,30,73,1,1,2,1,1
591,18,80,1,1,2,1,1
592,22,76,1,1,2,1,1
593,27,64,1,1,2,1,1
594,19,71,1,1,2,1,1
595,28,72,1,1,2,1,1
596,18,68,0,1,2,1,1
597,20,72,1,1,2,1,1
598,29,80,1,1,2,1,1
599,29,74,1,1,2,1,1
600,20,67,1,1,2,1,1
601,24,74,1,1,2,1,1
602,24,69,1,1,2,1,1
603,18,71,1,1,2,1,1
604,26,66,1,1,2,1,1
605,25,68,1,1,2,1,1
606,20,61,0,1,2,1,1
607,26,70,1,1,2,1,1
608,20,72,0,1,2,1,1
609,21,68,0,1,2,1,1
610,20,73,1,1,2,1,1
611,27,60,1,1,2,1,1
612,22,62,1,1,2,1,1
613,26,62,1,1,2,1,1
614,25,74,1,1,2,1,1
615,24,76,1,1,2,1,1
616,29,68,1,1,2,1,1
617,24,80,0,1,2,1,1
618,23,62,0,1,2,1,1
619,30,80,1,1,2,1,1
620,28,61,1,1,2,1,1
621,30,79,1,1,2,1,1
622,18,64,1,1,2,1,1
623,21,60,0,1,2,1,1
624,30,67,0,1,2,1,1
625,22,77,1,1,2,1,1
626,29,71,1,1,2,1,1
627,26,73,0,1,2,1,1
628,20,64,1,1,2,1,1
629,21,78,1,1,2,1,1
630,22,73,1,1,2,1,1
631,21,63,1,1,2,1,1
632,22,75,0,1,2,1,1
633,26,63,1,1,2,1,1
634,26,69,0,1,2,1,1
635,26,72,1,1,2,1,1
636,30,70,1,1,2,1,1
637,25,61,1,1,2,1,1
638,26,80,1,1,2,1,1
639,23,71,0,1,2,1,1
640,29,74,1,1,2,1,1
641,26,61,0,1,2,1,1
642,28,73,1,1,2,1,1
643,21,80,1,1,2,1,1
644,26,65,1,1,2,1,1
645,22,64,0,1,2,1,1
646,25,68,0,1,2,1,1
647,30,66,1,1,2,1,1
648,27,71,1,1,2,1,1
649,19,61,0,1,2,1,1
650,20,77,1,1,2,1,1
651,30,68,1,1,2,1,1
652,18,78,1,1,2,1,1
653,29,70,1,1,2,1,1
654,27,68,1,1,2,1,1
655,24,79,1,1,2,1,1
656,19,69,1,1,2,1,1
657,25,71,0,1,2,1,1
658,21,80,1,1,2,1,1
659,19,75,1,1,2,1,1
660,23,69,0,1,2,1,1
661,28,68,1,1,2,1,1
662,23,67,1,1,2,1,1
663,19,62,0,1,2,1,1
664,30,65,1,1,2,1,1
665,19,70,1,1,2,1,1
666,25,62,0,1,2,1,1
667,29,61,1,1,2,1,1
668,20,64,1,1,2,1,1
669,27,65,1,1,2,1,1
670,18,65,1,1,2,1,1
671,19,80,1,1,2,1,1
672,23,79,1,1,2,1,1
673,23,61,1,1,2,1,1
674,22,68,1,1,2,1,1
675,20,68,1,1,2,1,1
676,24,73,1,1,2,1,1
677,20,79,1,1,2,1,1
678,20,77,1,1,2,1,1
679,24,63,1,1,2,1,1
680,29,69,1,1,2,1,1
681,18,75,1,1,2,1,1
682,25,76,0,1,2,1,1
683,23,74,1,1,2,1,1
684,26,63,0,1,2,1,1
685,23,75,1,1,2,1,1
686,21,65,1,1,2,1,1
687,19,73,0,1,2,1,1
688,28,76,1,1,2,1,1
689,23,60,1,1,2,1,1
690,23,71,1,1,2,1,1
691,29,66,0,1,2,1,1
692,25,67,0,1,2,1,1
693,30,73,1,1,2,1,1
694,21,78,1,1,2,1,1
695,19,66,1,1,2,1,1
696,29,79,1,1,2,1,1
697,24,72,1,1,2,1,1
698,22,67,1,1,2,1,1
699,19,80,0,1,2,1,1
700,26,66,1,1,2,1,1
701,30,61,0,1,2,1,1
702,22,67,1,1,2,1,1
703,30,69,1,1,2,1,1
704,27,70,1,1,2,1,1
705,18,80,1,1,2,1,1
706,23,67,0,1,2,1,1
707,25,80,1,1,2,1,1
708,19,60,1,1,2,1,1
709,30,69,1,1,2,1,1
710,24,74,1,1,2,1,1
711,30,69,1,1,2,1,1
712,18,75,1,1,2,1,1
713,22,78,0,1,2,1,1
714,20,60,1,1,2,1,1
715,21,80,1,1,2,1,1
716,21,63,1,1,2,1,1
717,19,61,1,1,2,1,1
718,22,61,0,1,2,1,1
719,19,74,1,1,2,1,1
720,28,61,1,1,2,1,1
721,26,73,1,1,2,1,1
722,25,80,1,1,2,1,1
723,29,68,1,1,2,1,1
724,19,68,0,1,2,1,1
725,22,70,1,1,2,1,1
726,30,63,1,1,2,1,1
727,20,80,1,1,2,1,1
728,18,62,1,1,2,1,1
729,29,70,1,1,2,1,1
730,23,77,1,1,2,1,1
731,25,77,1,1,2,1,1
732,27,69,1,1,2,1,1
733,18,63,1,1,2,1,1
734,29,61,1,1,2,1,1
735,26,79,1,1,2,1,1
736,21,76,1,1,2,1,1
737,26,80,1,1,2,1,1
738,24,68,1,1,2,1,1
739,18,69,1,1,2,1,1
740,27,77,1,1,2,1,1
741,29,76,1,1,2,1,1
742,30,62,1,1,2,1,1
743,30,73,1,1,2,1,1
744,23,63,1,1,2,1,1
745,25,80,1,1,2,1,1
746,19,63,1,1,2,1,1
747,27,78,0,1,2,1,1
748,28,78,1,1,2,1,1
749,24,77,0,1,2,1,1
750,25,74,1,1,2,1,1
751,20,74,0,1,2,1,1
752,27,72,1,1,2,1,1
753,23,61,1,1,2,1,1
754,29,71,1,1,2,1,1
755,18,65,1,1,2,1,1
756,27,69,1,1,2,1,1
757,30,72,1,1,2,1,1
758,27,70,1,1,2,1,1
759,27,77,1,1,2,1,1
760,28,63,1,1,2,1,1
761,30,68,1,1,2,1,1
762,19,69,1,1,2,1,1
763,20,69,1,1,2,1,1
764,20,65,1,1,2,1,1
765,20,64,1,1,2,1,1
766,28,64,1,1,2,1,1
767,29,71,0,1,2,1,1
768,24,77,1,1,2,1,1
769,25,78,1,1,2,1,1
770,21,78,1,1,2,1,1
771,30,63,1,1,2,1,1
772,21,69,1,1,2,1,1
773,18,60,1,1,2,1,1
774,30,77,1,1,2,1,1
775,22,79,1,1,2,1,1
776,26,71,1,1,2,1,1
777,28,69,0,1,2,1,1
778,21,68,1,1,2,1,1
779,20,64,1,1,2,1,1
780,22,79,1,1,2,1,1
781,28,63,0,1,2,1,1
782,19,77,1,1,2,1,1
783,27,79,1,1,2,1,1
784,20,80,1,1,2,1,1
785,20,70,0,1,2,1,1
786,22,80,1,1,2,1,1
787,23,65,1,1,2,1,1
788,24,65,0,1,2,1,1
789,29,64,1,1,2,1,1
790,26,76,1,1,2,1,1
791,30,73,0,1,2,1,1
792,29,74,0,1,2,1,1
793,27,68,1,1,2,1,1
794,27,60,1,1,2,1,1
795,25,71,1,1,2,1,1
796,26,63,0,1,2,1,1
797,19,62,0,1,2,1,1
798,18,76,1,1,2,1,1
799,30,76,1,1,2,1,1
800,22,65,0,1,2,1,1
801,22,71,1,1,2,1,1
802,18,74,1,1,2,1,1
803,20,61,1,1,2,1,1
804,18,63,1,1,2,1,1
805,30,76,0,1,2,1,1
806,23,73,0,1,2,1,1
807,27,73,1,1,2,1,1
808,21,78,1,1,2,1,1
809,24,73,1,1,2,1,1
810,20,80,1,1,2,1,1
811,26,69,1,1,2,1,1
812,29,67,1,1,2,1,1
813,25,73,1,1,2,1,1
814,22,66,1,1,2,1,1
815,18,80,1,1,2,1,1
816,28,80,1,1,2,1,1
817,30,70,0,1,2,1,1
818,28,64,0,1,2,1,1
819,28,71,1,1,2,1,1
820,28,80,1,1,2,1,1
821,27,72,1,1,2,1,1
822,22,72,1,1,2,1,1
823,26,70,0,1,2,1,1
824,29,62,0,1,2,1,1
825,22,74,1,1,2,1,1
826,20,72,1,1,2,1,1
827,19,76,1,1,2,1,1
828,30,76,1,1,2,1,1
829,22,76,1,1,2,1,1
830,30,70,0,1,2,1,1
831,19,63,0,1,2,1,1
832,25,69,1,1,2,1,1
833,26,71,0,1,2,1,1
834,18,61,0,1,2,1,1
835,30,61,1,1,2,1,1
836,27,67,0,1,2,1,1
837,26,76,1,1,2,1,1
838,21,79,1,1,2,1,1
839,26,70,1,1,2,1,1
840,30,62,1,1,2,1,1
841,18,72,0,1,2,1,1
842,23,78,1,1,2,1,1
843,18,74,1,1,2,1,1
844,25,72,1,1,2,1,1
845,19,75,1,1,2,1,1
846,28,62,1,1,2,1,1
847,26,68,1,1,2,1,1
848,21,60,0,1,2,1,1
849,24,71,1,1,2,1,1
850,26,63,1,1,2,1,1
851,27,60,0,1,2,1,1
852,24,73,1,1,2,1,1
853,28,80,1,1,2,1,1
854,24,65,1,1,2,1,1
855,21,69,1,1,2,1,1
856,23,65,1,1,2,1,1
857,19,71,1,1,2,1,1
858,22,77,1,1,2,1,1
859,25,65,0,1,2,1,1
860,22,70,0,1,2,1,1
861,25,77,1,1,2,1,1
862,27,65,1,1,2,1,1
863,18,77,1,1,2,1,1
864,20,69,0,1,2,1,1
865,29,74,0,1,2,1,1
866,27,68,1,1,2,1,1
867,27,79,1,1,2,1,1
868,29,65,1,1,2,1,1
869,30,75,1,1,2,1,1
870,19,67,1,1,2,1,1
871,18,74,0,1,2,1,1
