,age,monthly_income,sex,education,product,quality,purchased
156,22,48,1,0,3,1,1
157,22,53,1,0,3,1,1
158,24,49,0,0,3,1,1
159,25,57,1,0,3,1,1
160,29,57,1,0,3,1,1
161,27,41,1,0,3,1,1
162,26,53,1,0,3,1,1
163,20,42,1,0,3,1,1
164,30,45,1,0,3,1,1
165,24,43,0,0,3,1,1
166,23,55,1,0,3,1,1
167,20,46,1,0,3,1,1
168,26,52,1,0,3,1,1
169,29,46,0,0,3,1,1
170,24,43,0,0,3,1,1
171,25,47,0,0,3,1,1
172,21,53,1,0,3,1,1
173,18,58,1,0,3,1,1
174,22,50,0,0,3,1,1
175,21,59,0,0,3,1,1
176,29,46,0,0,3,1,1
177,28,52,1,0,3,1,1
178,26,44,1,0,3,1,1
179,25,43,1,0,3,1,1
180,19,45,0,0,3,1,1
181,27,43,0,0,3,1,1
182,22,41,0,0,3,1,1
183,29,58,1,0,3,1,1
184,25,50,1,0,3,1,1
185,25,42,0,0,3,1,1
186,27,41,1,0,3,1,1
187,22,54,1,0,3,1,1
188,21,43,0,0,3,1,1
189,29,41,1,0,3,1,1
190,19,43,1,0,3,1,1
191,19,53,0,0,3,1,1
192,20,59,0,0,3,1,1
193,23,59,1,0,3,1,1
194,23,40,1,0,3,1,1
195,24,46,1,0,3,1,1
196,28,55,0,0,3,1,1
197,20,51,1,0,3,1,1
198,23,43,0,0,3,1,1
199,25,45,0,0,3,1,1
200,25,51,1,0,3,1,1
201,20,44,1,0,3,1,1
202,26,44,1,0,3,1,1
203,22,55,1,0,3,1,1
204,29,42,1,0,3,1,1
205,30,44,1,0,3,1,1
206,23,45,1,0,3,1,1
207,29,53,1,0,3,1,1
208,28,54,0,0,3,1,1
209,25,60,1,0,3,1,1
210,22,44,0,0,3,1,1
211,23,44,0,0,3,1,1
212,27,55,0,0,3,1,1
213,19,57,0,0,3,1,1
214,30,60,0,0,3,1,1
215,19,42,1,0,3,1,1
216,23,40,0,0,3,1,1
217,27,45,1,0,3,1,1
218,25,41,0,0,3,1,1
219,19,40,1,0,3,1,1
220,23,46,1,0,3,1,1
221,21,45,0,0,3,1,1
222,18,58,0,0,3,1,1
223,22,48,0,0,3,1,1
224,23,48,0,0,3,1,1
225,19,57,1,0,3,1,1
226,26,56,1,0,3,1,1
227,22,60,1,0,3,1,1
228,24,56,0,0,3,1,1
229,29,49,1,0,3,1,1
230,25,53,1,0,3,1,1
231,21,58,0,0,3,1,1
232,27,41,1,0,3,1,1
233,18,56,1,0,3,1,1
234,26,50,0,0,3,1,1
235,30,57,0,0,3,1,1
236,24,40,1,0,3,1,1
237,19,41,1,0,3,1,1
238,25,58,0,0,3,1,1
239,21,45,0,0,3,1,1
240,18,56,0,0,3,1,1
241,19,59,1,0,3,1,1
242,30,53,0,0,3,1,1
243,28,46,1,0,3,1,1
244,27,48,1,0,3,1,1
245,23,51,0,0,3,1,1
246,21,40,1,0,3,1,1
247,30,40,1,0,3,1,1
248,23,47,0,0,3,1,1
249,25,52,0,0,3,1,1
250,28,68,1,1,3,1,1
251,21,74,1,1,3,1,1
252,27,60,1,1,3,1,1
253,19,73,0,1,3,1,1
254,18,75,1,1,3,1,1
255,24,62,1,1,3,1,1
256,18,77,0,1,3,1,1
257,29,64,1,1,3,1,1
258,18,74,0,1,3,1,1
259,25,79,0,1,3,1,1
260,22,75,0,1,3,1,1
261,29,65,1,1,3,1,1
262,24,69,0,1,3,1,1
263,19,65,1,1,3,1,1
264,20,77,0,1,3,1,1
265,29,70,1,1,3,1,1
266,26,65,1,1,3,1,1
267,29,76,0,1,3,1,1
268,27,65,1,1,3,1,1
269,22,73,1,1,3,1,1
270,23,73,1,1,3,1,1
271,26,67,0,1,3,1,1
272,18,75,1,1,3,1,1
273,22,80,1,1,3,1,1
274,20,68,0,1,3,1,1
275,27,75,0,1,3,1,1
276,20,75,1,1,3,1,1
277,22,68,0,1,3,1,1
278,23,63,0,1,3,1,1
279,30,74,0,1,3,1,1
280,21,80,0,1,3,1,1
281,29,62,1,1,3,1,1
282,23,67,1,1,3,1,1
283,25,62,0,1,3,1,1
284,22,67,1,1,3,1,1
285,23,65,1,1,3,1,1
286,18,65,0,1,3,1,1
287,21,79,0,1,3,1,1
288,27,63,1,1,3,1,1
289,29,65,1,1,3,1,1
290,24,74,1,1,3,1,1
291,23,75,1,1,3,1,1
292,18,70,1,1,3,1,1
293,22,66,0,1,3,1,1
294,22,66,0,1,3,1,1
295,24,61,1,1,3,1,1
296,18,60,1,1,3,1,1
297,26,78,1,1,3,1,1
298,24,62,1,1,3,1,1
299,20,70,1,1,3,1,1
300,18,64,0,1,3,1,1
301,26,68,1,1,3,1,1
302,22,69,0,1,3,1,1
303,28,66,1,1,3,1,1
304,26,80,1,1,3,1,1
305,23,64,1,1,3,1,1
306,27,71,1,1,3,1,1
307,18,72,0,1,3,1,1
308,29,60,1,1,3,1,1
309,24,69,1,1,3,1,1
310,23,66,1,1,3,1,1
311,29,71,0,1,3,1,1
312,27,70,0,1,3,1,1
313,29,78,1,1,3,1,1
314,24,64,0,1,3,1,1
315,26,66,1,1,3,1,1
316,22,66,1,1,3,1,1
317,18,71,1,1,3,1,1
318,20,64,1,1,3,1,1
319,30,75,0,1,3,1,1
320,30,77,1,1,3,1,1
321,23,78,0,1,3,1,1
322,25,70,1,1,3,1,1
323,30,61,1,1,3,1,1
324,22,70,0,1,3,1,1
325,23,80,0,1,3,1,1
326,26,60,1,1,3,1,1
327,28,79,1,1,3,1,1
328,27,68,0,1,3,1,1
329,22,60,0,1,3,1,1
330,22,79,1,1,3,1,1
331,19,64,0,1,3,1,1
332,26,72,1,1,3,1,1
333,18,70,1,1,3,1,1
334,24,61,1,1,3,1,1
335,23,78,0,1,3,1,1
336,24,70,0,1,3,1,1
337,28,79,1,1,3,1,1
338,22,75,1,1,3,1,1
339,28,78,0,1,3,1,1
340,23,79,0,1,3,1,1
341,30,75,0,1,3,1,1
342,23,62,1,1,3,1,1
343,27,60,1,1,3,1,1
344,23,69,1,1,3,1,1
345,28,66,1,1,3,1,1
346,21,74,1,1,3,1,1
347,22,61,1,1,3,1,1
348,21,65,1,1,3,1,1
349,24,72,0,1,3,1,1
350,29,64,1,1,3,1,1
351,28,65,0,1,3,1,1
352,21,62,0,1,3,1,1
353,25,73,0,1,3,1,1
354,26,75,1,1,3,1,1
355,24,76,1,1,3,1,1
356,28,62,0,1,3,1,1
357,23,78,1,1,3,1,1
358,27,78,1,1,3,1,1
359,24,70,0,1,3,1,1
360,30,65,0,1,3,1,1
361,21,60,1,1,3,1,1
362,20,77,0,1,3,1,1
363,21,80,0,1,3,1,1
364,29,65,1,1,3,1,1
365,30,60,1,1,3,1,1
366,20,60,1,1,3,1,1
367,29,74,1,1,3,1,1
368,23,77,1,1,3,1,1
369,23,72,1,1,3,1,1
370,27,77,0,1,3,1,1
371,28,75,0,1,3,1,1
372,23,65,1,1,3,1,1
373,19,78,1,1,3,1,1
374,21,70,1,1,3,1,1
375,21,79,0,1,3,1,1
376,18,66,0,1,3,1,1
377,27,70,1,1,3,1,1
378,22,62,1,1,3,1,1
379,29,74,1,1,3,1,1
380,30,64,0,1,3,1,1
381,24,67,1,1,3,1,1
382,24,60,1,1,3,1,1
383,23,63,0,1,3,1,1
384,21,75,1,1,3,1,1
385,30,80,1,1,3,1,1
386,27,74,1,1,3,1,1
387,22,74,0,1,3,1,1
388,29,66,1,1,3,1,1
389,21,61,0,1,3,1,1
390,20,62,0,1,3,1,1
391,24,80,0,1,3,1,1
392,24,75,0,1,3,1,1
393,25,79,1,1,3,1,1
394,30,76,0,1,3,1,1
395,20,76,1,1,3,1,1
396,20,61,0,1,3,1,1
397,25,73,0,1,3,1,1
398,30,72,1,1,3,1,1
399,25,70,0,1,3,1,1
400,30,66,0,1,3,1,1
401,30,61,1,1,3,1,1
402,27,71,1,1,3,1,1
403,22,63,0,1,3,1,1
404,30,70,0,1,3,1,1
405,18,80,1,1,3,1,1
406,29,68,1,1,3,1,1
407,22,80,1,1,3,1,1
408,22,71,0,1,3,1,1
409,20,61,1,1,3,1,1
410,29,70,1,1,3,1,1
411,27,69,1,1,3,1,1
412,30,67,1,1,3,1,1
413,21,75,1,1,3,1,1
414,29,76,1,1,3,1,1
415,25,61,0,1,3,1,1
416,27,79,1,1,3,1,1
417,28,79,1,1,3,1,1
418,27,67,1,1,3,1,1
419,22,75,1,1,3,1,1
420,25,76,0,1,3,1,1
421,24,70,1,1,3,1,1
422,27,79,1,1,3,1,1
423,22,77,0,1,3,1,1
424,23,68,1,1,3,1,1
425,27,74,1,1,3,1,1
426,20,80,0,1,3,1,1
427,29,64,0,1,3,1,1
428,24,74,1,1,3,1,1
429,21,61,0,1,3,1,1
430,22,64,1,1,3,1,1
431,20,61,1,1,3,1,1
432,27,73,0,1,3,1,1
433,20,63,0,1,3,1,1
434,29,80,0,1,3,1,1
435,24,69,0,1,3,1,1
436,19,77,1,1,3,1,1
437,19,72,1,1,3,1,1
438,24,79,1,1,3,1,1
439,18,71,1,1,3,1,1
440,22,76,1,1,3,1,1
441,19,61,1,1,3,1,1
442,19,79,0,1,3,1,1
443,23,70,1,1,3,1,1
444,29,69,1,1,3,1,1
445,19,60,1,1,3,1,1
446,19,61,1,1,3,1,1
447,25,77,0,1,3,1,1
448,26,60,1,1,3,1,1
449,30,62,0,1,3,1,1
450,25,67,1,1,3,1,1
451,22,65,1,1,3,1,1
452,18,76,0,1,3,1,1
453,26,79,0,1,3,1,1
454,20,63,1,1,3,1,1
455,25,70,1,1,3,1,1
456,21,67,1,1,3,1,1
457,25,74,0,1,3,1,1
458,18,69,1,1,3,1,1
459,27,77,0,1,3,1,1
460,20,69,1,1,3,1,1
461,22,70,1,1,3,1,1
462,28,70,1,1,3,1,1
463,22,75,0,1,3,1,1
464,27,69,1,1,3,1,1
465,27,78,1,1,3,1,1
466,21,61,0,1,3,1,1
467,26,61,0,1,3,1,1
468,20,75,1,1,3,1,1
469,30,69,1,1,3,1,1
470,22,71,0,1,3,1,1
471,22,71,1,1,3,1,1
472,27,78,1,1,3,1,1
473,28,69,0,1,3,1,1
474,25,61,0,1,3,1,1
475,23,72,0,1,3,1,1
476,29,76,1,1,3,1,1
477,23,74,1,1,3,1,1
478,26,79,0,1,3,1,1
479,27,65,1,1,3,1,1
480,21,66,1,1,3,1,1
481,19,77,0,1,3,1,1
482,27,70,1,1,3,1,1
483,22,63,0,1,3,1,1
484,24,73,0,1,3,1,1
485,28,80,1,1,3,1,1
486,27,78,1,1,3,1,1
487,23,79,1,1,3,1,1
488,18,65,1,1,3,1,1
489,24,68,0,1,3,1,1
490,29,76,1,1,3,1,1
491,29,73,1,1,3,1,1
492,21,75,1,1,3,1,1
493,21,77,0,1,3,1,1
494,18,72,0,1,3,1,1
495,21,72,1,1,3,1,1
496,26,66,1,1,3,1,1
497,25,78,0,1,3,1,1
498,22,66,0,1,3,1,1
499,18,76,1,1,3,1,1
500,28,63,1,1,3,1,1
501,26,80,0,1,3,1,1
502,25,69,1,1,3,1,1
503,28,60,0,1,3,1,1
504,29,79,1,1,3,1,1
505,20,75,1,1,3,1,1
506,22,60,1,1,3,1,1
507,30,63,1,1,3,1,1
508,19,75,1,1,3,1,1
509,23,79,1,1,3,1,1
510,30,77,1,1,3,1,1
511,28,66,0,1,3,1,1
512,28,69,1,1,3,1,1
513,21,79,0,1,3,1,1
514,21,79,1,1,3,1,1
515,24,80,0,1,3,1,1
516,23,75,1,1,3,1,1
517,19,76,0,1,3,1,1
518,26,70,1,1,3,1,1
519,18,72,0,1,3,1,1
520,19,78,1,1,3,1,1
521,19,74,1,1,3,1,1
522,29,62,0,1,3,1,1
523,18,77,1,1,3,1,1
524,19,71,1,1,3,1,1
525,22,62,1,1,3,1,1
526,27,78,1,1,3,1,1
527,28,70,1,1,3,1,1
528,20,75,1,1,3,1,1
529,21,75,1,1,3,1,1
530,29,69,1,1,3,1,1
531,21,70,1,1,3,1,1
532,22,70,1,1,3,1,1
533,21,71,0,1,3,1,1
534,26,77,1,1,3,1,1
535,18,62,1,1,3,1,1
536,21,64,1,1,3,1,1
537,27,64,1,1,3,1,1
538,21,69,0,1,3,1,1
539,25,68,0,1,3,1,1
540,29,66,1,1,3,1,1
541,19,64,0,1,3,1,1
542,26,63,0,1,3,1,1
543,27,65,1,1,3,1,1
544,29,79,1,1,3,1,1
545,29,75,1,1,3,1,1
546,20,69,1,1,3,1,1
547,25,65,1,1,3,1,1
548,20,73,1,1,3,1,1
549,20,79,1,1,3,1,1
550,21,68,0,1,3,1,1
551,19,68,0,1,3,1,1
552,25,72,0,1,3,1,1
553,18,64,1,1,3,1,1
554,27,66,1,1,3,1,1
555,29,79,0,1,3,1,1
556,28,65,1,1,3,1,1
557,29,65,1,1,3,1,1
558,25,68,1,1,3,1,1
559,30,76,1,1,3,1,1
560,21,70,0,1,3,1,1
561,30,73,1,1,3,1,1
562,25,66,1,1,3,1,1
563,25,78,0,1,3,1,1
564,21,69,1,1,3,1,1
565,20,76,1,1,3,1,1
566,26,79,1,1,3,1,1
567,30,63,0,1,3,1,1
568,29,63,1,1,3,1,1
569,22,80,1,1,3,1,1
570,22,66,0,1,3,1,1
571,24,65,0,1,3,1,1
572,19,63,1,1,3,1,1
573,22,62,1,1,3,1,1
574,28,62,1,1,3,1,1
575,21,67,0,1,3,1,1
576,20,67,1,1,3,1,1
577,30,65,1,1,3,1,1
578,27,63,0,1,3,1,1
579,24,70,1,1,3,1,1
580,25,77,1,1,3,1,1
581,24,71,0,1,3,1,1
582,29,63,1,1,3,1,1
583,19,66,1,1,3,1,1
584,29,71,0,1,3,1,1
585,22,61,1,1,3,1,1
586,27,62,1,1,3,1,1
587,20,60,1,1,3,1,1
588,20,60,1,1,3,1,1
589,23,68,1,1,3,1,1
590,19,74,0,1,3,1,1
591,26,63,1,1,3,1,1
592,26,64,1,1,3,1,1
593,18,76,1,1,3,1,1
594,29,61,0,1,3,1,1
595,20,75,1,1,3,1,1
596,29,79,1,1,3,1,1
597,24,80,1,1,3,1,1
598,22,77,0,1,3,1,1
599,27,72,0,1,3,1,1
600,23,63,0,1,3,1,1
601,30,60,1,1,3,1,1
602,22,60,1,1,3,1,1
603,26,63,0,1,3,1,1
604,28,73,0,1,3,1,1
605,23,80,1,1,3,1,1
606,18,70,1,1,3,1,1
607,19,63,0,1,3,1,1
608,26,76,0,1,3,1,1
609,23,77,0,1,3,1,1
610,27,78,0,1,3,1,1
611,23,75,1,1,3,1,1
612,26,64,0,1,3,1,1
613,30,76,1,1,3,1,1
614,27,68,1,1,3,1,1
615,26,72,1,1,3,1,1
616,26,77,0,1,3,1,1
617,26,64,0,1,3,1,1
618,21,71,1,1,3,1,1
619,23,72,1,1,3,1,1
620,28,62,1,1,3,1,1
621,19,61,1,1,3,1,1
622,23,68,0,1,3,1,1
623,18,61,0,1,3,1,1
624,26,63,1,1,3,1,1
625,22,62,1,1,3,1,1
626,24,75,1,1,3,1,1
627,28,73,1,1,3,1,1
628,25,60,0,1,3,1,1
629,19,80,0,1,3,1,1
630,21,79,0,1,3,1,1
631,30,62,0,1,3,1,1
632,18,74,1,1,3,1,1
633,19,68,0,1,3,1,1
634,24,74,0,1,3,1,1
635,22,73,1,1,3,1,1
636,23,64,0,1,3,1,1
637,27,66,0,1,3,1,1
638,23,79,1,1,3,1,1
639,27,80,1,1,3,1,1
640,25,69,0,1,3,1,1
641,23,78,1,1,3,1,1
642,19,76,0,1,3,1,1
643,21,65,0,1,3,1,1
644,30,74,1,1,3,1,1
645,28,78,1,1,3,1,1
646,23,73,0,1,3,1,1
647,28,61,0,1,3,1,1
648,27,61,1,1,3,1,1
649,29,77,1,1,3,1,1
650,18,68,0,1,3,1,1
651,28,78,1,1,3,1,1
652,22,68,0,1,3,1,1
653,21,65,0,1,3,1,1
654,20,61,0,1,3,1,1
655,23,77,0,1,3,1,1
656,19,64,1,1,3,1,1
657,22,71,1,1,3,1,1
658,29,69,1,1,3,1,1
659,29,64,0,1,3,1,1
660,28,76,1,1,3,1,1
661,24,62,1,1,3,1,1
662,24,74,1,1,3,1,1
663,24,65,1,1,3,1,1
664,27,61,0,1,3,1,1
665,26,68,1,1,3,1,1
666,18,68,1,1,3,1,1
667,21,64,1,1,3,1,1
668,20,61,0,1,3,1,1
669,20,75,1,1,3,1,1
670,19,64,1,1,3,1,1
671,27,64,0,1,3,1,1
672,27,73,1,1,3,1,1
673,19,73,0,1,3,1,1
674,21,74,0,1,3,1,1
675,21,65,0,1,3,1,1
676,18,69,1,1,3,1,1
677,18,74,0,1,3,1,1
678,18,79,0,1,3,1,1
679,24,62,0,1,3,1,1
680,26,74,0,1,3,1,1
681,25,76,0,1,3,1,1
682,27,73,1,1,3,1,1
683,30,80,0,1,3,1,1
684,25,63,0,1,3,1,1
685,26,64,0,1,3,1,1
686,29,79,0,1,3,1,1
687,27,60,1,1,3,1,1
688,25,67,0,1,3,1,1
689,30,67,1,1,3,1,1
690,22,75,1,1,3,1,1
691,19,79,1,1,3,1,1
692,23,61,1,1,3,1,1
693,19,75,1,1,3,1,1
694,24,70,0,1,3,1,1
695,21,79,0,1,3,1,1
696,22,68,1,1,3,1,1
697,30,73,0,1,3,1,1
698,27,63,1,1,3,1,1
699,26,72,0,1,3,1,1
700,21,79,1,1,3,1,1
701,21,75,0,1,3,1,1
702,21,72,0,1,3,1,1
703,27,78,0,1,3,1,1
704,22,60,0,1,3,1,1
705,30,77,0,1,3,1,1
706,18,64,1,1,3,1,1
707,28,68,1,1,3,1,1
708,18,67,1,1,3,1,1
709,24,65,0,1,3,1,1
710,27,74,1,1,3,1,1
711,23,60,1,1,3,1,1
712,19,73,0,1,3,1,1
713,21,67,1,1,3,1,1
714,24,62,0,1,3,1,1
715,18,72,0,1,3,1,1
716,20,71,1,1,3,1,1
717,27,74,1,1,3,1,1
718,22,74,1,1,3,1,1
719,26,76,0,1,3,1,1
720,29,70,1,1,3,1,1
721,30,63,1,1,3,1,1
722,29,71,1,1,3,1,1
723,28,72,0,1,3,1,1
724,19,65,1,1,3,1,1
725,20,72,0,1,3,1,1
726,25,62,1,1,3,1,1
727,19,72,0,1,3,1,1
728,29,71,0,1,3,1,1
729,29,76,1,1,3,1,1
730,27,74,1,1,3,1,1
731,22,74,1,1,3,1,1
732,20,66,0,1,3,1,1
733,29,66,0,1,3,1,1
734,25,75,1,1,3,1,1
735,25,65,0,1,3,1,1
736,23,61,1,1,3,1,1
737,24,64,1,1,3,1,1
738,26,73,0,1,3,1,1
739,30,66,0,1,3,1,1
740,29,77,1,1,3,1,1
741,26,63,0,1,3,1,1
742,19,74,1,1,3,1,1
743,28,71,0,1,3,1,1
744,19,70,0,1,3,1,1
745,21,74,1,1,3,1,1
746,21,75,0,1,3,1,1
747,19,77,1,1,3,1,1
748,28,66,0,1,3,1,1
749,26,75,0,1,3,1,1
750,48,70,0,1,3,1,1
751,45,79,0,1,3,1,1
752,34,70,0,1,3,1,1
753,43,67,1,1,3,1,1
754,50,72,1,1,3,1,1
755,39,78,0,1,3,1,1
756,50,69,1,1,3,1,1
757,35,78,0,1,3,1,1
758,48,78,1,1,3,1,1
759,37,65,0,1,3,1,1
760,37,71,1,1,3,1,1
761,44,80,0,1,3,1,1
762,46,63,0,1,3,1,1
763,41,69,1,1,3,1,1
764,48,76,1,1,3,1,1
765,49,62,1,1,3,1,1
766,46,65,1,1,3,1,1
767,35,76,0,1,3,1,1
768,50,70,1,1,3,1,1
769,31,70,0,1,3,1,1
770,41,70,1,1,3,1,1
771,47,80,1,1,3,1,1
772,39,71,1,1,3,1,1
773,36,77,0,1,3,1,1
774,35,70,1,1,3,1,1
775,49,66,0,1,3,1,1
776,34,78,1,1,3,1,1
777,35,63,1,1,3,1,1
778,44,69,1,1,3,1,1
779,30,71,0,1,3,1,1
780,35,63,1,1,3,1,1
781,44,69,1,1,3,1,1
782,31,66,0,1,3,1,1
783,36,60,1,1,3,1,1
784,46,72,1,1,3,1,1
785,38,74,1,1,3,1,1
786,47,67,1,1,3,1,1
787,35,74,1,1,3,1,1
788,33,73,1,1,3,1,1
789,44,68,0,1,3,1,1
790,34,78,0,1,3,1,1
791,34,69,1,1,3,1,1
792,33,78,1,1,3,1,1
793,34,76,1,1,3,1,1
794,43,77,1,1,3,1,1
795,49,77,0,1,3,1,1
796,40,60,0,1,3,1,1
797,42,69,1,1,3,1,1
798,40,67,0,1,3,1,1
799,47,77,1,1,3,1,1
800,30,76,0,1,3,1,1
801,36,77,1,1,3,1,1
802,37,68,0,1,3,1,1
803,35,62,1,1,3,1,1
804,40,71,1,1,3,1,1
805,48,71,0,1,3,1,1
806,50,73,1,1,3,1,1
807,31,67,0,1,3,1,1
808,35,74,0,1,3,1,1
809,34,76,1,1,3,1,1
810,50,63,0,1,3,1,1
811,49,63,1,1,3,1,1
812,41,76,1,1,3,1,1
813,42,78,1,1,3,1,1
814,48,69,0,1,3,1,1
815,33,69,1,1,3,1,1
816,45,68,0,1,3,1,1
817,45,80,1,1,3,1,1
818,49,70,0,1,3,1,1
819,31,60,1,1,3,1,1
820,33,65,0,1,3,1,1
821,42,69,1,1,3,1,1
822,34,66,1,1,3,1,1
823,40,78,0,1,3,1,1
824,34,71,1,1,3,1,1
825,50,64,1,1,3,1,1
826,50,62,1,1,3,1,1
827,33,64,0,1,3,1,1
828,46,68,1,1,3,1,1
829,45,65,0,1,3,1,1
830,47,76,0,1,3,1,1
831,36,78,0,1,3,1,1
832,42,62,0,1,3,1,1
833,35,78,1,1,3,1,1
834,50,63,1,1,3,1,1
835,38,70,0,1,3,1,1
836,40,65,1,1,3,1,1
837,37,67,0,1,3,1,1
838,50,69,1,1,3,1,1
839,30,63,0,1,3,1,1
840,40,75,1,1,3,1,1
841,34,70,1,1,3,1,1
842,44,67,1,1,3,1,1
843,37,79,0,1,3,1,1
844,50,68,1,1,3,1,1
845,40,68,1,1,3,1,1
846,48,80,0,1,3,1,1
847,48,72,0,1,3,1,1
848,49,76,1,1,3,1,1
849,47,71,0,1,3,1,1
850,46,66,1,1,3,1,1
851,38,72,1,1,3,1,1
852,41,76,1,1,3,1,1
853,40,60,1,1,3,1,1
854,43,71,0,1,3,1,1
855,47,70,1,1,3,1,1
856,46,72,1,1,3,1,1
857,39,76,0,1,3,1,1
858,36,69,0,1,3,1,1
859,49,77,1,1,3,1,1
860,40,69,1,1,3,1,1
861,36,72,1,1,3,1,1
862,34,78,1,1,3,1,1
863,41,73,0,1,3,1,1
864,30,60,0,1,3,1,1
865,31,64,0,1,3,1,1
866,40,72,0,1,3,1,1
867,34,73,1,1,3,1,1
868,37,66,1,1,3,1,1
869,46,63,1,1,3,1,1
870,47,74,1,1,3,1,1
871,48,75,1,1,3,1,1
