,age,monthly_income,sex,education,product,quality,purchased
388,22,66,0,1,1,1,1
389,26,70,0,1,1,1,1
390,21,78,0,1,1,1,1
391,23,80,0,1,1,1,1
392,21,72,0,1,1,1,1
393,29,62,0,1,1,1,1
394,20,77,1,1,1,1,1
395,26,63,0,1,1,1,1
396,30,69,0,1,1,1,1
397,23,78,0,1,1,1,1
398,30,78,0,1,1,1,1
399,19,62,0,1,1,1,1
400,19,69,0,1,1,1,1
401,28,60,0,1,1,1,1
402,22,66,0,1,1,1,1
403,21,76,0,1,1,1,1
404,26,79,0,1,1,1,1
405,19,69,0,1,1,1,1
406,26,77,1,1,1,1,1
407,18,79,1,1,1,1,1
408,18,63,0,1,1,1,1
409,27,76,0,1,1,1,1
410,18,77,0,1,1,1,1
411,23,70,0,1,1,1,1
412,23,74,1,1,1,1,1
413,25,60,0,1,1,1,1
414,28,80,0,1,1,1,1
415,20,77,0,1,1,1,1
416,27,62,1,1,1,1,1
417,19,69,0,1,1,1,1
418,22,66,0,1,1,1,1
419,22,80,0,1,1,1,1
420,26,76,0,1,1,1,1
421,27,61,0,1,1,1,1
422,27,79,0,1,1,1,1
423,25,67,0,1,1,1,1
424,19,67,0,1,1,1,1
425,20,77,0,1,1,1,1
426,21,60,0,1,1,1,1
427,29,80,1,1,1,1,1
428,18,72,1,1,1,1,1
429,22,63,0,1,1,1,1
430,18,76,0,1,1,1,1
431,27,63,0,1,1,1,1
432,23,77,0,1,1,1,1
433,27,75,1,1,1,1,1
434,30,61,0,1,1,1,1
435,27,77,1,1,1,1,1
436,25,72,0,1,1,1,1
437,28,62,0,1,1,1,1
438,30,78,0,1,1,1,1
439,19,64,0,1,1,1,1
440,27,60,0,1,1,1,1
441,28,69,0,1,1,1,1
442,21,62,0,1,1,1,1
443,24,68,0,1,1,1,1
444,20,76,0,1,1,1,1
445,30,60,0,1,1,1,1
446,22,60,0,1,1,1,1
447,26,60,0,1,1,1,1
448,18,60,1,1,1,1,1
449,29,60,0,1,1,1,1
450,24,60,0,1,1,1,1
451,18,69,0,1,1,1,1
452,30,69,0,1,1,1,1
453,23,77,0,1,1,1,1
454,28,77,0,1,1,1,1
455,23,69,0,1,1,1,1
456,20,67,0,1,1,1,1
457,23,64,0,1,1,1,1
458,23,78,0,1,1,1,1
459,19,69,0,1,1,1,1
460,20,60,0,1,1,1,1
461,25,72,0,1,1,1,1
462,22,65,0,1,1,1,1
463,24,74,0,1,1,1,1
464,18,79,1,1,1,1,1
465,26,61,0,1,1,1,1
466,21,74,0,1,1,1,1
467,28,76,0,1,1,1,1
468,26,64,0,1,1,1,1
469,22,68,0,1,1,1,1
470,29,69,1,1,1,1,1
471,24,74,0,1,1,1,1
472,27,73,0,1,1,1,1
473,24,61,0,1,1,1,1
474,27,76,0,1,1,1,1
475,22,74,1,1,1,1,1
476,22,66,1,1,1,1,1
477,30,63,0,1,1,1,1
478,29,71,0,1,1,1,1
479,23,78,1,1,1,1,1
480,30,73,1,1,1,1,1
481,27,72,0,1,1,1,1
482,19,73,0,1,1,1,1
483,28,63,0,1,1,1,1
484,19,63,0,1,1,1,1
485,18,64,0,1,1,1,1
486,28,80,0,1,1,1,1
487,26,74,0,1,1,1,1
488,22,73,1,1,1,1,1
489,27,76,0,1,1,1,1
490,29,60,0,1,1,1,1
491,20,63,0,1,1,1,1
492,23,63,1,1,1,1,1
493,20,71,0,1,1,1,1
494,23,64,0,1,1,1,1
495,19,63,1,1,1,1,1
496,20,60,0,1,1,1,1
497,21,69,0,1,1,1,1
498,27,60,0,1,1,1,1
499,23,62,0,1,1,1,1
500,23,67,0,1,1,1,1
501,25,68,0,1,1,1,1
502,19,67,1,1,1,1,1
503,22,69,1,1,1,1,1
504,30,75,0,1,1,1,1
505,19,68,0,1,1,1,1
506,26,64,0,1,1,1,1
507,22,76,1,1,1,1,1
508,20,64,0,1,1,1,1
509,24,72,0,1,1,1,1
510,28,76,1,1,1,1,1
511,18,67,0,1,1,1,1
512,24,63,1,1,1,1,1
513,28,70,0,1,1,1,1
514,28,80,0,1,1,1,1
515,23,60,1,1,1,1,1
516,25,78,1,1,1,1,1
517,25,80,0,1,1,1,1
518,20,76,1,1,1,1,1
519,22,79,0,1,1,1,1
520,25,73,0,1,1,1,1
521,30,79,0,1,1,1,1
522,24,73,0,1,1,1,1
523,30,66,1,1,1,1,1
524,19,77,0,1,1,1,1
525,21,60,0,1,1,1,1
526,20,60,0,1,1,1,1
527,24,60,0,1,1,1,1
528,23,66,0,1,1,1,1
529,24,62,0,1,1,1,1
530,28,70,1,1,1,1,1
531,29,71,0,1,1,1,1
532,25,78,1,1,1,1,1
533,20,73,0,1,1,1,1
534,25,66,0,1,1,1,1
535,28,64,0,1,1,1,1
536,18,61,0,1,1,1,1
537,26,70,0,1,1,1,1
538,24,70,0,1,1,1,1
539,18,68,0,1,1,1,1
540,27,73,0,1,1,1,1
541,28,62,0,1,1,1,1
542,21,80,0,1,1,1,1
543,25,63,0,1,1,1,1
544,21,61,0,1,1,1,1
545,28,60,0,1,1,1,1
546,26,63,0,1,1,1,1
547,20,69,0,1,1,1,1
548,29,63,0,1,1,1,1
549,23,66,0,1,1,1,1
550,22,79,0,1,1,1,1
551,30,62,1,1,1,1,1
552,27,69,0,1,1,1,1
553,19,61,0,1,1,1,1
554,30,70,0,1,1,1,1
555,21,69,0,1,1,1,1
556,20,71,0,1,1,1,1
557,26,70,0,1,1,1,1
558,29,68,1,1,1,1,1
559,30,60,0,1,1,1,1
560,26,72,0,1,1,1,1
561,22,69,0,1,1,1,1
562,20,60,1,1,1,1,1
563,23,73,0,1,1,1,1
564,25,66,1,1,1,1,1
565,29,79,0,1,1,1,1
566,21,70,0,1,1,1,1
567,21,68,1,1,1,1,1
568,28,63,0,1,1,1,1
569,22,77,0,1,1,1,1
570,19,62,1,1,1,1,1
571,18,60,0,1,1,1,1
572,27,68,0,1,1,1,1
573,29,78,0,1,1,1,1
574,29,63,0,1,1,1,1
575,26,70,0,1,1,1,1
576,26,78,0,1,1,1,1
577,18,67,0,1,1,1,1
578,20,72,0,1,1,1,1
579,27,70,1,1,1,1,1
580,29,72,1,1,1,1,1
581,28,66,0,1,1,1,1
582,25,77,0,1,1,1,1
583,28,66,0,1,1,1,1
584,25,63,0,1,1,1,1
585,21,72,0,1,1,1,1
586,20,74,0,1,1,1,1
587,23,79,0,1,1,1,1
588,21,78,0,1,1,1,1
589,27,69,1,1,1,1,1
590,18,63,0,1,1,1,1
591,25,69,0,1,1,1,1
592,28,70,1,1,1,1,1
593,20,76,1,1,1,1,1
594,20,77,0,1,1,1,1
595,21,64,0,1,1,1,1
596,26,70,0,1,1,1,1
597,27,78,0,1,1,1,1
598,28,77,1,1,1,1,1
599,30,72,0,1,1,1,1
600,28,66,0,1,1,1,1
601,23,70,0,1,1,1,1
602,21,66,0,1,1,1,1
603,25,69,0,1,1,1,1
604,22,68,0,1,1,1,1
605,30,66,0,1,1,1,1
606,25,64,1,1,1,1,1
607,26,72,1,1,1,1,1
608,25,63,0,1,1,1,1
609,18,70,0,1,1,1,1
610,18,71,1,1,1,1,1
611,23,64,0,1,1,1,1
612,29,60,0,1,1,1,1
613,19,64,0,1,1,1,1
614,30,64,0,1,1,1,1
615,29,63,0,1,1,1,1
616,22,69,0,1,1,1,1
617,20,71,0,1,1,1,1
618,20,69,1,1,1,1,1
619,23,60,0,1,1,1,1
620,24,72,0,1,1,1,1
621,24,61,0,1,1,1,1
622,25,80,0,1,1,1,1
623,20,60,0,1,1,1,1
624,21,60,0,1,1,1,1
625,23,76,0,1,1,1,1
626,26,61,1,1,1,1,1
627,20,76,0,1,1,1,1
628,30,77,1,1,1,1,1
629,26,70,1,1,1,1,1
630,23,79,0,1,1,1,1
631,28,74,0,1,1,1,1
632,24,77,0,1,1,1,1
633,21,72,1,1,1,1,1
634,22,63,1,1,1,1,1
635,29,63,0,1,1,1,1
636,27,68,0,1,1,1,1
637,21,80,0,1,1,1,1
638,19,70,0,1,1,1,1
639,21,71,0,1,1,1,1
640,20,69,0,1,1,1,1
641,19,78,0,1,1,1,1
642,19,60,0,1,1,1,1
643,20,64,1,1,1,1,1
644,18,71,0,1,1,1,1
645,24,65,0,1,1,1,1
646,18,65,0,1,1,1,1
647,22,64,0,1,1,1,1
648,24,64,0,1,1,1,1
649,18,72,0,1,1,1,1
650,22,78,0,1,1,1,1
651,29,62,0,1,1,1,1
652,20,63,0,1,1,1,1
653,19,72,0,1,1,1,1
654,29,67,0,1,1,1,1
655,24,66,0,1,1,1,1
656,27,72,0,1,1,1,1
657,30,78,0,1,1,1,1
658,23,79,1,1,1,1,1
659,28,65,1,1,1,1,1
660,18,73,0,1,1,1,1
661,23,66,1,1,1,1,1
662,20,71,0,1,1,1,1
663,21,76,1,1,1,1,1
664,30,63,0,1,1,1,1
665,19,66,0,1,1,1,1
666,26,79,0,1,1,1,1
667,25,76,0,1,1,1,1
668,29,60,0,1,1,1,1
669,19,77,0,1,1,1,1
670,28,62,1,1,1,1,1
671,22,69,0,1,1,1,1
672,26,74,0,1,1,1,1
673,24,80,1,1,1,1,1
674,19,63,1,1,1,1,1
675,25,65,1,1,1,1,1
676,26,60,0,1,1,1,1
677,21,75,0,1,1,1,1
678,22,64,0,1,1,1,1
679,22,76,0,1,1,1,1
680,28,61,0,1,1,1,1
681,28,65,0,1,1,1,1
682,27,74,0,1,1,1,1
683,18,72,0,1,1,1,1
684,21,62,1,1,1,1,1
685,18,79,0,1,1,1,1
686,21,71,0,1,1,1,1
687,25,73,0,1,1,1,1
688,30,68,0,1,1,1,1
689,30,64,0,1,1,1,1
690,20,74,0,1,1,1,1
691,24,69,0,1,1,1,1
692,30,75,1,1,1,1,1
693,27,80,0,1,1,1,1
694,28,74,0,1,1,1,1
695,23,70,0,1,1,1,1
696,24,74,0,1,1,1,1
697,23,78,0,1,1,1,1
698,24,65,1,1,1,1,1
699,25,67,0,1,1,1,1
700,21,64,0,1,1,1,1
701,19,67,0,1,1,1,1
702,28,64,0,1,1,1,1
703,27,66,1,1,1,1,1
704,19,79,0,1,1,1,1
705,22,69,0,1,1,1,1
706,25,72,0,1,1,1,1
707,26,69,0,1,1,1,1
708,28,66,1,1,1,1,1
709,18,76,0,1,1,1,1
710,25,60,0,1,1,1,1
711,26,61,0,1,1,1,1
712,29,73,1,1,1,1,1
713,28,64,0,1,1,1,1
714,28,75,0,1,1,1,1
715,25,72,0,1,1,1,1
716,18,73,0,1,1,1,1
717,24,67,0,1,1,1,1
718,27,77,0,1,1,1,1
719,23,62,0,1,1,1,1
720,21,65,0,1,1,1,1
721,26,60,0,1,1,1,1
722,23,67,1,1,1,1,1
723,19,69,0,1,1,1,1
724,22,70,0,1,1,1,1
725,19,65,0,1,1,1,1
726,19,61,0,1,1,1,1
727,28,78,0,1,1,1,1
728,18,67,0,1,1,1,1
729,24,80,0,1,1,1,1
730,28,76,0,1,1,1,1
731,22,63,0,1,1,1,1
732,30,77,0,1,1,1,1
733,26,78,0,1,1,1,1
734,29,63,1,1,1,1,1
735,20,74,1,1,1,1,1
736,29,80,1,1,1,1,1
737,30,65,1,1,1,1,1
738,23,70,1,1,1,1,1
739,19,64,0,1,1,1,1
740,28,65,0,1,1,1,1
741,26,65,0,1,1,1,1
742,20,79,1,1,1,1,1
743,27,77,0,1,1,1,1
744,24,63,0,1,1,1,1
745,18,66,1,1,1,1,1
746,20,60,0,1,1,1,1
747,24,74,0,1,1,1,1
748,20,61,0,1,1,1,1
749,23,74,0,1,1,1,1
750,27,85,1,1,1,1,1
751,21,90,1,1,1,1,1
752,28,82,0,1,1,1,1
753,27,99,0,1,1,1,1
754,18,91,0,1,1,1,1
755,29,92,0,1,1,1,1
756,26,92,0,1,1,1,1
757,21,98,0,1,1,1,1
758,27,80,0,1,1,1,1
759,19,86,0,1,1,1,1
760,21,86,0,1,1,1,1
761,20,94,0,1,1,1,1
762,21,84,0,1,1,1,1
763,30,85,1,1,1,1,1
764,18,90,0,1,1,1,1
765,18,99,0,1,1,1,1
766,30,89,0,1,1,1,1
767,27,88,0,1,1,1,1
768,30,97,0,1,1,1,1
769,19,82,0,1,1,1,1
770,27,83,0,1,1,1,1
771,23,89,0,1,1,1,1
772,26,85,0,1,1,1,1
773,28,98,0,1,1,1,1
774,30,91,0,1,1,1,1
775,22,88,0,1,1,1,1
776,27,81,1,1,1,1,1
777,22,83,0,1,1,1,1
778,25,86,1,1,1,1,1
779,28,94,1,1,1,1,1
780,25,96,0,1,1,1,1
781,18,98,0,1,1,1,1
782,29,96,0,1,1,1,1
783,22,84,0,1,1,1,1
784,18,95,0,1,1,1,1
785,28,95,0,1,1,1,1
786,30,96,0,1,1,1,1
787,25,81,0,1,1,1,1
788,27,97,0,1,1,1,1
789,18,80,0,1,1,1,1
790,27,87,0,1,1,1,1
791,19,98,0,1,1,1,1
792,30,86,0,1,1,1,1
793,18,91,1,1,1,1,1
794,20,85,0,1,1,1,1
795,27,95,0,1,1,1,1
796,23,81,0,1,1,1,1
797,18,90,1,1,1,1,1
798,19,94,0,1,1,1,1
799,20,80,0,1,1,1,1
800,30,98,0,1,1,1,1
801,26,85,1,1,1,1,1
802,30,85,1,1,1,1,1
803,19,81,0,1,1,1,1
804,19,89,1,1,1,1,1
805,22,81,0,1,1,1,1
806,24,98,0,1,1,1,1
807,19,90,0,1,1,1,1
808,21,96,0,1,1,1,1
809,29,80,0,1,1,1,1
810,19,82,0,1,1,1,1
811,26,99,0,1,1,1,1
812,29,92,0,1,1,1,1
813,28,92,0,1,1,1,1
814,30,82,0,1,1,1,1
815,29,93,0,1,1,1,1
816,27,86,1,1,1,1,1
817,30,85,0,1,1,1,1
818,27,98,0,1,1,1,1
819,25,93,0,1,1,1,1
820,23,81,0,1,1,1,1
821,21,83,0,1,1,1,1
822,28,83,0,1,1,1,1
823,30,86,0,1,1,1,1
824,20,99,1,1,1,1,1
825,27,89,1,1,1,1,1
826,25,88,0,1,1,1,1
827,20,85,0,1,1,1,1
828,29,94,0,1,1,1,1
829,20,99,0,1,1,1,1
830,29,90,0,1,1,1,1
831,27,82,1,1,1,1,1
832,27,82,0,1,1,1,1
833,20,95,0,1,1,1,1
834,21,92,0,1,1,1,1
835,22,91,0,1,1,1,1
836,28,83,0,1,1,1,1
837,27,99,0,1,1,1,1
838,18,81,0,1,1,1,1
839,20,93,0,1,1,1,1
840,22,86,0,1,1,1,1
841,19,94,0,1,1,1,1
842,26,83,0,1,1,1,1
843,20,90,0,1,1,1,1
844,30,99,0,1,1,1,1
845,22,82,1,1,1,1,1
846,24,87,1,1,1,1,1
847,30,89,1,1,1,1,1
848,20,87,0,1,1,1,1
849,19,97,1,1,1,1,1
850,30,90,0,1,1,1,1
851,29,82,0,1,1,1,1
852,29,92,1,1,1,1,1
853,20,94,0,1,1,1,1
854,30,83,0,1,1,1,1
855,29,82,1,1,1,1,1
856,20,94,0,1,1,1,1
857,22,91,0,1,1,1,1
858,29,86,0,1,1,1,1
859,21,94,1,1,1,1,1
860,21,96,1,1,1,1,1
861,19,92,0,1,1,1,1
862,29,80,0,1,1,1,1
863,28,82,0,1,1,1,1
864,23,99,0,1,1,1,1
865,27,86,0,1,1,1,1
866,28,85,0,1,1,1,1
867,26,80,1,1,1,1,1
868,24,91,0,1,1,1,1
869,23,89,0,1,1,1,1
870,27,95,0,1,1,1,1
871,25,93,0,1,1,1,1
