,age,monthly_income,sex,education,product,quality,purchased
307,20,76,0,1,1,1,1
308,30,71,0,1,1,1,1
309,24,78,1,1,1,1,1
310,28,75,1,1,1,1,1
311,22,62,1,1,1,1,1
312,28,77,0,1,1,1,1
313,18,73,1,1,1,1,1
314,27,71,1,1,1,1,1
315,23,72,1,1,1,1,1
316,20,76,0,1,1,1,1
317,29,75,0,1,1,1,1
318,26,77,1,1,1,1,1
319,24,78,0,1,1,1,1
320,21,60,0,1,1,1,1
321,30,61,1,1,1,1,1
322,24,68,1,1,1,1,1
323,29,74,1,1,1,1,1
324,30,70,0,1,1,1,1
325,20,74,1,1,1,1,1
326,19,79,1,1,1,1,1
327,29,79,1,1,1,1,1
328,28,64,0,1,1,1,1
329,30,64,0,1,1,1,1
330,26,65,0,1,1,1,1
331,30,79,1,1,1,1,1
332,21,79,1,1,1,1,1
333,27,65,1,1,1,1,1
334,30,63,1,1,1,1,1
335,24,68,1,1,1,1,1
336,19,68,0,1,1,1,1
337,24,80,1,1,1,1,1
338,29,64,0,1,1,1,1
339,27,62,0,1,1,1,1
340,22,76,1,1,1,1,1
341,23,62,1,1,1,1,1
342,20,76,1,1,1,1,1
343,29,80,1,1,1,1,1
344,18,67,1,1,1,1,1
345,29,67,0,1,1,1,1
346,22,72,1,1,1,1,1
347,26,62,0,1,1,1,1
348,24,77,1,1,1,1,1
349,20,71,1,1,1,1,1
350,24,65,0,1,1,1,1
351,27,62,1,1,1,1,1
352,20,77,0,1,1,1,1
353,23,67,1,1,1,1,1
354,26,77,1,1,1,1,1
355,23,73,1,1,1,1,1
356,20,67,1,1,1,1,1
357,18,68,1,1,1,1,1
358,20,76,0,1,1,1,1
359,23,80,1,1,1,1,1
360,28,60,0,1,1,1,1
361,28,67,0,1,1,1,1
362,21,72,0,1,1,1,1
363,29,71,0,1,1,1,1
364,26,75,1,1,1,1,1
365,26,60,1,1,1,1,1
366,23,67,1,1,1,1,1
367,19,65,1,1,1,1,1
368,19,72,0,1,1,1,1
369,27,67,0,1,1,1,1
370,21,66,0,1,1,1,1
371,29,76,0,1,1,1,1
372,30,60,1,1,1,1,1
373,26,78,1,1,1,1,1
374,21,62,1,1,1,1,1
375,18,71,0,1,1,1,1
376,30,69,0,1,1,1,1
377,22,76,0,1,1,1,1
378,20,71,1,1,1,1,1
379,23,69,0,1,1,1,1
380,19,79,1,1,1,1,1
381,24,65,1,1,1,1,1
382,23,80,1,1,1,1,1
383,28,72,0,1,1,1,1
384,29,67,1,1,1,1,1
385,22,72,0,1,1,1,1
386,20,74,1,1,1,1,1
387,18,64,1,1,1,1,1
388,24,77,1,1,1,1,1
389,30,73,1,1,1,1,1
390,18,71,1,1,1,1,1
391,26,61,0,1,1,1,1
392,20,61,1,1,1,1,1
393,25,71,0,1,1,1,1
394,24,78,0,1,1,1,1
395,29,67,0,1,1,1,1
396,23,78,0,1,1,1,1
397,19,78,1,1,1,1,1
398,19,61,0,1,1,1,1
399,26,62,1,1,1,1,1
400,27,63,0,1,1,1,1
401,25,71,0,1,1,1,1
402,28,66,1,1,1,1,1
403,21,60,0,1,1,1,1
404,18,60,1,1,1,1,1
405,24,67,1,1,1,1,1
406,18,62,0,1,1,1,1
407,25,71,1,1,1,1,1
408,20,64,0,1,1,1,1
409,27,72,1,1,1,1,1
410,20,61,1,1,1,1,1
411,24,65,1,1,1,1,1
412,26,77,0,1,1,1,1
413,27,80,1,1,1,1,1
414,27,79,1,1,1,1,1
415,25,61,1,1,1,1,1
416,29,67,0,1,1,1,1
417,27,75,0,1,1,1,1
418,27,71,0,1,1,1,1
419,23,61,0,1,1,1,1
420,21,69,0,1,1,1,1
421,19,62,1,1,1,1,1
422,23,74,0,1,1,1,1
423,24,80,1,1,1,1,1
424,18,63,1,1,1,1,1
425,30,62,1,1,1,1,1
426,21,66,0,1,1,1,1
427,24,65,1,1,1,1,1
428,20,65,0,1,1,1,1
429,22,67,1,1,1,1,1
430,21,66,0,1,1,1,1
431,30,78,1,1,1,1,1
432,29,73,0,1,1,1,1
433,22,75,1,1,1,1,1
434,24,61,0,1,1,1,1
435,27,78,1,1,1,1,1
436,30,73,1,1,1,1,1
437,25,77,1,1,1,1,1
438,25,70,1,1,1,1,1
439,23,80,1,1,1,1,1
440,23,71,0,1,1,1,1
441,27,78,1,1,1,1,1
442,18,68,1,1,1,1,1
443,22,75,0,1,1,1,1
444,23,71,1,1,1,1,1
445,28,79,1,1,1,1,1
446,25,78,0,1,1,1,1
447,27,60,1,1,1,1,1
448,18,74,1,1,1,1,1
449,27,66,0,1,1,1,1
450,23,79,0,1,1,1,1
451,19,78,0,1,1,1,1
452,28,77,0,1,1,1,1
453,29,77,1,1,1,1,1
454,27,72,0,1,1,1,1
455,30,62,0,1,1,1,1
456,29,68,1,1,1,1,1
457,27,76,1,1,1,1,1
458,25,73,1,1,1,1,1
459,29,65,1,1,1,1,1
460,27,71,1,1,1,1,1
461,20,65,1,1,1,1,1
462,21,60,1,1,1,1,1
463,25,72,1,1,1,1,1
464,24,61,0,1,1,1,1
465,20,63,0,1,1,1,1
466,26,62,1,1,1,1,1
467,21,62,0,1,1,1,1
468,28,80,0,1,1,1,1
469,29,73,0,1,1,1,1
470,25,74,1,1,1,1,1
471,28,64,0,1,1,1,1
472,21,78,1,1,1,1,1
473,18,64,1,1,1,1,1
474,27,62,1,1,1,1,1
475,25,69,1,1,1,1,1
476,26,73,1,1,1,1,1
477,30,67,1,1,1,1,1
478,19,66,1,1,1,1,1
479,19,72,0,1,1,1,1
480,18,61,0,1,1,1,1
481,23,67,0,1,1,1,1
482,19,68,0,1,1,1,1
483,19,71,1,1,1,1,1
484,20,65,1,1,1,1,1
485,27,70,1,1,1,1,1
486,28,61,1,1,1,1,1
487,20,65,1,1,1,1,1
488,23,64,1,1,1,1,1
489,30,70,0,1,1,1,1
490,26,65,0,1,1,1,1
491,20,78,1,1,1,1,1
492,27,64,1,1,1,1,1
493,27,65,0,1,1,1,1
494,28,63,1,1,1,1,1
495,21,65,0,1,1,1,1
496,25,68,1,1,1,1,1
497,25,61,0,1,1,1,1
498,18,74,1,1,1,1,1
499,28,71,0,1,1,1,1
500,19,66,1,1,1,1,1
501,19,75,1,1,1,1,1
502,18,78,0,1,1,1,1
503,22,78,1,1,1,1,1
504,23,76,0,1,1,1,1
505,20,70,0,1,1,1,1
506,28,80,0,1,1,1,1
507,19,75,0,1,1,1,1
508,24,68,0,1,1,1,1
509,21,74,0,1,1,1,1
510,26,75,1,1,1,1,1
511,30,77,1,1,1,1,1
512,25,63,1,1,1,1,1
513,23,80,0,1,1,1,1
514,28,69,0,1,1,1,1
515,28,76,0,1,1,1,1
516,29,73,0,1,1,1,1
517,18,79,1,1,1,1,1
518,25,62,1,1,1,1,1
519,27,69,1,1,1,1,1
520,21,74,0,1,1,1,1
521,24,68,0,1,1,1,1
522,28,65,0,1,1,1,1
523,27,64,1,1,1,1,1
524,18,73,0,1,1,1,1
525,25,63,0,1,1,1,1
526,25,74,0,1,1,1,1
527,19,65,0,1,1,1,1
528,18,76,1,1,1,1,1
529,28,60,1,1,1,1,1
530,21,65,0,1,1,1,1
531,27,76,1,1,1,1,1
532,18,75,1,1,1,1,1
533,30,79,1,1,1,1,1
534,19,77,0,1,1,1,1
535,21,76,0,1,1,1,1
536,28,65,1,1,1,1,1
537,30,62,1,1,1,1,1
538,30,64,1,1,1,1,1
539,19,78,1,1,1,1,1
540,24,61,0,1,1,1,1
541,29,63,1,1,1,1,1
542,25,67,1,1,1,1,1
543,28,77,0,1,1,1,1
544,26,69,0,1,1,1,1
545,29,78,1,1,1,1,1
546,25,69,1,1,1,1,1
547,23,69,1,1,1,1,1
548,19,60,0,1,1,1,1
549,28,79,0,1,1,1,1
550,23,72,0,1,1,1,1
551,30,66,0,1,1,1,1
552,30,70,1,1,1,1,1
553,22,65,0,1,1,1,1
554,26,79,0,1,1,1,1
555,20,78,0,1,1,1,1
556,25,70,1,1,1,1,1
557,21,73,1,1,1,1,1
558,28,71,1,1,1,1,1
559,19,73,1,1,1,1,1
560,20,69,0,1,1,1,1
561,19,64,0,1,1,1,1
562,20,73,1,1,1,1,1
563,18,70,1,1,1,1,1
564,19,62,0,1,1,1,1
565,18,78,1,1,1,1,1
566,22,78,1,1,1,1,1
567,21,76,1,1,1,1,1
568,27,60,1,1,1,1,1
569,22,60,0,1,1,1,1
570,21,71,0,1,1,1,1
571,28,73,0,1,1,1,1
572,23,74,1,1,1,1,1
573,22,80,1,1,1,1,1
574,20,72,1,1,1,1,1
575,19,73,1,1,1,1,1
576,27,71,0,1,1,1,1
577,20,76,1,1,1,1,1
578,25,70,0,1,1,1,1
579,20,79,1,1,1,1,1
580,29,77,0,1,1,1,1
581,25,75,1,1,1,1,1
582,29,60,1,1,1,1,1
583,21,70,1,1,1,1,1
584,19,61,1,1,1,1,1
585,30,66,1,1,1,1,1
586,19,76,1,1,1,1,1
587,21,71,1,1,1,1,1
588,26,65,1,1,1,1,1
589,20,80,0,1,1,1,1
590,30,74,0,1,1,1,1
591,21,69,1,1,1,1,1
592,18,63,0,1,1,1,1
593,23,79,1,1,1,1,1
594,22,65,1,1,1,1,1
595,22,66,0,1,1,1,1
596,19,63,0,1,1,1,1
597,19,76,0,1,1,1,1
598,29,69,1,1,1,1,1
599,24,80,1,1,1,1,1
600,23,60,1,1,1,1,1
601,19,73,1,1,1,1,1
602,26,61,1,1,1,1,1
603,25,75,0,1,1,1,1
604,18,60,1,1,1,1,1
605,26,65,1,1,1,1,1
606,23,64,1,1,1,1,1
607,27,71,1,1,1,1,1
608,30,67,1,1,1,1,1
609,23,66,0,1,1,1,1
610,25,69,0,1,1,1,1
611,29,75,1,1,1,1,1
612,28,75,1,1,1,1,1
613,20,65,0,1,1,1,1
614,22,71,1,1,1,1,1
615,25,73,1,1,1,1,1
616,21,76,1,1,1,1,1
617,26,67,1,1,1,1,1
618,23,67,1,1,1,1,1
619,26,71,1,1,1,1,1
620,18,70,1,1,1,1,1
621,30,62,0,1,1,1,1
622,26,66,1,1,1,1,1
623,20,80,0,1,1,1,1
624,25,68,1,1,1,1,1
625,21,73,1,1,1,1,1
626,29,69,1,1,1,1,1
627,27,70,0,1,1,1,1
628,19,80,1,1,1,1,1
629,23,60,0,1,1,1,1
630,19,74,1,1,1,1,1
631,25,75,0,1,1,1,1
632,23,72,0,1,1,1,1
633,18,67,1,1,1,1,1
634,21,60,0,1,1,1,1
635,30,72,0,1,1,1,1
636,18,65,0,1,1,1,1
637,22,76,0,1,1,1,1
638,19,63,1,1,1,1,1
639,18,60,1,1,1,1,1
640,28,79,0,1,1,1,1
641,23,80,1,1,1,1,1
642,19,72,0,1,1,1,1
643,23,66,1,1,1,1,1
644,22,62,1,1,1,1,1
645,27,60,1,1,1,1,1
646,21,62,1,1,1,1,1
647,23,80,1,1,1,1,1
648,29,79,0,1,1,1,1
649,18,78,1,1,1,1,1
650,25,78,1,1,1,1,1
651,25,77,1,1,1,1,1
652,27,60,1,1,1,1,1
653,25,79,0,1,1,1,1
654,29,64,1,1,1,1,1
655,29,68,0,1,1,1,1
656,27,68,0,1,1,1,1
657,23,79,1,1,1,1,1
658,20,66,1,1,1,1,1
659,18,74,1,1,1,1,1
660,19,70,1,1,1,1,1
661,26,61,0,1,1,1,1
662,26,70,1,1,1,1,1
663,21,73,1,1,1,1,1
664,19,60,1,1,1,1,1
665,23,73,0,1,1,1,1
666,23,64,0,1,1,1,1
667,27,71,0,1,1,1,1
668,20,60,1,1,1,1,1
669,30,64,0,1,1,1,1
670,18,69,0,1,1,1,1
671,27,70,0,1,1,1,1
672,24,75,1,1,1,1,1
673,29,78,1,1,1,1,1
674,24,80,0,1,1,1,1
675,22,69,1,1,1,1,1
676,20,72,1,1,1,1,1
677,26,70,0,1,1,1,1
678,18,60,0,1,1,1,1
679,24,77,1,1,1,1,1
680,28,60,0,1,1,1,1
681,22,80,1,1,1,1,1
682,18,61,1,1,1,1,1
683,28,67,0,1,1,1,1
684,21,63,0,1,1,1,1
685,27,68,1,1,1,1,1
686,19,60,1,1,1,1,1
687,24,79,1,1,1,1,1
688,30,74,1,1,1,1,1
689,28,66,0,1,1,1,1
690,18,79,0,1,1,1,1
691,22,73,1,1,1,1,1
692,23,60,0,1,1,1,1
693,25,78,0,1,1,1,1
694,18,72,1,1,1,1,1
695,28,72,1,1,1,1,1
696,26,77,1,1,1,1,1
697,29,76,1,1,1,1,1
698,21,67,0,1,1,1,1
699,27,68,1,1,1,1,1
700,27,79,1,1,1,1,1
701,22,80,1,1,1,1,1
702,19,63,0,1,1,1,1
703,26,70,0,1,1,1,1
704,24,67,0,1,1,1,1
705,22,74,0,1,1,1,1
706,19,80,1,1,1,1,1
707,24,78,1,1,1,1,1
708,27,77,1,1,1,1,1
709,29,65,1,1,1,1,1
710,20,64,0,1,1,1,1
711,19,73,0,1,1,1,1
712,24,73,1,1,1,1,1
713,23,74,1,1,1,1,1
714,27,68,0,1,1,1,1
715,26,69,1,1,1,1,1
716,28,80,0,1,1,1,1
717,24,79,1,1,1,1,1
718,19,79,0,1,1,1,1
719,24,67,0,1,1,1,1
720,20,71,0,1,1,1,1
721,20,73,1,1,1,1,1
722,24,72,1,1,1,1,1
723,28,69,0,1,1,1,1
724,27,65,1,1,1,1,1
725,30,69,1,1,1,1,1
726,30,74,1,1,1,1,1
727,21,72,0,1,1,1,1
728,30,63,0,1,1,1,1
729,22,62,1,1,1,1,1
730,18,72,0,1,1,1,1
731,21,61,1,1,1,1,1
732,19,66,1,1,1,1,1
733,24,67,0,1,1,1,1
734,18,75,0,1,1,1,1
735,19,79,1,1,1,1,1
736,23,77,1,1,1,1,1
737,19,61,0,1,1,1,1
738,23,61,1,1,1,1,1
739,30,79,0,1,1,1,1
740,28,77,1,1,1,1,1
741,26,69,0,1,1,1,1
742,18,80,0,1,1,1,1
743,20,66,1,1,1,1,1
744,23,74,1,1,1,1,1
745,26,63,1,1,1,1,1
746,29,79,1,1,1,1,1
747,20,68,0,1,1,1,1
748,19,77,1,1,1,1,1
749,23,73,0,1,1,1,1
750,28,90,1,1,1,1,1
751,28,93,0,1,1,1,1
752,21,84,1,1,1,1,1
753,20,98,0,1,1,1,1
754,30,98,1,1,1,1,1
755,30,95,1,1,1,1,1
756,29,83,1,1,1,1,1
757,21,89,0,1,1,1,1
758,25,98,1,1,1,1,1
759,21,100,0,1,1,1,1
760,30,80,0,1,1,1,1
761,23,85,0,1,1,1,1
762,19,91,1,1,1,1,1
763,29,89,1,1,1,1,1
764,25,97,1,1,1,1,1
765,25,90,0,1,1,1,1
766,29,88,1,1,1,1,1
767,28,80,1,1,1,1,1
768,18,92,1,1,1,1,1
769,27,89,0,1,1,1,1
770,24,93,0,1,1,1,1
771,24,94,1,1,1,1,1
772,23,98,1,1,1,1,1
773,30,90,1,1,1,1,1
774,19,98,0,1,1,1,1
775,26,93,1,1,1,1,1
776,25,83,1,1,1,1,1
777,30,94,0,1,1,1,1
778,28,86,0,1,1,1,1
779,18,82,1,1,1,1,1
780,26,100,1,1,1,1,1
781,20,82,1,1,1,1,1
782,20,83,0,1,1,1,1
783,20,100,0,1,1,1,1
784,18,85,1,1,1,1,1
785,27,92,1,1,1,1,1
786,29,96,1,1,1,1,1
787,19,95,0,1,1,1,1
788,18,85,0,1,1,1,1
789,25,83,1,1,1,1,1
790,18,82,1,1,1,1,1
791,20,91,0,1,1,1,1
792,25,93,1,1,1,1,1
793,18,87,1,1,1,1,1
794,20,91,1,1,1,1,1
795,26,94,1,1,1,1,1
796,25,84,0,1,1,1,1
797,24,100,1,1,1,1,1
798,22,96,1,1,1,1,1
799,26,99,0,1,1,1,1
800,26,86,0,1,1,1,1
801,24,84,0,1,1,1,1
802,21,100,1,1,1,1,1
803,30,92,1,1,1,1,1
804,21,82,1,1,1,1,1
805,23,100,1,1,1,1,1
806,19,90,0,1,1,1,1
807,19,80,1,1,1,1,1
808,23,88,0,1,1,1,1
809,28,85,1,1,1,1,1
810,23,87,1,1,1,1,1
811,18,97,1,1,1,1,1
812,21,87,1,1,1,1,1
813,21,97,0,1,1,1,1
814,27,93,0,1,1,1,1
815,28,100,1,1,1,1,1
816,18,81,0,1,1,1,1
817,23,92,0,1,1,1,1
818,20,97,1,1,1,1,1
819,21,86,1,1,1,1,1
820,27,100,1,1,1,1,1
821,29,94,0,1,1,1,1
822,25,93,0,1,1,1,1
823,24,91,1,1,1,1,1
824,18,88,1,1,1,1,1
825,21,80,1,1,1,1,1
826,30,92,0,1,1,1,1
827,21,84,1,1,1,1,1
828,19,90,1,1,1,1,1
829,27,93,0,1,1,1,1
830,27,90,1,1,1,1,1
831,27,96,0,1,1,1,1
832,23,88,1,1,1,1,1
833,22,95,0,1,1,1,1
834,21,92,1,1,1,1,1
835,25,89,1,1,1,1,1
836,28,92,0,1,1,1,1
837,28,98,1,1,1,1,1
838,26,86,1,1,1,1,1
839,18,81,1,1,1,1,1
840,29,86,1,1,1,1,1
841,21,94,0,1,1,1,1
842,22,81,1,1,1,1,1
843,30,85,1,1,1,1,1
844,20,97,0,1,1,1,1
845,27,97,0,1,1,1,1
846,23,98,1,1,1,1,1
847,28,98,1,1,1,1,1
848,21,87,1,1,1,1,1
849,23,80,0,1,1,1,1
850,25,83,1,1,1,1,1
851,27,85,1,1,1,1,1
852,25,80,0,1,1,1,1
853,18,95,0,1,1,1,1
854,21,81,1,1,1,1,1
855,27,90,0,1,1,1,1
856,24,96,1,1,1,1,1
857,23,99,1,1,1,1,1
858,20,81,1,1,1,1,1
859,20,100,1,1,1,1,1
860,23,80,0,1,1,1,1
861,26,91,0,1,1,1,1
862,22,80,0,1,1,1,1
863,20,81,0,1,1,1,1
864,19,96,0,1,1,1,1
865,18,95,1,1,1,1,1
866,21,88,0,1,1,1,1
867,28,89,0,1,1,1,1
868,27,100,1,1,1,1,1
869,19,96,0,1,1,1,1
870,28,84,0,1,1,1,1
871,27,83,1,1,1,1,1
