,Unnamed: 0,age,monthly_income,sex,education,product,quality,purchased
166,166,21,48,0,0,5,1,1
167,167,24,50,1,0,5,1,1
168,168,25,51,1,0,5,1,1
169,169,22,59,1,0,5,1,1
170,170,28,60,1,0,5,1,1
171,171,18,44,1,0,5,1,1
172,172,30,54,1,0,5,1,1
173,173,28,40,1,0,5,1,1
174,174,27,55,1,0,5,1,1
175,175,30,55,1,0,5,1,1
176,176,21,51,1,0,5,1,1
177,177,19,57,1,0,5,1,1
178,178,27,41,1,0,5,1,1
179,179,26,56,1,0,5,1,1
180,180,22,44,0,0,5,1,1
181,181,22,59,1,0,5,1,1
182,182,20,46,1,0,5,1,1
183,183,28,60,1,0,5,1,1
184,184,29,45,0,0,5,1,1
185,185,29,45,0,0,5,1,1
186,186,28,45,1,0,5,1,1
187,187,30,54,1,0,5,1,1
188,188,30,47,1,0,5,1,1
189,189,28,40,1,0,5,1,1
190,190,20,40,1,0,5,1,1
191,191,30,53,0,0,5,1,1
192,192,29,56,1,0,5,1,1
193,193,21,56,0,0,5,1,1
194,194,20,40,1,0,5,1,1
195,195,25,45,1,0,5,1,1
196,196,30,47,1,0,5,1,1
197,197,25,60,1,0,5,1,1
198,198,26,54,1,0,5,1,1
199,199,28,46,1,0,5,1,1
200,200,28,45,1,0,5,1,1
201,201,29,42,1,0,5,1,1
202,202,18,42,1,0,5,1,1
203,203,27,44,1,0,5,1,1
204,204,23,47,1,0,5,1,1
205,205,25,59,1,0,5,1,1
206,206,22,51,1,0,5,1,1
207,207,23,53,1,0,5,1,1
208,208,26,42,1,0,5,1,1
209,209,30,60,1,0,5,1,1
210,210,23,42,1,0,5,1,1
211,211,20,42,1,0,5,1,1
212,212,24,47,1,0,5,1,1
213,213,28,54,1,0,5,1,1
214,214,25,42,1,0,5,1,1
215,215,21,58,1,0,5,1,1
216,216,21,49,1,0,5,1,1
217,217,19,43,1,0,5,1,1
218,218,19,41,0,0,5,1,1
219,219,28,45,1,0,5,1,1
220,220,23,55,1,0,5,1,1
221,221,30,48,1,0,5,1,1
222,222,18,58,1,0,5,1,1
223,223,26,48,1,0,5,1,1
224,224,19,46,1,0,5,1,1
225,225,21,43,0,0,5,1,1
226,226,24,54,1,0,5,1,1
227,227,25,56,1,0,5,1,1
228,228,25,40,1,0,5,1,1
229,229,28,49,1,0,5,1,1
230,230,21,48,1,0,5,1,1
231,231,28,46,1,0,5,1,1
232,232,24,50,1,0,5,1,1
233,233,30,44,0,0,5,1,1
234,234,19,52,1,0,5,1,1
235,235,22,48,1,0,5,1,1
236,236,24,48,0,0,5,1,1
237,237,30,57,1,0,5,1,1
238,238,30,46,1,0,5,1,1
239,239,30,54,1,0,5,1,1
240,240,18,44,1,0,5,1,1
241,241,28,59,1,0,5,1,1
242,242,19,50,1,0,5,1,1
243,243,28,53,1,0,5,1,1
244,244,30,45,1,0,5,1,1
245,245,22,42,1,0,5,1,1
246,246,25,42,1,0,5,1,1
247,247,28,58,1,0,5,1,1
248,248,28,55,1,0,5,1,1
249,249,25,50,1,0,5,1,1
250,250,20,74,1,1,5,1,1
251,251,26,76,1,1,5,1,1
252,252,20,75,1,1,5,1,1
253,253,21,66,1,1,5,1,1
254,254,21,78,1,1,5,1,1
255,255,25,61,1,1,5,1,1
256,256,26,78,1,1,5,1,1
257,257,29,66,1,1,5,1,1
258,258,24,61,1,1,5,1,1
259,259,18,70,1,1,5,1,1
260,260,29,75,1,1,5,1,1
261,261,23,76,1,1,5,1,1
262,262,25,67,1,1,5,1,1
263,263,20,72,1,1,5,1,1
264,264,27,72,1,1,5,1,1
265,265,23,69,0,1,5,1,1
266,266,18,70,1,1,5,1,1
267,267,28,71,1,1,5,1,1
268,268,26,74,1,1,5,1,1
269,269,24,78,1,1,5,1,1
270,270,22,71,1,1,5,1,1
271,271,19,77,1,1,5,1,1
272,272,28,63,1,1,5,1,1
273,273,30,63,1,1,5,1,1
274,274,19,65,1,1,5,1,1
275,275,18,76,1,1,5,1,1
276,276,20,63,1,1,5,1,1
277,277,27,72,1,1,5,1,1
278,278,23,77,1,1,5,1,1
279,279,19,65,1,1,5,1,1
280,280,18,67,1,1,5,1,1
281,281,26,64,1,1,5,1,1
282,282,22,63,1,1,5,1,1
283,283,19,80,0,1,5,1,1
284,284,21,70,1,1,5,1,1
285,285,27,76,1,1,5,1,1
286,286,24,71,1,1,5,1,1
287,287,28,68,1,1,5,1,1
288,288,19,60,1,1,5,1,1
289,289,18,65,1,1,5,1,1
290,290,18,67,1,1,5,1,1
291,291,18,71,0,1,5,1,1
292,292,28,61,1,1,5,1,1
293,293,24,65,1,1,5,1,1
294,294,21,64,1,1,5,1,1
295,295,26,60,1,1,5,1,1
296,296,20,64,1,1,5,1,1
297,297,30,61,1,1,5,1,1
298,298,18,67,1,1,5,1,1
299,299,26,61,1,1,5,1,1
300,300,28,72,1,1,5,1,1
301,301,19,73,1,1,5,1,1
302,302,28,80,0,1,5,1,1
303,303,28,74,1,1,5,1,1
304,304,19,76,1,1,5,1,1
305,305,30,71,1,1,5,1,1
306,306,18,66,1,1,5,1,1
307,307,20,73,1,1,5,1,1
308,308,20,62,1,1,5,1,1
309,309,28,66,0,1,5,1,1
310,310,24,74,1,1,5,1,1
311,311,19,61,1,1,5,1,1
312,312,30,62,1,1,5,1,1
313,313,25,60,1,1,5,1,1
314,314,28,72,1,1,5,1,1
315,315,22,63,1,1,5,1,1
316,316,27,67,1,1,5,1,1
317,317,26,65,1,1,5,1,1
318,318,30,72,1,1,5,1,1
319,319,20,68,1,1,5,1,1
320,320,20,80,1,1,5,1,1
321,321,24,63,1,1,5,1,1
322,322,30,60,1,1,5,1,1
323,323,21,64,1,1,5,1,1
324,324,24,78,1,1,5,1,1
325,325,22,66,1,1,5,1,1
326,326,29,68,1,1,5,1,1
327,327,19,72,1,1,5,1,1
328,328,18,68,1,1,5,1,1
329,329,27,73,1,1,5,1,1
330,330,18,71,1,1,5,1,1
331,331,18,71,1,1,5,1,1
332,332,23,70,1,1,5,1,1
333,333,26,65,1,1,5,1,1
334,334,20,71,1,1,5,1,1
335,335,22,61,1,1,5,1,1
336,336,18,64,1,1,5,1,1
337,337,20,65,1,1,5,1,1
338,338,28,65,1,1,5,1,1
339,339,27,75,1,1,5,1,1
340,340,27,68,1,1,5,1,1
341,341,20,79,1,1,5,1,1
342,342,29,64,1,1,5,1,1
343,343,20,63,1,1,5,1,1
344,344,25,78,1,1,5,1,1
345,345,18,80,1,1,5,1,1
346,346,23,78,1,1,5,1,1
347,347,18,75,1,1,5,1,1
348,348,28,80,1,1,5,1,1
349,349,25,77,1,1,5,1,1
350,350,18,77,1,1,5,1,1
351,351,30,63,1,1,5,1,1
352,352,23,63,1,1,5,1,1
353,353,28,80,1,1,5,1,1
354,354,23,80,1,1,5,1,1
355,355,25,63,1,1,5,1,1
356,356,25,69,0,1,5,1,1
357,357,20,67,1,1,5,1,1
358,358,18,77,1,1,5,1,1
359,359,27,72,1,1,5,1,1
360,360,26,78,1,1,5,1,1
361,361,19,68,1,1,5,1,1
362,362,19,69,1,1,5,1,1
363,363,22,68,1,1,5,1,1
364,364,19,62,1,1,5,1,1
365,365,29,74,1,1,5,1,1
366,366,29,73,1,1,5,1,1
367,367,28,71,1,1,5,1,1
368,368,29,67,1,1,5,1,1
369,369,23,76,1,1,5,1,1
370,370,19,69,1,1,5,1,1
371,371,26,78,1,1,5,1,1
372,372,22,65,1,1,5,1,1
373,373,18,63,1,1,5,1,1
374,374,24,77,1,1,5,1,1
375,375,29,75,1,1,5,1,1
376,376,26,71,1,1,5,1,1
377,377,28,67,1,1,5,1,1
378,378,22,69,1,1,5,1,1
379,379,28,72,1,1,5,1,1
380,380,23,70,1,1,5,1,1
381,381,30,65,1,1,5,1,1
382,382,21,61,1,1,5,1,1
383,383,26,68,1,1,5,1,1
384,384,25,70,1,1,5,1,1
385,385,29,66,1,1,5,1,1
386,386,30,77,1,1,5,1,1
387,387,22,63,1,1,5,1,1
388,388,24,62,1,1,5,1,1
389,389,28,75,1,1,5,1,1
390,390,28,64,1,1,5,1,1
391,391,23,70,1,1,5,1,1
392,392,20,80,1,1,5,1,1
393,393,23,80,1,1,5,1,1
394,394,25,77,1,1,5,1,1
395,395,25,67,1,1,5,1,1
396,396,23,74,1,1,5,1,1
397,397,20,75,0,1,5,1,1
398,398,27,69,1,1,5,1,1
399,399,28,79,1,1,5,1,1
400,400,22,71,0,1,5,1,1
401,401,27,63,1,1,5,1,1
402,402,27,75,1,1,5,1,1
403,403,25,61,1,1,5,1,1
404,404,25,80,0,1,5,1,1
405,405,25,60,1,1,5,1,1
406,406,21,75,1,1,5,1,1
407,407,27,77,1,1,5,1,1
408,408,27,65,1,1,5,1,1
409,409,28,65,1,1,5,1,1
410,410,28,68,0,1,5,1,1
411,411,22,72,1,1,5,1,1
412,412,20,66,1,1,5,1,1
413,413,24,65,1,1,5,1,1
414,414,19,68,1,1,5,1,1
415,415,25,80,1,1,5,1,1
416,416,28,65,1,1,5,1,1
417,417,28,76,1,1,5,1,1
418,418,21,60,1,1,5,1,1
419,419,29,66,1,1,5,1,1
420,420,24,75,0,1,5,1,1
421,421,29,61,0,1,5,1,1
422,422,21,74,1,1,5,1,1
423,423,19,70,1,1,5,1,1
424,424,29,67,1,1,5,1,1
425,425,27,70,0,1,5,1,1
426,426,21,73,1,1,5,1,1
427,427,30,64,1,1,5,1,1
428,428,24,80,1,1,5,1,1
429,429,21,66,1,1,5,1,1
430,430,19,64,1,1,5,1,1
431,431,20,64,1,1,5,1,1
432,432,29,61,0,1,5,1,1
433,433,27,63,0,1,5,1,1
434,434,19,71,1,1,5,1,1
435,435,21,74,1,1,5,1,1
436,436,24,68,1,1,5,1,1
437,437,28,78,1,1,5,1,1
438,438,21,79,1,1,5,1,1
439,439,19,69,1,1,5,1,1
440,440,20,63,1,1,5,1,1
441,441,20,63,1,1,5,1,1
442,442,28,77,1,1,5,1,1
443,443,23,71,1,1,5,1,1
444,444,25,66,1,1,5,1,1
445,445,25,64,1,1,5,1,1
446,446,26,60,1,1,5,1,1
447,447,26,72,1,1,5,1,1
448,448,29,64,1,1,5,1,1
449,449,24,68,1,1,5,1,1
450,450,22,71,1,1,5,1,1
451,451,29,77,1,1,5,1,1
452,452,19,78,1,1,5,1,1
453,453,29,74,1,1,5,1,1
454,454,26,64,1,1,5,1,1
455,455,20,60,1,1,5,1,1
456,456,27,72,1,1,5,1,1
457,457,23,68,1,1,5,1,1
458,458,20,68,1,1,5,1,1
459,459,23,67,1,1,5,1,1
460,460,29,67,0,1,5,1,1
461,461,21,62,1,1,5,1,1
462,462,30,61,1,1,5,1,1
463,463,24,69,1,1,5,1,1
464,464,18,61,1,1,5,1,1
465,465,28,71,1,1,5,1,1
466,466,27,61,1,1,5,1,1
467,467,29,69,1,1,5,1,1
468,468,27,77,1,1,5,1,1
469,469,21,64,1,1,5,1,1
470,470,23,75,1,1,5,1,1
471,471,23,74,1,1,5,1,1
472,472,24,68,1,1,5,1,1
473,473,20,63,1,1,5,1,1
474,474,18,66,0,1,5,1,1
475,475,25,78,1,1,5,1,1
476,476,23,78,1,1,5,1,1
477,477,18,61,1,1,5,1,1
478,478,30,63,1,1,5,1,1
479,479,26,64,1,1,5,1,1
480,480,20,60,1,1,5,1,1
481,481,25,71,1,1,5,1,1
482,482,23,74,1,1,5,1,1
483,483,22,76,1,1,5,1,1
484,484,27,70,1,1,5,1,1
485,485,20,72,1,1,5,1,1
486,486,30,72,1,1,5,1,1
487,487,20,75,0,1,5,1,1
488,488,22,72,1,1,5,1,1
489,489,23,68,0,1,5,1,1
490,490,22,61,1,1,5,1,1
491,491,22,65,1,1,5,1,1
492,492,19,71,1,1,5,1,1
493,493,18,80,1,1,5,1,1
494,494,22,64,1,1,5,1,1
495,495,24,76,1,1,5,1,1
496,496,24,60,1,1,5,1,1
497,497,29,80,1,1,5,1,1
498,498,23,72,1,1,5,1,1
499,499,24,80,0,1,5,1,1
500,500,30,70,1,1,5,1,1
501,501,30,74,0,1,5,1,1
502,502,26,74,0,1,5,1,1
503,503,26,66,1,1,5,1,1
504,504,27,63,1,1,5,1,1
505,505,24,73,0,1,5,1,1
506,506,19,78,1,1,5,1,1
507,507,27,74,0,1,5,1,1
508,508,20,66,1,1,5,1,1
509,509,19,78,1,1,5,1,1
510,510,25,66,1,1,5,1,1
511,511,28,71,1,1,5,1,1
512,512,21,61,1,1,5,1,1
513,513,25,69,1,1,5,1,1
514,514,28,69,1,1,5,1,1
515,515,28,77,1,1,5,1,1
516,516,24,71,1,1,5,1,1
517,517,26,67,1,1,5,1,1
518,518,30,73,1,1,5,1,1
519,519,28,72,0,1,5,1,1
520,520,18,62,1,1,5,1,1
521,521,23,65,0,1,5,1,1
522,522,18,64,1,1,5,1,1
523,523,20,67,1,1,5,1,1
524,524,24,79,1,1,5,1,1
525,525,24,76,1,1,5,1,1
526,526,21,62,1,1,5,1,1
527,527,30,75,1,1,5,1,1
528,528,24,76,1,1,5,1,1
529,529,25,80,1,1,5,1,1
530,530,25,73,1,1,5,1,1
531,531,24,76,1,1,5,1,1
532,532,23,77,1,1,5,1,1
533,533,29,64,1,1,5,1,1
534,534,18,60,1,1,5,1,1
535,535,23,69,1,1,5,1,1
536,536,21,68,1,1,5,1,1
537,537,24,72,1,1,5,1,1
538,538,21,67,1,1,5,1,1
539,539,26,73,1,1,5,1,1
540,540,26,70,1,1,5,1,1
541,541,26,72,0,1,5,1,1
542,542,26,69,1,1,5,1,1
543,543,30,66,1,1,5,1,1
544,544,20,70,1,1,5,1,1
545,545,26,65,1,1,5,1,1
546,546,19,70,1,1,5,1,1
547,547,21,70,0,1,5,1,1
548,548,19,76,1,1,5,1,1
549,549,20,64,1,1,5,1,1
550,550,20,68,1,1,5,1,1
551,551,28,62,1,1,5,1,1
552,552,21,71,1,1,5,1,1
553,553,22,67,1,1,5,1,1
554,554,24,70,1,1,5,1,1
555,555,20,67,1,1,5,1,1
556,556,20,72,1,1,5,1,1
557,557,25,76,1,1,5,1,1
558,558,24,68,1,1,5,1,1
559,559,22,67,0,1,5,1,1
560,560,24,73,0,1,5,1,1
561,561,18,72,0,1,5,1,1
562,562,26,67,1,1,5,1,1
563,563,18,76,1,1,5,1,1
564,564,27,63,1,1,5,1,1
565,565,30,76,1,1,5,1,1
566,566,29,73,1,1,5,1,1
567,567,25,75,1,1,5,1,1
568,568,28,60,0,1,5,1,1
569,569,19,69,1,1,5,1,1
570,570,29,66,1,1,5,1,1
571,571,23,69,1,1,5,1,1
572,572,24,73,1,1,5,1,1
573,573,21,70,0,1,5,1,1
574,574,23,67,1,1,5,1,1
575,575,23,73,1,1,5,1,1
576,576,18,64,1,1,5,1,1
577,577,19,74,1,1,5,1,1
578,578,30,62,0,1,5,1,1
579,579,29,66,1,1,5,1,1
580,580,29,67,0,1,5,1,1
581,581,21,77,1,1,5,1,1
582,582,27,77,0,1,5,1,1
583,583,28,70,1,1,5,1,1
584,584,22,79,1,1,5,1,1
585,585,19,72,1,1,5,1,1
586,586,30,75,1,1,5,1,1
587,587,21,63,1,1,5,1,1
588,588,19,71,1,1,5,1,1
589,589,23,80,1,1,5,1,1
590,590,22,69,1,1,5,1,1
591,591,29,63,1,1,5,1,1
592,592,26,63,1,1,5,1,1
593,593,22,60,1,1,5,1,1
594,594,28,78,1,1,5,1,1
595,595,21,61,1,1,5,1,1
596,596,27,69,1,1,5,1,1
597,597,22,66,1,1,5,1,1
598,598,21,80,1,1,5,1,1
599,599,23,61,1,1,5,1,1
600,600,28,77,1,1,5,1,1
601,601,23,69,1,1,5,1,1
602,602,24,72,1,1,5,1,1
603,603,22,60,1,1,5,1,1
604,604,27,60,1,1,5,1,1
605,605,29,66,1,1,5,1,1
606,606,28,80,1,1,5,1,1
607,607,24,67,1,1,5,1,1
608,608,24,66,1,1,5,1,1
609,609,28,64,1,1,5,1,1
610,610,26,75,1,1,5,1,1
611,611,23,73,1,1,5,1,1
612,612,19,80,1,1,5,1,1
613,613,30,60,1,1,5,1,1
614,614,26,62,1,1,5,1,1
615,615,22,76,1,1,5,1,1
616,616,22,80,1,1,5,1,1
617,617,22,74,1,1,5,1,1
618,618,24,67,1,1,5,1,1
619,619,25,73,0,1,5,1,1
620,620,25,67,1,1,5,1,1
621,621,20,71,1,1,5,1,1
622,622,26,69,1,1,5,1,1
623,623,19,74,1,1,5,1,1
624,624,27,70,0,1,5,1,1
625,625,28,69,1,1,5,1,1
626,626,25,67,1,1,5,1,1
627,627,20,76,0,1,5,1,1
628,628,28,80,1,1,5,1,1
629,629,23,69,1,1,5,1,1
630,630,29,63,1,1,5,1,1
631,631,23,63,1,1,5,1,1
632,632,23,67,1,1,5,1,1
633,633,26,78,1,1,5,1,1
634,634,22,60,1,1,5,1,1
635,635,26,65,1,1,5,1,1
636,636,20,73,1,1,5,1,1
637,637,19,68,1,1,5,1,1
638,638,23,62,1,1,5,1,1
639,639,24,76,1,1,5,1,1
640,640,29,77,1,1,5,1,1
641,641,28,65,1,1,5,1,1
642,642,23,64,1,1,5,1,1
643,643,30,64,1,1,5,1,1
644,644,28,80,1,1,5,1,1
645,645,22,65,1,1,5,1,1
646,646,19,64,1,1,5,1,1
647,647,19,76,0,1,5,1,1
648,648,19,63,1,1,5,1,1
649,649,22,71,1,1,5,1,1
650,650,26,73,1,1,5,1,1
651,651,22,78,1,1,5,1,1
652,652,18,77,1,1,5,1,1
653,653,25,65,1,1,5,1,1
654,654,22,80,1,1,5,1,1
655,655,27,66,1,1,5,1,1
656,656,26,73,1,1,5,1,1
657,657,24,62,0,1,5,1,1
658,658,22,71,1,1,5,1,1
659,659,29,70,1,1,5,1,1
660,660,30,70,0,1,5,1,1
661,661,21,69,1,1,5,1,1
662,662,26,69,1,1,5,1,1
663,663,21,63,1,1,5,1,1
664,664,22,73,1,1,5,1,1
665,665,21,68,1,1,5,1,1
666,666,26,60,1,1,5,1,1
667,667,28,76,0,1,5,1,1
668,668,27,79,1,1,5,1,1
669,669,24,71,1,1,5,1,1
670,670,29,63,1,1,5,1,1
671,671,23,68,0,1,5,1,1
672,672,20,67,1,1,5,1,1
673,673,30,78,1,1,5,1,1
674,674,24,68,1,1,5,1,1
675,675,19,68,1,1,5,1,1
676,676,20,78,1,1,5,1,1
677,677,23,73,1,1,5,1,1
678,678,24,60,1,1,5,1,1
679,679,25,72,1,1,5,1,1
680,680,22,71,0,1,5,1,1
681,681,29,73,1,1,5,1,1
682,682,27,63,1,1,5,1,1
683,683,24,77,0,1,5,1,1
684,684,23,72,1,1,5,1,1
685,685,23,65,1,1,5,1,1
686,686,19,67,1,1,5,1,1
687,687,18,76,1,1,5,1,1
688,688,28,80,1,1,5,1,1
689,689,29,77,1,1,5,1,1
690,690,27,65,1,1,5,1,1
691,691,22,69,1,1,5,1,1
692,692,27,80,1,1,5,1,1
693,693,26,79,1,1,5,1,1
694,694,23,71,0,1,5,1,1
695,695,30,74,1,1,5,1,1
696,696,24,67,1,1,5,1,1
697,697,28,61,1,1,5,1,1
698,698,29,72,0,1,5,1,1
699,699,24,73,1,1,5,1,1
700,700,19,74,1,1,5,1,1
701,701,19,80,1,1,5,1,1
702,702,24,60,1,1,5,1,1
703,703,26,61,1,1,5,1,1
704,704,30,78,1,1,5,1,1
705,705,23,78,1,1,5,1,1
706,706,24,77,1,1,5,1,1
707,707,26,61,1,1,5,1,1
708,708,19,79,1,1,5,1,1
709,709,18,77,1,1,5,1,1
710,710,26,64,1,1,5,1,1
711,711,20,66,1,1,5,1,1
712,712,23,74,1,1,5,1,1
713,713,26,62,1,1,5,1,1
714,714,30,80,1,1,5,1,1
715,715,23,71,1,1,5,1,1
716,716,23,69,1,1,5,1,1
717,717,27,78,1,1,5,1,1
718,718,23,75,1,1,5,1,1
719,719,25,75,1,1,5,1,1
720,720,19,62,1,1,5,1,1
721,721,24,71,1,1,5,1,1
722,722,19,79,0,1,5,1,1
723,723,30,74,1,1,5,1,1
724,724,18,66,1,1,5,1,1
725,725,24,69,1,1,5,1,1
726,726,23,71,1,1,5,1,1
727,727,25,68,0,1,5,1,1
728,728,25,61,1,1,5,1,1
729,729,19,74,1,1,5,1,1
730,730,23,70,1,1,5,1,1
731,731,21,64,1,1,5,1,1
732,732,19,74,1,1,5,1,1
733,733,22,80,1,1,5,1,1
734,734,19,65,1,1,5,1,1
735,735,25,70,1,1,5,1,1
736,736,22,61,1,1,5,1,1
737,737,30,68,1,1,5,1,1
738,738,20,66,1,1,5,1,1
739,739,30,62,1,1,5,1,1
740,740,18,60,0,1,5,1,1
741,741,23,65,1,1,5,1,1
742,742,22,60,1,1,5,1,1
743,743,18,68,1,1,5,1,1
744,744,20,63,1,1,5,1,1
745,745,22,72,1,1,5,1,1
746,746,28,80,1,1,5,1,1
747,747,25,76,1,1,5,1,1
748,748,26,73,1,1,5,1,1
749,749,25,64,1,1,5,1,1
750,750,41,69,1,1,5,1,1
751,751,43,63,1,1,5,1,1
752,752,47,62,1,1,5,1,1
753,753,47,67,1,1,5,1,1
754,754,38,77,0,1,5,1,1
755,755,32,78,1,1,5,1,1
756,756,50,68,1,1,5,1,1
757,757,47,75,0,1,5,1,1
758,758,30,67,1,1,5,1,1
759,759,49,71,1,1,5,1,1
760,760,37,76,1,1,5,1,1
761,761,39,77,1,1,5,1,1
762,762,32,67,1,1,5,1,1
763,763,41,80,1,1,5,1,1
764,764,47,63,1,1,5,1,1
765,765,40,76,1,1,5,1,1
766,766,45,69,1,1,5,1,1
767,767,50,60,1,1,5,1,1
768,768,37,77,1,1,5,1,1
769,769,37,80,0,1,5,1,1
770,770,33,69,1,1,5,1,1
771,771,39,77,1,1,5,1,1
772,772,42,73,1,1,5,1,1
773,773,41,64,1,1,5,1,1
