,Unnamed: 0,age,monthly_income,sex,education,product,quality,purchased
80,80,18,52,1,0,1,1,1
81,81,19,49,0,0,1,1,1
82,82,23,44,1,0,1,1,1
83,83,22,50,1,0,1,1,1
84,84,22,41,0,0,1,1,1
85,85,28,53,0,0,1,1,1
86,86,22,59,1,0,1,1,1
87,87,24,59,0,0,1,1,1
88,88,23,51,0,0,1,1,1
89,89,25,50,1,0,1,1,1
90,90,25,43,0,0,1,1,1
91,91,20,54,1,0,1,1,1
92,92,29,51,1,0,1,1,1
93,93,19,58,1,0,1,1,1
94,94,28,48,0,0,1,1,1
95,95,21,59,1,0,1,1,1
96,96,20,43,0,0,1,1,1
97,97,27,40,1,0,1,1,1
98,98,25,40,0,0,1,1,1
99,99,25,46,0,0,1,1,1
100,100,25,58,0,0,1,1,1
101,101,18,46,0,0,1,1,1
102,102,21,50,1,0,1,1,1
103,103,24,54,0,0,1,1,1
104,104,20,47,0,0,1,1,1
105,105,18,53,1,0,1,1,1
106,106,28,48,0,0,1,1,1
107,107,20,58,1,0,1,1,1
108,108,22,55,1,0,1,1,1
109,109,21,47,0,0,1,1,1
110,110,25,48,0,0,1,1,1
111,111,23,51,0,0,1,1,1
112,112,19,59,0,0,1,1,1
113,113,30,56,1,0,1,1,1
114,114,24,54,0,0,1,1,1
115,115,18,47,1,0,1,1,1
116,116,27,44,1,0,1,1,1
117,117,29,45,0,0,1,1,1
118,118,25,48,1,0,1,1,1
119,119,26,58,1,0,1,1,1
120,120,30,56,1,0,1,1,1
121,121,19,44,0,0,1,1,1
122,122,20,41,0,0,1,1,1
123,123,24,41,1,0,1,1,1
124,124,23,56,1,0,1,1,1
125,125,25,58,0,0,1,1,1
126,126,27,54,1,0,1,1,1
127,127,28,46,1,0,1,1,1
128,128,22,48,1,0,1,1,1
129,129,19,41,1,0,1,1,1
130,130,30,43,1,0,1,1,1
131,131,25,46,1,0,1,1,1
132,132,18,43,1,0,1,1,1
133,133,22,55,0,0,1,1,1
134,134,29,58,0,0,1,1,1
135,135,27,42,1,0,1,1,1
136,136,21,51,1,0,1,1,1
137,137,27,40,1,0,1,1,1
138,138,23,46,0,0,1,1,1
139,139,26,56,1,0,1,1,1
140,140,25,60,0,0,1,1,1
141,141,23,46,1,0,1,1,1
142,142,25,47,1,0,1,1,1
143,143,24,58,1,0,1,1,1
144,144,25,43,1,0,1,1,1
145,145,28,48,0,0,1,1,1
146,146,23,47,1,0,1,1,1
147,147,18,50,0,0,1,1,1
148,148,18,55,1,0,1,1,1
149,149,28,54,0,0,1,1,1
150,150,25,40,1,0,1,1,1
151,151,23,55,1,0,1,1,1
152,152,25,59,1,0,1,1,1
153,153,29,44,1,0,1,1,1
154,154,19,59,1,0,1,1,1
155,155,28,42,1,0,1,1,1
156,156,29,55,1,0,1,1,1
157,157,23,52,0,0,1,1,1
158,158,18,51,0,0,1,1,1
159,159,24,53,0,0,1,1,1
160,160,19,58,1,0,1,1,1
161,161,29,59,1,0,1,1,1
162,162,18,40,1,0,1,1,1
163,163,30,59,0,0,1,1,1
164,164,20,59,1,0,1,1,1
165,165,28,43,1,0,1,1,1
166,166,26,59,0,0,1,1,1
167,167,20,51,1,0,1,1,1
168,168,22,50,0,0,1,1,1
169,169,29,52,0,0,1,1,1
170,170,29,56,1,0,1,1,1
171,171,29,56,0,0,1,1,1
172,172,29,41,1,0,1,1,1
173,173,21,40,1,0,1,1,1
174,174,26,54,0,0,1,1,1
175,175,24,45,0,0,1,1,1
176,176,23,53,0,0,1,1,1
177,177,21,44,1,0,1,1,1
178,178,19,40,0,0,1,1,1
179,179,26,44,0,0,1,1,1
180,180,25,42,1,0,1,1,1
181,181,25,57,0,0,1,1,1
182,182,22,44,1,0,1,1,1
183,183,24,43,0,0,1,1,1
184,184,25,40,1,0,1,1,1
185,185,27,46,0,0,1,1,1
186,186,27,54,1,0,1,1,1
187,187,30,43,1,0,1,1,1
188,188,24,42,0,0,1,1,1
189,189,29,52,1,0,1,1,1
190,190,19,60,1,0,1,1,1
191,191,21,49,1,0,1,1,1
192,192,19,50,0,0,1,1,1
193,193,20,53,0,0,1,1,1
194,194,28,57,1,0,1,1,1
195,195,21,58,0,0,1,1,1
196,196,21,54,0,0,1,1,1
197,197,18,44,0,0,1,1,1
198,198,30,55,1,0,1,1,1
199,199,18,52,1,0,1,1,1
200,200,27,41,0,0,1,1,1
201,201,26,56,1,0,1,1,1
202,202,22,41,0,0,1,1,1
203,203,19,51,0,0,1,1,1
204,204,22,49,1,0,1,1,1
205,205,25,42,1,0,1,1,1
206,206,21,58,1,0,1,1,1
207,207,18,41,1,0,1,1,1
208,208,29,40,1,0,1,1,1
209,209,29,48,1,0,1,1,1
210,210,18,46,1,0,1,1,1
211,211,22,47,1,0,1,1,1
212,212,27,43,1,0,1,1,1
213,213,29,56,1,0,1,1,1
214,214,25,48,0,0,1,1,1
215,215,19,55,1,0,1,1,1
216,216,28,51,1,0,1,1,1
217,217,19,47,1,0,1,1,1
218,218,29,42,1,0,1,1,1
219,219,27,57,0,0,1,1,1
220,220,20,46,1,0,1,1,1
221,221,20,59,1,0,1,1,1
222,222,19,42,1,0,1,1,1
223,223,22,58,0,0,1,1,1
224,224,19,51,1,0,1,1,1
225,225,25,54,0,0,1,1,1
226,226,27,53,1,0,1,1,1
227,227,26,58,0,0,1,1,1
228,228,22,44,1,0,1,1,1
229,229,29,53,0,0,1,1,1
230,230,19,44,1,0,1,1,1
231,231,25,58,0,0,1,1,1
232,232,18,47,1,0,1,1,1
233,233,22,57,1,0,1,1,1
234,234,18,60,1,0,1,1,1
235,235,29,57,1,0,1,1,1
236,236,22,52,0,0,1,1,1
237,237,28,53,0,0,1,1,1
238,238,29,53,0,0,1,1,1
239,239,24,50,1,0,1,1,1
240,240,25,48,0,0,1,1,1
241,241,24,42,0,0,1,1,1
242,242,19,47,0,0,1,1,1
243,243,28,53,1,0,1,1,1
244,244,22,42,1,0,1,1,1
245,245,22,60,0,0,1,1,1
246,246,22,41,1,0,1,1,1
247,247,26,57,0,0,1,1,1
248,248,30,54,1,0,1,1,1
249,249,23,48,1,0,1,1,1
250,250,22,63,1,1,1,1,1
251,251,30,75,0,1,1,1,1
252,252,23,64,0,1,1,1,1
253,253,20,63,0,1,1,1,1
254,254,18,68,1,1,1,1,1
255,255,19,64,1,1,1,1,1
256,256,20,80,0,1,1,1,1
257,257,24,69,1,1,1,1,1
258,258,21,74,0,1,1,1,1
259,259,25,80,0,1,1,1,1
260,260,27,69,0,1,1,1,1
261,261,18,70,0,1,1,1,1
262,262,30,70,0,1,1,1,1
263,263,21,69,0,1,1,1,1
264,264,25,60,1,1,1,1,1
265,265,30,60,1,1,1,1,1
266,266,22,62,0,1,1,1,1
267,267,29,61,1,1,1,1,1
268,268,24,76,0,1,1,1,1
269,269,24,68,1,1,1,1,1
270,270,28,79,0,1,1,1,1
271,271,27,69,0,1,1,1,1
272,272,28,71,1,1,1,1,1
273,273,30,76,0,1,1,1,1
274,274,22,75,1,1,1,1,1
275,275,24,65,1,1,1,1,1
276,276,28,77,1,1,1,1,1
277,277,23,77,1,1,1,1,1
278,278,19,64,1,1,1,1,1
279,279,20,68,0,1,1,1,1
280,280,25,74,1,1,1,1,1
281,281,27,78,1,1,1,1,1
282,282,30,60,0,1,1,1,1
283,283,27,66,0,1,1,1,1
284,284,25,64,1,1,1,1,1
285,285,19,60,1,1,1,1,1
286,286,23,77,1,1,1,1,1
287,287,20,74,1,1,1,1,1
288,288,30,76,1,1,1,1,1
289,289,24,70,0,1,1,1,1
290,290,20,68,1,1,1,1,1
291,291,20,61,0,1,1,1,1
292,292,21,72,1,1,1,1,1
293,293,19,77,1,1,1,1,1
294,294,29,74,0,1,1,1,1
295,295,20,69,1,1,1,1,1
296,296,23,68,0,1,1,1,1
297,297,30,75,0,1,1,1,1
298,298,30,73,0,1,1,1,1
299,299,22,78,0,1,1,1,1
300,300,25,62,1,1,1,1,1
301,301,18,71,1,1,1,1,1
302,302,25,79,0,1,1,1,1
303,303,19,75,0,1,1,1,1
304,304,20,72,0,1,1,1,1
305,305,20,78,0,1,1,1,1
306,306,28,71,0,1,1,1,1
307,307,22,75,0,1,1,1,1
308,308,21,66,0,1,1,1,1
309,309,23,76,0,1,1,1,1
310,310,18,80,0,1,1,1,1
311,311,18,73,0,1,1,1,1
312,312,27,78,0,1,1,1,1
313,313,28,76,1,1,1,1,1
314,314,24,74,0,1,1,1,1
315,315,18,74,1,1,1,1,1
316,316,19,61,1,1,1,1,1
317,317,20,70,0,1,1,1,1
318,318,29,61,1,1,1,1,1
319,319,28,80,0,1,1,1,1
320,320,23,65,0,1,1,1,1
321,321,29,70,1,1,1,1,1
322,322,18,76,1,1,1,1,1
323,323,20,75,1,1,1,1,1
324,324,28,72,0,1,1,1,1
325,325,18,66,1,1,1,1,1
326,326,23,62,1,1,1,1,1
327,327,21,76,1,1,1,1,1
328,328,22,62,0,1,1,1,1
329,329,29,80,0,1,1,1,1
330,330,19,76,1,1,1,1,1
331,331,27,65,0,1,1,1,1
332,332,27,78,1,1,1,1,1
333,333,23,80,1,1,1,1,1
334,334,24,76,1,1,1,1,1
335,335,19,69,0,1,1,1,1
336,336,26,72,0,1,1,1,1
337,337,28,65,0,1,1,1,1
338,338,27,78,1,1,1,1,1
339,339,30,75,0,1,1,1,1
340,340,23,72,0,1,1,1,1
341,341,28,75,1,1,1,1,1
342,342,27,75,0,1,1,1,1
343,343,19,68,1,1,1,1,1
344,344,30,71,0,1,1,1,1
345,345,18,80,1,1,1,1,1
346,346,28,61,1,1,1,1,1
347,347,18,70,1,1,1,1,1
348,348,27,78,1,1,1,1,1
349,349,25,75,1,1,1,1,1
350,350,18,68,0,1,1,1,1
351,351,22,63,1,1,1,1,1
352,352,20,64,0,1,1,1,1
353,353,21,78,1,1,1,1,1
354,354,25,64,1,1,1,1,1
355,355,19,61,0,1,1,1,1
356,356,28,60,1,1,1,1,1
357,357,20,68,0,1,1,1,1
358,358,24,71,1,1,1,1,1
359,359,22,80,1,1,1,1,1
360,360,18,72,1,1,1,1,1
361,361,22,64,1,1,1,1,1
362,362,18,74,1,1,1,1,1
363,363,26,79,1,1,1,1,1
364,364,30,75,0,1,1,1,1
365,365,30,73,0,1,1,1,1
366,366,18,70,1,1,1,1,1
367,367,25,80,0,1,1,1,1
368,368,28,77,0,1,1,1,1
369,369,20,71,1,1,1,1,1
370,370,18,63,1,1,1,1,1
371,371,18,78,1,1,1,1,1
372,372,23,68,0,1,1,1,1
373,373,19,72,1,1,1,1,1
374,374,20,77,1,1,1,1,1
375,375,18,73,0,1,1,1,1
376,376,29,60,1,1,1,1,1
377,377,28,68,1,1,1,1,1
378,378,28,63,1,1,1,1,1
379,379,27,65,1,1,1,1,1
380,380,18,72,1,1,1,1,1
381,381,21,68,0,1,1,1,1
382,382,21,80,1,1,1,1,1
383,383,30,61,1,1,1,1,1
384,384,28,80,0,1,1,1,1
385,385,25,69,1,1,1,1,1
386,386,25,67,1,1,1,1,1
387,387,22,68,0,1,1,1,1
388,388,28,65,1,1,1,1,1
389,389,19,63,0,1,1,1,1
390,390,20,72,0,1,1,1,1
391,391,29,66,0,1,1,1,1
392,392,25,75,0,1,1,1,1
393,393,29,74,0,1,1,1,1
394,394,22,67,1,1,1,1,1
395,395,22,66,0,1,1,1,1
396,396,28,61,1,1,1,1,1
397,397,29,75,1,1,1,1,1
398,398,25,65,0,1,1,1,1
399,399,18,76,1,1,1,1,1
400,400,23,72,1,1,1,1,1
401,401,30,62,0,1,1,1,1
402,402,20,66,1,1,1,1,1
403,403,22,63,1,1,1,1,1
404,404,27,68,1,1,1,1,1
405,405,26,75,1,1,1,1,1
406,406,29,66,1,1,1,1,1
407,407,24,79,1,1,1,1,1
408,408,28,76,0,1,1,1,1
409,409,25,62,1,1,1,1,1
410,410,22,73,0,1,1,1,1
411,411,19,74,1,1,1,1,1
412,412,25,80,1,1,1,1,1
413,413,22,74,1,1,1,1,1
414,414,21,62,1,1,1,1,1
415,415,25,75,1,1,1,1,1
416,416,21,73,0,1,1,1,1
417,417,19,72,0,1,1,1,1
418,418,22,78,0,1,1,1,1
419,419,18,77,0,1,1,1,1
420,420,25,63,0,1,1,1,1
421,421,24,69,0,1,1,1,1
422,422,28,73,1,1,1,1,1
423,423,24,69,1,1,1,1,1
424,424,19,60,1,1,1,1,1
425,425,22,71,1,1,1,1,1
426,426,27,79,1,1,1,1,1
427,427,27,80,0,1,1,1,1
428,428,27,62,1,1,1,1,1
429,429,27,80,0,1,1,1,1
430,430,22,76,0,1,1,1,1
431,431,25,64,0,1,1,1,1
432,432,25,72,1,1,1,1,1
433,433,22,66,0,1,1,1,1
434,434,26,80,1,1,1,1,1
435,435,28,67,0,1,1,1,1
436,436,25,67,0,1,1,1,1
437,437,21,63,0,1,1,1,1
438,438,30,78,1,1,1,1,1
439,439,30,80,0,1,1,1,1
440,440,21,78,0,1,1,1,1
441,441,29,67,0,1,1,1,1
442,442,21,80,0,1,1,1,1
443,443,30,79,1,1,1,1,1
444,444,21,69,1,1,1,1,1
445,445,21,72,1,1,1,1,1
446,446,24,73,1,1,1,1,1
447,447,19,68,0,1,1,1,1
448,448,26,69,0,1,1,1,1
449,449,21,77,1,1,1,1,1
450,450,27,79,1,1,1,1,1
451,451,24,79,1,1,1,1,1
452,452,22,72,0,1,1,1,1
453,453,21,79,1,1,1,1,1
454,454,20,79,0,1,1,1,1
455,455,23,77,0,1,1,1,1
456,456,21,63,0,1,1,1,1
457,457,28,69,0,1,1,1,1
458,458,26,77,1,1,1,1,1
459,459,18,75,0,1,1,1,1
460,460,28,79,0,1,1,1,1
461,461,21,79,0,1,1,1,1
462,462,19,65,0,1,1,1,1
463,463,28,60,1,1,1,1,1
464,464,21,62,1,1,1,1,1
465,465,24,64,0,1,1,1,1
466,466,27,67,0,1,1,1,1
467,467,25,68,1,1,1,1,1
468,468,20,77,1,1,1,1,1
469,469,29,80,0,1,1,1,1
470,470,27,60,1,1,1,1,1
471,471,21,66,1,1,1,1,1
472,472,22,62,0,1,1,1,1
473,473,29,67,0,1,1,1,1
474,474,25,61,1,1,1,1,1
475,475,21,80,1,1,1,1,1
476,476,27,77,1,1,1,1,1
477,477,20,62,0,1,1,1,1
478,478,18,65,1,1,1,1,1
479,479,25,78,0,1,1,1,1
480,480,26,77,0,1,1,1,1
481,481,21,64,0,1,1,1,1
482,482,20,68,1,1,1,1,1
483,483,19,65,0,1,1,1,1
484,484,26,65,1,1,1,1,1
485,485,27,71,0,1,1,1,1
486,486,27,75,0,1,1,1,1
487,487,25,61,0,1,1,1,1
488,488,21,63,1,1,1,1,1
489,489,21,65,0,1,1,1,1
490,490,22,75,1,1,1,1,1
491,491,26,75,1,1,1,1,1
492,492,21,69,0,1,1,1,1
493,493,30,79,0,1,1,1,1
494,494,21,76,1,1,1,1,1
495,495,21,68,1,1,1,1,1
496,496,28,72,0,1,1,1,1
497,497,21,67,1,1,1,1,1
498,498,30,73,1,1,1,1,1
499,499,19,73,0,1,1,1,1
500,500,26,79,0,1,1,1,1
501,501,24,77,1,1,1,1,1
502,502,29,67,0,1,1,1,1
503,503,19,64,0,1,1,1,1
504,504,29,68,0,1,1,1,1
505,505,19,72,0,1,1,1,1
506,506,18,61,0,1,1,1,1
507,507,27,77,0,1,1,1,1
508,508,22,65,0,1,1,1,1
509,509,23,65,0,1,1,1,1
510,510,27,69,1,1,1,1,1
511,511,23,79,0,1,1,1,1
512,512,25,73,1,1,1,1,1
513,513,23,74,1,1,1,1,1
514,514,20,71,1,1,1,1,1
515,515,22,65,1,1,1,1,1
516,516,26,67,1,1,1,1,1
517,517,29,70,1,1,1,1,1
518,518,28,72,0,1,1,1,1
519,519,20,75,0,1,1,1,1
520,520,24,73,1,1,1,1,1
521,521,20,77,1,1,1,1,1
522,522,20,74,1,1,1,1,1
523,523,22,68,0,1,1,1,1
524,524,20,74,1,1,1,1,1
525,525,26,73,1,1,1,1,1
526,526,25,66,1,1,1,1,1
527,527,21,60,1,1,1,1,1
528,528,26,60,0,1,1,1,1
529,529,20,75,1,1,1,1,1
530,530,23,76,0,1,1,1,1
531,531,28,77,1,1,1,1,1
532,532,25,60,0,1,1,1,1
533,533,28,65,1,1,1,1,1
534,534,25,71,1,1,1,1,1
535,535,19,66,1,1,1,1,1
536,536,29,67,1,1,1,1,1
537,537,24,66,0,1,1,1,1
538,538,20,65,1,1,1,1,1
539,539,19,69,1,1,1,1,1
540,540,21,63,1,1,1,1,1
541,541,20,68,0,1,1,1,1
542,542,19,66,0,1,1,1,1
543,543,29,76,0,1,1,1,1
544,544,18,66,0,1,1,1,1
545,545,30,60,1,1,1,1,1
546,546,27,61,1,1,1,1,1
547,547,25,67,1,1,1,1,1
548,548,22,65,0,1,1,1,1
549,549,28,63,0,1,1,1,1
550,550,21,60,1,1,1,1,1
551,551,24,66,0,1,1,1,1
552,552,30,79,0,1,1,1,1
553,553,27,68,0,1,1,1,1
554,554,20,61,0,1,1,1,1
555,555,24,75,1,1,1,1,1
556,556,29,65,1,1,1,1,1
557,557,19,70,0,1,1,1,1
558,558,23,78,1,1,1,1,1
559,559,22,68,1,1,1,1,1
560,560,21,78,0,1,1,1,1
561,561,29,60,1,1,1,1,1
562,562,21,70,0,1,1,1,1
563,563,30,78,0,1,1,1,1
564,564,25,78,1,1,1,1,1
565,565,28,74,0,1,1,1,1
566,566,22,71,1,1,1,1,1
567,567,27,79,0,1,1,1,1
568,568,24,77,0,1,1,1,1
569,569,18,70,1,1,1,1,1
570,570,30,71,0,1,1,1,1
571,571,19,78,1,1,1,1,1
572,572,21,70,0,1,1,1,1
573,573,18,61,1,1,1,1,1
574,574,29,73,0,1,1,1,1
575,575,25,65,1,1,1,1,1
576,576,23,79,1,1,1,1,1
577,577,30,66,1,1,1,1,1
578,578,26,76,0,1,1,1,1
579,579,19,80,0,1,1,1,1
580,580,20,76,0,1,1,1,1
581,581,21,65,1,1,1,1,1
582,582,18,63,0,1,1,1,1
583,583,20,68,1,1,1,1,1
584,584,26,73,1,1,1,1,1
585,585,25,75,1,1,1,1,1
586,586,18,70,1,1,1,1,1
587,587,29,74,1,1,1,1,1
588,588,22,79,0,1,1,1,1
589,589,24,75,1,1,1,1,1
590,590,18,72,0,1,1,1,1
591,591,24,74,0,1,1,1,1
592,592,20,62,1,1,1,1,1
593,593,22,72,1,1,1,1,1
594,594,28,65,0,1,1,1,1
595,595,22,72,1,1,1,1,1
596,596,19,78,0,1,1,1,1
597,597,19,70,0,1,1,1,1
598,598,30,75,0,1,1,1,1
599,599,28,79,1,1,1,1,1
600,600,29,69,0,1,1,1,1
601,601,28,60,1,1,1,1,1
602,602,19,75,0,1,1,1,1
603,603,26,60,1,1,1,1,1
604,604,21,71,0,1,1,1,1
605,605,24,63,0,1,1,1,1
606,606,24,73,0,1,1,1,1
607,607,26,80,0,1,1,1,1
608,608,22,73,0,1,1,1,1
609,609,30,60,0,1,1,1,1
610,610,27,73,1,1,1,1,1
611,611,29,68,1,1,1,1,1
612,612,24,61,1,1,1,1,1
613,613,23,77,0,1,1,1,1
614,614,29,72,0,1,1,1,1
615,615,21,77,0,1,1,1,1
616,616,29,71,1,1,1,1,1
617,617,25,78,1,1,1,1,1
618,618,24,75,1,1,1,1,1
619,619,25,65,0,1,1,1,1
620,620,20,63,0,1,1,1,1
621,621,25,68,1,1,1,1,1
622,622,22,72,0,1,1,1,1
623,623,18,60,1,1,1,1,1
624,624,20,77,0,1,1,1,1
625,625,19,64,0,1,1,1,1
626,626,23,72,1,1,1,1,1
627,627,27,72,0,1,1,1,1
628,628,27,62,1,1,1,1,1
629,629,28,75,0,1,1,1,1
630,630,25,74,0,1,1,1,1
631,631,18,60,1,1,1,1,1
632,632,24,79,1,1,1,1,1
633,633,19,75,0,1,1,1,1
634,634,20,60,0,1,1,1,1
635,635,22,77,1,1,1,1,1
636,636,28,79,0,1,1,1,1
637,637,29,73,0,1,1,1,1
638,638,24,68,0,1,1,1,1
639,639,29,62,0,1,1,1,1
640,640,19,75,1,1,1,1,1
641,641,27,77,1,1,1,1,1
642,642,20,67,1,1,1,1,1
643,643,19,65,0,1,1,1,1
644,644,24,67,1,1,1,1,1
645,645,25,78,1,1,1,1,1
646,646,23,63,1,1,1,1,1
647,647,28,69,0,1,1,1,1
648,648,18,68,0,1,1,1,1
649,649,29,75,1,1,1,1,1
650,650,30,62,0,1,1,1,1
651,651,23,74,0,1,1,1,1
652,652,21,78,1,1,1,1,1
653,653,24,67,1,1,1,1,1
654,654,28,68,1,1,1,1,1
655,655,20,78,0,1,1,1,1
656,656,23,72,1,1,1,1,1
657,657,21,70,1,1,1,1,1
658,658,25,73,1,1,1,1,1
659,659,27,80,1,1,1,1,1
660,660,28,70,1,1,1,1,1
661,661,18,63,1,1,1,1,1
662,662,27,77,0,1,1,1,1
663,663,19,63,1,1,1,1,1
664,664,19,61,0,1,1,1,1
665,665,23,72,1,1,1,1,1
666,666,24,74,1,1,1,1,1
667,667,22,76,1,1,1,1,1
668,668,29,67,0,1,1,1,1
669,669,28,73,1,1,1,1,1
670,670,23,70,1,1,1,1,1
671,671,27,72,1,1,1,1,1
672,672,29,80,0,1,1,1,1
673,673,23,68,1,1,1,1,1
674,674,21,69,1,1,1,1,1
675,675,20,80,0,1,1,1,1
676,676,20,77,0,1,1,1,1
677,677,21,80,0,1,1,1,1
678,678,30,79,0,1,1,1,1
679,679,23,61,1,1,1,1,1
680,680,28,66,0,1,1,1,1
681,681,27,64,0,1,1,1,1
682,682,29,75,0,1,1,1,1
683,683,30,66,0,1,1,1,1
684,684,21,65,1,1,1,1,1
685,685,27,72,1,1,1,1,1
686,686,22,60,1,1,1,1,1
687,687,27,77,0,1,1,1,1
688,688,24,63,1,1,1,1,1
689,689,20,79,0,1,1,1,1
690,690,21,62,1,1,1,1,1
691,691,28,72,0,1,1,1,1
692,692,18,72,1,1,1,1,1
693,693,18,64,0,1,1,1,1
694,694,23,66,0,1,1,1,1
695,695,20,72,1,1,1,1,1
696,696,29,61,0,1,1,1,1
697,697,23,75,0,1,1,1,1
698,698,25,74,1,1,1,1,1
699,699,18,79,0,1,1,1,1
700,700,22,63,0,1,1,1,1
701,701,29,68,0,1,1,1,1
702,702,28,60,0,1,1,1,1
703,703,20,64,0,1,1,1,1
704,704,22,64,1,1,1,1,1
705,705,19,69,0,1,1,1,1
706,706,23,76,1,1,1,1,1
707,707,25,61,0,1,1,1,1
708,708,21,78,0,1,1,1,1
709,709,25,78,1,1,1,1,1
710,710,30,63,0,1,1,1,1
711,711,21,80,1,1,1,1,1
712,712,30,62,0,1,1,1,1
713,713,29,80,0,1,1,1,1
714,714,30,71,0,1,1,1,1
715,715,24,68,1,1,1,1,1
716,716,19,78,1,1,1,1,1
717,717,21,78,0,1,1,1,1
718,718,24,73,1,1,1,1,1
719,719,29,67,0,1,1,1,1
720,720,30,74,1,1,1,1,1
721,721,19,60,1,1,1,1,1
722,722,24,78,0,1,1,1,1
723,723,22,75,0,1,1,1,1
724,724,30,64,0,1,1,1,1
725,725,26,63,0,1,1,1,1
726,726,23,63,1,1,1,1,1
727,727,21,76,0,1,1,1,1
728,728,23,78,1,1,1,1,1
729,729,23,78,1,1,1,1,1
730,730,24,71,1,1,1,1,1
731,731,24,76,0,1,1,1,1
732,732,21,62,1,1,1,1,1
733,733,21,65,0,1,1,1,1
734,734,20,68,0,1,1,1,1
735,735,24,67,1,1,1,1,1
736,736,27,60,0,1,1,1,1
737,737,20,64,1,1,1,1,1
738,738,30,74,1,1,1,1,1
739,739,27,77,0,1,1,1,1
740,740,28,77,1,1,1,1,1
741,741,25,72,0,1,1,1,1
742,742,21,72,1,1,1,1,1
743,743,21,64,1,1,1,1,1
744,744,27,66,1,1,1,1,1
745,745,26,79,0,1,1,1,1
746,746,24,78,1,1,1,1,1
747,747,24,69,0,1,1,1,1
748,748,22,80,0,1,1,1,1
749,749,29,75,0,1,1,1,1
750,750,22,81,0,1,1,1,1
751,751,19,84,1,1,1,1,1
752,752,20,98,0,1,1,1,1
753,753,28,90,0,1,1,1,1
754,754,24,82,1,1,1,1,1
755,755,19,92,0,1,1,1,1
756,756,25,85,0,1,1,1,1
757,757,22,91,1,1,1,1,1
758,758,28,90,0,1,1,1,1
759,759,24,93,0,1,1,1,1
760,760,21,91,0,1,1,1,1
761,761,21,81,0,1,1,1,1
762,762,22,96,0,1,1,1,1
763,763,18,90,0,1,1,1,1
764,764,20,85,1,1,1,1,1
765,765,30,88,0,1,1,1,1
766,766,28,91,0,1,1,1,1
767,767,30,95,1,1,1,1,1
768,768,30,81,1,1,1,1,1
769,769,21,87,0,1,1,1,1
770,770,27,89,1,1,1,1,1
771,771,21,100,1,1,1,1,1
772,772,27,81,1,1,1,1,1
773,773,29,96,0,1,1,1,1
