,Unnamed: 0,age,monthly_income,sex,education,product,quality,purchased
222,222,30,75,0,0,4,1,1
223,223,22,62,0,0,4,1,1
224,224,18,70,0,0,4,1,1
225,225,23,73,0,0,4,1,1
226,226,30,66,0,0,4,1,1
227,227,26,67,0,0,4,1,1
228,228,22,70,1,0,4,1,1
229,229,26,77,0,0,4,1,1
230,230,24,74,0,0,4,1,1
231,231,19,76,0,0,4,1,1
232,232,26,75,0,0,4,1,1
233,233,23,78,0,0,4,1,1
234,234,26,64,0,0,4,1,1
235,235,21,61,1,0,4,1,1
236,236,21,75,0,0,4,1,1
237,237,21,80,0,0,4,1,1
238,238,26,69,0,0,4,1,1
239,239,24,61,0,0,4,1,1
240,240,22,63,0,0,4,1,1
241,241,28,63,0,0,4,1,1
242,242,29,69,0,0,4,1,1
243,243,24,62,0,0,4,1,1
244,244,20,73,1,0,4,1,1
245,245,22,74,0,0,4,1,1
246,246,25,62,0,0,4,1,1
247,247,18,74,0,0,4,1,1
248,248,18,66,0,0,4,1,1
249,249,20,74,0,0,4,1,1
250,250,29,72,0,0,4,1,1
251,251,25,72,0,0,4,1,1
252,252,20,80,0,0,4,1,1
253,253,27,66,0,0,4,1,1
254,254,21,64,0,0,4,1,1
255,255,27,69,1,0,4,1,1
256,256,26,80,0,0,4,1,1
257,257,21,75,0,0,4,1,1
258,258,28,69,0,0,4,1,1
259,259,23,65,1,0,4,1,1
260,260,18,80,0,0,4,1,1
261,261,22,64,0,0,4,1,1
262,262,26,79,0,0,4,1,1
263,263,21,75,0,0,4,1,1
264,264,21,61,0,0,4,1,1
265,265,18,61,0,0,4,1,1
266,266,29,73,0,0,4,1,1
267,267,22,71,0,0,4,1,1
268,268,19,73,0,0,4,1,1
269,269,25,66,0,0,4,1,1
270,270,21,70,0,0,4,1,1
271,271,21,76,0,0,4,1,1
272,272,24,76,0,0,4,1,1
273,273,24,74,0,0,4,1,1
274,274,18,63,0,0,4,1,1
275,275,22,65,0,0,4,1,1
276,276,18,61,0,0,4,1,1
277,277,29,78,0,0,4,1,1
278,278,22,66,0,0,4,1,1
279,279,28,68,0,0,4,1,1
280,280,19,60,0,0,4,1,1
281,281,19,63,0,0,4,1,1
282,282,26,69,0,0,4,1,1
283,283,29,67,0,0,4,1,1
284,284,24,61,0,0,4,1,1
285,285,23,62,0,0,4,1,1
286,286,26,74,0,0,4,1,1
287,287,30,77,0,0,4,1,1
288,288,20,79,0,0,4,1,1
289,289,25,67,0,0,4,1,1
290,290,23,73,0,0,4,1,1
291,291,28,63,0,0,4,1,1
292,292,25,77,0,0,4,1,1
293,293,21,72,0,0,4,1,1
294,294,22,61,0,0,4,1,1
295,295,29,64,0,0,4,1,1
296,296,28,62,1,0,4,1,1
297,297,28,62,0,0,4,1,1
298,298,25,68,0,0,4,1,1
299,299,19,72,0,0,4,1,1
300,300,25,74,0,0,4,1,1
301,301,20,71,0,0,4,1,1
302,302,27,63,0,0,4,1,1
303,303,26,77,1,0,4,1,1
304,304,18,65,0,0,4,1,1
305,305,24,69,0,0,4,1,1
306,306,29,68,0,0,4,1,1
307,307,21,77,0,0,4,1,1
308,308,25,75,0,0,4,1,1
309,309,21,74,0,0,4,1,1
310,310,20,65,0,0,4,1,1
311,311,30,67,0,0,4,1,1
312,312,30,76,0,0,4,1,1
313,313,21,80,0,0,4,1,1
314,314,23,80,0,0,4,1,1
315,315,26,72,0,0,4,1,1
316,316,30,79,0,0,4,1,1
317,317,29,71,0,0,4,1,1
318,318,25,79,0,0,4,1,1
319,319,19,66,0,0,4,1,1
320,320,21,60,0,0,4,1,1
321,321,28,74,0,0,4,1,1
322,322,28,78,0,0,4,1,1
323,323,29,61,0,0,4,1,1
324,324,26,67,0,0,4,1,1
325,325,28,61,0,0,4,1,1
326,326,20,68,0,0,4,1,1
327,327,27,61,0,0,4,1,1
328,328,26,75,0,0,4,1,1
329,329,29,77,0,0,4,1,1
330,330,24,69,1,0,4,1,1
331,331,18,66,0,0,4,1,1
332,332,26,60,1,0,4,1,1
333,333,23,75,1,0,4,1,1
334,334,22,80,0,0,4,1,1
335,335,30,62,0,0,4,1,1
336,336,24,79,0,0,4,1,1
337,337,22,77,1,0,4,1,1
338,338,18,78,0,0,4,1,1
339,339,20,60,0,0,4,1,1
340,340,27,71,0,0,4,1,1
341,341,24,64,0,0,4,1,1
342,342,21,69,0,0,4,1,1
343,343,19,66,1,0,4,1,1
344,344,21,71,0,0,4,1,1
345,345,25,73,0,0,4,1,1
346,346,29,62,0,0,4,1,1
347,347,26,77,0,0,4,1,1
348,348,27,66,0,0,4,1,1
349,349,26,61,0,0,4,1,1
350,350,26,70,0,0,4,1,1
351,351,28,80,1,0,4,1,1
352,352,26,70,0,0,4,1,1
353,353,30,74,0,0,4,1,1
354,354,19,71,0,0,4,1,1
355,355,26,71,0,0,4,1,1
356,356,23,62,0,0,4,1,1
357,357,19,60,0,0,4,1,1
358,358,26,79,1,0,4,1,1
359,359,30,64,1,0,4,1,1
360,360,29,80,0,0,4,1,1
361,361,26,61,1,0,4,1,1
362,362,27,71,0,0,4,1,1
363,363,22,72,0,0,4,1,1
364,364,22,61,0,0,4,1,1
365,365,18,77,0,0,4,1,1
366,366,22,79,1,0,4,1,1
367,367,27,68,1,0,4,1,1
368,368,24,66,0,0,4,1,1
369,369,29,80,0,0,4,1,1
370,370,25,62,0,0,4,1,1
371,371,28,74,0,0,4,1,1
372,372,25,69,0,0,4,1,1
373,373,26,78,0,0,4,1,1
374,374,22,69,0,0,4,1,1
375,375,26,80,0,0,4,1,1
376,376,26,76,0,0,4,1,1
377,377,22,78,0,0,4,1,1
378,378,22,76,0,0,4,1,1
379,379,26,67,0,0,4,1,1
380,380,28,70,0,0,4,1,1
381,381,21,64,0,0,4,1,1
382,382,30,70,0,0,4,1,1
383,383,19,66,0,0,4,1,1
384,384,27,74,0,0,4,1,1
385,385,20,66,0,0,4,1,1
386,386,22,73,0,0,4,1,1
387,387,19,70,0,0,4,1,1
388,388,23,67,0,0,4,1,1
389,389,24,60,0,0,4,1,1
390,390,26,77,0,0,4,1,1
391,391,22,65,0,0,4,1,1
392,392,29,68,0,0,4,1,1
393,393,30,72,0,0,4,1,1
394,394,28,62,0,0,4,1,1
395,395,22,79,1,0,4,1,1
396,396,27,75,0,0,4,1,1
397,397,23,75,0,0,4,1,1
398,398,22,76,0,0,4,1,1
399,399,25,64,0,0,4,1,1
400,400,18,79,1,0,4,1,1
401,401,27,72,0,0,4,1,1
402,402,30,70,0,0,4,1,1
403,403,27,67,0,0,4,1,1
404,404,26,74,0,0,4,1,1
405,405,24,60,0,0,4,1,1
406,406,29,69,0,0,4,1,1
407,407,18,77,0,0,4,1,1
408,408,29,74,1,0,4,1,1
409,409,22,78,0,0,4,1,1
410,410,24,74,1,0,4,1,1
411,411,20,68,0,0,4,1,1
412,412,25,61,0,0,4,1,1
413,413,28,69,0,0,4,1,1
414,414,26,79,0,0,4,1,1
415,415,18,76,0,0,4,1,1
416,416,28,74,1,0,4,1,1
417,417,22,77,0,0,4,1,1
418,418,24,68,0,0,4,1,1
419,419,19,71,0,0,4,1,1
420,420,22,65,0,0,4,1,1
421,421,18,76,0,0,4,1,1
422,422,22,64,0,0,4,1,1
423,423,27,73,0,0,4,1,1
424,424,20,63,0,0,4,1,1
425,425,23,68,0,0,4,1,1
426,426,19,74,0,0,4,1,1
427,427,24,76,0,0,4,1,1
428,428,24,66,1,0,4,1,1
429,429,20,60,0,0,4,1,1
430,430,20,78,0,0,4,1,1
431,431,21,65,0,0,4,1,1
432,432,26,73,0,0,4,1,1
433,433,18,74,0,0,4,1,1
434,434,26,74,0,0,4,1,1
435,435,29,73,0,0,4,1,1
436,436,25,76,0,0,4,1,1
437,437,19,66,0,0,4,1,1
438,438,20,62,0,0,4,1,1
439,439,22,66,1,0,4,1,1
440,440,22,72,0,0,4,1,1
441,441,18,80,0,0,4,1,1
442,442,19,76,0,0,4,1,1
443,443,29,78,1,0,4,1,1
444,444,22,72,0,0,4,1,1
445,445,21,75,1,0,4,1,1
446,446,27,64,0,0,4,1,1
447,447,18,76,0,0,4,1,1
448,448,23,70,0,0,4,1,1
449,449,25,64,0,0,4,1,1
450,450,27,74,0,0,4,1,1
451,451,19,65,0,0,4,1,1
452,452,19,69,0,0,4,1,1
453,453,22,73,0,0,4,1,1
454,454,19,77,0,0,4,1,1
455,455,27,60,0,0,4,1,1
456,456,24,77,0,0,4,1,1
457,457,28,72,0,0,4,1,1
458,458,22,80,0,0,4,1,1
459,459,23,69,0,0,4,1,1
460,460,21,65,0,0,4,1,1
461,461,29,68,0,0,4,1,1
462,462,20,74,0,0,4,1,1
463,463,18,64,1,0,4,1,1
464,464,30,79,0,0,4,1,1
465,465,27,71,0,0,4,1,1
466,466,19,79,0,0,4,1,1
467,467,30,79,0,0,4,1,1
468,468,19,63,0,0,4,1,1
469,469,26,69,0,0,4,1,1
470,470,30,80,0,0,4,1,1
471,471,20,72,0,0,4,1,1
472,472,26,77,0,0,4,1,1
473,473,21,64,0,0,4,1,1
474,474,22,74,0,0,4,1,1
475,475,20,76,0,0,4,1,1
476,476,19,64,0,0,4,1,1
477,477,26,70,0,0,4,1,1
478,478,18,76,0,0,4,1,1
479,479,28,65,0,0,4,1,1
480,480,19,66,0,0,4,1,1
481,481,18,72,0,0,4,1,1
482,482,26,62,0,0,4,1,1
483,483,27,73,0,0,4,1,1
484,484,24,63,0,0,4,1,1
485,485,25,66,0,0,4,1,1
486,486,19,76,0,0,4,1,1
487,487,30,67,0,0,4,1,1
488,488,27,74,0,0,4,1,1
489,489,26,73,1,0,4,1,1
490,490,19,79,0,0,4,1,1
491,491,24,76,0,0,4,1,1
492,492,20,69,0,0,4,1,1
493,493,28,62,0,0,4,1,1
494,494,22,75,0,0,4,1,1
495,495,23,69,0,0,4,1,1
496,496,19,75,0,0,4,1,1
497,497,24,76,0,0,4,1,1
498,498,20,75,0,0,4,1,1
499,499,24,73,1,0,4,1,1
500,500,29,100,0,0,4,1,1
501,501,27,93,0,0,4,1,1
502,502,22,87,0,0,4,1,1
503,503,21,99,0,0,4,1,1
504,504,23,97,0,0,4,1,1
505,505,24,91,0,0,4,1,1
506,506,22,99,0,0,4,1,1
507,507,24,96,0,0,4,1,1
508,508,28,98,0,0,4,1,1
509,509,30,98,0,0,4,1,1
510,510,25,95,1,0,4,1,1
511,511,29,81,0,0,4,1,1
512,512,21,98,0,0,4,1,1
513,513,24,82,0,0,4,1,1
514,514,28,91,0,0,4,1,1
515,515,30,80,0,0,4,1,1
516,516,27,88,0,0,4,1,1
517,517,18,90,0,0,4,1,1
518,518,19,99,0,0,4,1,1
519,519,21,91,0,0,4,1,1
520,520,23,90,1,0,4,1,1
521,521,26,91,0,0,4,1,1
522,522,23,98,0,0,4,1,1
523,523,25,92,0,0,4,1,1
524,524,29,98,0,0,4,1,1
525,525,19,98,0,0,4,1,1
526,526,28,98,0,0,4,1,1
527,527,28,87,0,0,4,1,1
528,528,30,81,0,0,4,1,1
529,529,20,81,0,0,4,1,1
530,530,23,95,0,0,4,1,1
531,531,21,81,0,0,4,1,1
532,532,21,81,0,0,4,1,1
533,533,28,87,0,0,4,1,1
534,534,23,87,0,0,4,1,1
535,535,20,81,1,0,4,1,1
536,536,21,85,0,0,4,1,1
537,537,25,84,0,0,4,1,1
538,538,22,87,0,0,4,1,1
539,539,22,97,1,0,4,1,1
540,540,18,83,0,0,4,1,1
541,541,29,89,1,0,4,1,1
542,542,30,98,0,0,4,1,1
543,543,26,88,0,0,4,1,1
544,544,28,86,1,0,4,1,1
545,545,23,80,0,0,4,1,1
546,546,27,90,0,0,4,1,1
547,547,25,82,0,0,4,1,1
548,548,30,83,0,0,4,1,1
549,549,18,80,0,0,4,1,1
550,550,28,85,1,0,4,1,1
551,551,21,89,0,0,4,1,1
552,552,21,89,0,0,4,1,1
553,553,26,84,0,0,4,1,1
554,554,30,84,1,0,4,1,1
555,555,20,90,0,0,4,1,1
556,556,20,84,0,0,4,1,1
557,557,29,82,0,0,4,1,1
558,558,22,92,0,0,4,1,1
559,559,29,81,0,0,4,1,1
560,560,21,89,0,0,4,1,1
561,561,19,88,0,0,4,1,1
562,562,26,97,0,0,4,1,1
563,563,23,80,1,0,4,1,1
564,564,18,80,1,0,4,1,1
565,565,21,95,0,0,4,1,1
566,566,22,99,0,0,4,1,1
567,567,26,88,0,0,4,1,1
568,568,29,86,0,0,4,1,1
569,569,25,82,0,0,4,1,1
570,570,23,91,0,0,4,1,1
571,571,30,100,0,0,4,1,1
572,572,26,90,0,0,4,1,1
573,573,21,98,0,0,4,1,1
574,574,24,83,0,0,4,1,1
575,575,27,95,1,0,4,1,1
576,576,18,97,0,0,4,1,1
577,577,19,84,0,0,4,1,1
578,578,19,90,1,0,4,1,1
579,579,26,81,0,0,4,1,1
580,580,26,95,0,0,4,1,1
581,581,18,100,0,0,4,1,1
582,582,19,90,1,0,4,1,1
583,583,24,97,0,0,4,1,1
584,584,29,86,1,0,4,1,1
585,585,27,91,0,0,4,1,1
586,586,30,95,0,0,4,1,1
587,587,28,90,0,0,4,1,1
588,588,25,98,0,0,4,1,1
589,589,19,96,0,0,4,1,1
590,590,19,94,0,0,4,1,1
591,591,22,81,0,0,4,1,1
592,592,24,91,0,0,4,1,1
593,593,19,90,0,0,4,1,1
594,594,28,88,0,0,4,1,1
595,595,23,97,0,0,4,1,1
596,596,29,88,0,0,4,1,1
597,597,30,81,0,0,4,1,1
598,598,18,83,0,0,4,1,1
599,599,20,85,0,0,4,1,1
600,600,27,85,0,0,4,1,1
601,601,29,82,0,0,4,1,1
602,602,22,93,0,0,4,1,1
603,603,29,90,0,0,4,1,1
604,604,22,81,0,0,4,1,1
605,605,24,99,0,0,4,1,1
606,606,26,96,0,0,4,1,1
607,607,19,92,0,0,4,1,1
608,608,30,99,1,0,4,1,1
609,609,21,87,0,0,4,1,1
610,610,22,84,0,0,4,1,1
611,611,24,84,1,0,4,1,1
612,612,25,90,1,0,4,1,1
613,613,20,96,0,0,4,1,1
614,614,23,91,0,0,4,1,1
615,615,19,86,0,0,4,1,1
616,616,21,81,1,0,4,1,1
617,617,28,100,0,0,4,1,1
618,618,20,97,0,0,4,1,1
619,619,20,93,0,0,4,1,1
620,620,23,95,1,0,4,1,1
621,621,23,95,0,0,4,1,1
622,622,24,80,0,0,4,1,1
623,623,26,100,0,0,4,1,1
624,624,23,81,0,0,4,1,1
625,625,21,99,0,0,4,1,1
626,626,25,92,0,0,4,1,1
627,627,30,90,0,0,4,1,1
628,628,21,96,0,0,4,1,1
629,629,25,91,0,0,4,1,1
630,630,27,86,0,0,4,1,1
631,631,28,89,0,0,4,1,1
632,632,26,100,0,0,4,1,1
633,633,27,94,0,0,4,1,1
634,634,28,92,0,0,4,1,1
635,635,18,89,1,0,4,1,1
636,636,21,97,0,0,4,1,1
637,637,20,90,1,0,4,1,1
638,638,27,87,0,0,4,1,1
639,639,19,92,0,0,4,1,1
640,640,18,88,0,0,4,1,1
641,641,25,93,0,0,4,1,1
642,642,20,96,0,0,4,1,1
643,643,24,89,1,0,4,1,1
644,644,29,98,0,0,4,1,1
645,645,22,98,0,0,4,1,1
646,646,23,97,0,0,4,1,1
647,647,20,90,0,0,4,1,1
648,648,23,85,1,0,4,1,1
649,649,29,90,0,0,4,1,1
650,650,25,82,0,0,4,1,1
651,651,25,87,0,0,4,1,1
652,652,26,82,1,0,4,1,1
653,653,28,89,0,0,4,1,1
654,654,22,92,0,0,4,1,1
655,655,25,95,0,0,4,1,1
656,656,19,88,0,0,4,1,1
657,657,19,92,0,0,4,1,1
658,658,20,89,0,0,4,1,1
659,659,18,98,0,0,4,1,1
660,660,27,98,0,0,4,1,1
661,661,20,94,0,0,4,1,1
662,662,18,87,0,0,4,1,1
663,663,20,84,0,0,4,1,1
664,664,30,85,0,0,4,1,1
665,665,20,85,0,0,4,1,1
666,666,27,94,0,0,4,1,1
667,667,20,99,0,0,4,1,1
668,668,18,80,0,0,4,1,1
669,669,22,90,0,0,4,1,1
670,670,24,98,0,0,4,1,1
671,671,25,82,1,0,4,1,1
672,672,25,92,0,0,4,1,1
673,673,18,88,0,0,4,1,1
674,674,28,95,0,0,4,1,1
675,675,27,88,0,0,4,1,1
676,676,22,89,0,0,4,1,1
677,677,29,95,0,0,4,1,1
678,678,21,92,0,0,4,1,1
679,679,24,89,0,0,4,1,1
680,680,21,95,0,0,4,1,1
681,681,25,92,0,0,4,1,1
682,682,27,94,0,0,4,1,1
683,683,22,95,0,0,4,1,1
684,684,26,82,0,0,4,1,1
685,685,19,90,0,0,4,1,1
686,686,20,91,0,0,4,1,1
687,687,28,98,0,0,4,1,1
688,688,29,99,1,0,4,1,1
689,689,23,95,0,0,4,1,1
690,690,19,83,0,0,4,1,1
691,691,21,95,0,0,4,1,1
692,692,20,94,0,0,4,1,1
693,693,25,90,1,0,4,1,1
694,694,22,98,0,0,4,1,1
695,695,18,83,0,0,4,1,1
696,696,30,86,0,0,4,1,1
697,697,22,98,0,0,4,1,1
698,698,28,80,1,0,4,1,1
699,699,19,86,0,0,4,1,1
700,700,22,80,0,0,4,1,1
701,701,19,98,1,0,4,1,1
702,702,27,92,0,0,4,1,1
703,703,18,90,0,0,4,1,1
704,704,24,96,0,0,4,1,1
705,705,21,93,0,0,4,1,1
706,706,18,100,0,0,4,1,1
707,707,19,98,0,0,4,1,1
708,708,21,84,0,0,4,1,1
709,709,30,87,1,0,4,1,1
710,710,21,98,0,0,4,1,1
711,711,20,88,1,0,4,1,1
712,712,20,89,0,0,4,1,1
713,713,22,96,0,0,4,1,1
714,714,25,100,0,0,4,1,1
715,715,30,92,0,0,4,1,1
716,716,23,97,0,0,4,1,1
717,717,22,97,0,0,4,1,1
718,718,18,90,0,0,4,1,1
719,719,19,92,0,0,4,1,1
720,720,20,87,0,0,4,1,1
721,721,24,98,0,0,4,1,1
722,722,26,91,1,0,4,1,1
723,723,29,81,0,0,4,1,1
724,724,27,97,1,0,4,1,1
725,725,19,92,0,0,4,1,1
726,726,24,86,0,0,4,1,1
727,727,26,90,0,0,4,1,1
728,728,18,97,1,0,4,1,1
729,729,21,90,0,0,4,1,1
730,730,18,80,0,0,4,1,1
731,731,20,96,0,0,4,1,1
732,732,30,97,0,0,4,1,1
733,733,29,98,0,0,4,1,1
734,734,21,91,0,0,4,1,1
735,735,27,100,0,0,4,1,1
736,736,22,95,1,0,4,1,1
737,737,26,84,0,0,4,1,1
738,738,29,98,0,0,4,1,1
739,739,23,81,0,0,4,1,1
740,740,18,100,0,0,4,1,1
741,741,25,91,0,0,4,1,1
742,742,24,80,0,0,4,1,1
743,743,18,86,0,0,4,1,1
744,744,27,92,0,0,4,1,1
745,745,25,89,0,0,4,1,1
746,746,28,97,0,0,4,1,1
747,747,24,98,0,0,4,1,1
748,748,21,92,0,0,4,1,1
749,749,24,92,0,0,4,1,1
750,750,37,82,0,0,4,1,1
751,751,43,90,0,0,4,1,1
752,752,36,84,0,0,4,1,1
753,753,47,80,0,0,4,1,1
754,754,44,90,0,0,4,1,1
755,755,31,98,0,0,4,1,1
756,756,38,82,0,0,4,1,1
757,757,45,98,0,0,4,1,1
758,758,39,91,0,0,4,1,1
759,759,30,99,0,0,4,1,1
760,760,49,92,0,0,4,1,1
761,761,39,94,0,0,4,1,1
762,762,33,94,0,0,4,1,1
763,763,31,80,0,0,4,1,1
764,764,43,99,0,0,4,1,1
765,765,37,88,0,0,4,1,1
766,766,39,99,0,0,4,1,1
767,767,49,81,0,0,4,1,1
768,768,48,99,1,0,4,1,1
769,769,44,87,0,0,4,1,1
770,770,33,93,0,0,4,1,1
771,771,49,97,0,0,4,1,1
772,772,30,80,0,0,4,1,1
773,773,48,97,0,0,4,1,1
