,Unnamed: 0,age,monthly_income,sex,education,product,quality,purchased
64,64,21,41,0,0,3,1,1
65,65,28,60,0,0,3,1,1
66,66,28,50,0,0,3,1,1
67,67,19,47,0,0,3,1,1
68,68,26,52,0,0,3,1,1
69,69,30,52,0,0,3,1,1
70,70,29,48,0,0,3,1,1
71,71,27,46,0,0,3,1,1
72,72,19,46,0,0,3,1,1
73,73,19,51,0,0,3,1,1
74,74,21,40,0,0,3,1,1
75,75,24,52,1,0,3,1,1
76,76,30,55,0,0,3,1,1
77,77,23,46,0,0,3,1,1
78,78,20,59,0,0,3,1,1
79,79,30,58,0,0,3,1,1
80,80,29,47,0,0,3,1,1
81,81,28,48,0,0,3,1,1
82,82,30,51,0,0,3,1,1
83,83,27,41,0,0,3,1,1
84,84,18,60,0,0,3,1,1
85,85,18,48,0,0,3,1,1
86,86,22,58,0,0,3,1,1
87,87,19,52,0,0,3,1,1
88,88,29,46,0,0,3,1,1
89,89,22,56,0,0,3,1,1
90,90,21,42,0,0,3,1,1
91,91,30,58,0,0,3,1,1
92,92,28,41,0,0,3,1,1
93,93,19,41,0,0,3,1,1
94,94,28,60,0,0,3,1,1
95,95,20,47,0,0,3,1,1
96,96,25,49,0,0,3,1,1
97,97,22,51,0,0,3,1,1
98,98,29,43,0,0,3,1,1
99,99,25,47,0,0,3,1,1
100,100,23,49,0,0,3,1,1
101,101,20,46,0,0,3,1,1
102,102,22,55,0,0,3,1,1
103,103,19,52,0,0,3,1,1
104,104,30,56,0,0,3,1,1
105,105,21,50,0,0,3,1,1
106,106,21,60,0,0,3,1,1
107,107,27,55,0,0,3,1,1
108,108,24,46,0,0,3,1,1
109,109,20,51,1,0,3,1,1
110,110,23,55,0,0,3,1,1
111,111,21,51,0,0,3,1,1
112,112,19,45,0,0,3,1,1
113,113,26,42,0,0,3,1,1
114,114,29,58,0,0,3,1,1
115,115,20,50,0,0,3,1,1
116,116,30,43,0,0,3,1,1
117,117,19,56,0,0,3,1,1
118,118,23,51,0,0,3,1,1
119,119,20,59,0,0,3,1,1
120,120,23,57,0,0,3,1,1
121,121,25,57,0,0,3,1,1
122,122,21,53,0,0,3,1,1
123,123,19,40,0,0,3,1,1
124,124,26,41,0,0,3,1,1
125,125,21,47,0,0,3,1,1
126,126,20,54,0,0,3,1,1
127,127,20,54,0,0,3,1,1
128,128,27,45,0,0,3,1,1
129,129,30,50,0,0,3,1,1
130,130,18,45,0,0,3,1,1
131,131,21,56,0,0,3,1,1
132,132,30,51,0,0,3,1,1
133,133,27,40,0,0,3,1,1
134,134,25,49,0,0,3,1,1
135,135,23,52,0,0,3,1,1
136,136,18,51,0,0,3,1,1
137,137,22,53,0,0,3,1,1
138,138,22,43,0,0,3,1,1
139,139,19,59,0,0,3,1,1
140,140,23,41,0,0,3,1,1
141,141,20,43,0,0,3,1,1
142,142,29,44,0,0,3,1,1
143,143,20,58,1,0,3,1,1
144,144,18,60,0,0,3,1,1
145,145,19,54,0,0,3,1,1
146,146,28,60,0,0,3,1,1
147,147,21,58,0,0,3,1,1
148,148,24,50,0,0,3,1,1
149,149,29,56,1,0,3,1,1
150,150,28,47,0,0,3,1,1
151,151,20,43,0,0,3,1,1
152,152,26,58,0,0,3,1,1
153,153,27,50,0,0,3,1,1
154,154,20,52,0,0,3,1,1
155,155,20,50,0,0,3,1,1
156,156,25,41,0,0,3,1,1
157,157,29,50,0,0,3,1,1
158,158,18,51,0,0,3,1,1
159,159,21,55,0,0,3,1,1
160,160,22,50,0,0,3,1,1
161,161,21,59,0,0,3,1,1
162,162,23,58,0,0,3,1,1
163,163,25,51,1,0,3,1,1
164,164,27,42,0,0,3,1,1
165,165,22,58,0,0,3,1,1
166,166,24,48,0,0,3,1,1
167,167,22,40,0,0,3,1,1
168,168,21,43,0,0,3,1,1
169,169,27,54,0,0,3,1,1
170,170,28,50,0,0,3,1,1
171,171,25,59,0,0,3,1,1
172,172,18,49,0,0,3,1,1
173,173,19,46,0,0,3,1,1
174,174,22,44,1,0,3,1,1
175,175,26,50,0,0,3,1,1
176,176,25,41,0,0,3,1,1
177,177,20,48,0,0,3,1,1
178,178,29,59,0,0,3,1,1
179,179,28,42,0,0,3,1,1
180,180,25,60,0,0,3,1,1
181,181,25,51,0,0,3,1,1
182,182,25,49,0,0,3,1,1
183,183,18,54,0,0,3,1,1
184,184,28,45,0,0,3,1,1
185,185,21,59,0,0,3,1,1
186,186,26,46,0,0,3,1,1
187,187,28,40,0,0,3,1,1
188,188,23,55,0,0,3,1,1
189,189,26,53,1,0,3,1,1
190,190,22,56,0,0,3,1,1
191,191,20,44,0,0,3,1,1
192,192,19,55,0,0,3,1,1
193,193,25,59,0,0,3,1,1
194,194,18,44,0,0,3,1,1
195,195,19,55,0,0,3,1,1
196,196,19,41,0,0,3,1,1
197,197,27,42,0,0,3,1,1
198,198,30,43,0,0,3,1,1
199,199,20,45,0,0,3,1,1
200,200,30,53,0,0,3,1,1
201,201,25,42,0,0,3,1,1
202,202,23,51,0,0,3,1,1
203,203,30,44,0,0,3,1,1
204,204,23,43,0,0,3,1,1
205,205,24,50,0,0,3,1,1
206,206,22,54,0,0,3,1,1
207,207,24,52,0,0,3,1,1
208,208,18,53,0,0,3,1,1
209,209,27,60,0,0,3,1,1
210,210,30,57,0,0,3,1,1
211,211,19,41,0,0,3,1,1
212,212,20,45,0,0,3,1,1
213,213,18,53,0,0,3,1,1
214,214,18,56,0,0,3,1,1
215,215,22,58,0,0,3,1,1
216,216,28,49,0,0,3,1,1
217,217,19,44,0,0,3,1,1
218,218,22,44,0,0,3,1,1
219,219,20,42,0,0,3,1,1
220,220,20,53,0,0,3,1,1
221,221,30,54,0,0,3,1,1
222,222,18,43,0,0,3,1,1
223,223,26,41,0,0,3,1,1
224,224,25,58,0,0,3,1,1
225,225,21,42,0,0,3,1,1
226,226,23,42,0,0,3,1,1
227,227,30,48,0,0,3,1,1
228,228,26,56,0,0,3,1,1
229,229,19,57,0,0,3,1,1
230,230,24,42,0,0,3,1,1
231,231,25,57,1,0,3,1,1
232,232,24,57,0,0,3,1,1
233,233,22,56,0,0,3,1,1
234,234,27,51,0,0,3,1,1
235,235,20,40,0,0,3,1,1
236,236,26,46,0,0,3,1,1
237,237,29,52,0,0,3,1,1
238,238,25,47,0,0,3,1,1
239,239,24,56,0,0,3,1,1
240,240,23,55,0,0,3,1,1
241,241,18,41,0,0,3,1,1
242,242,28,47,0,0,3,1,1
243,243,19,58,0,0,3,1,1
244,244,21,48,0,0,3,1,1
245,245,26,57,0,0,3,1,1
246,246,26,48,0,0,3,1,1
247,247,20,56,0,0,3,1,1
248,248,28,53,0,0,3,1,1
249,249,24,55,0,0,3,1,1
250,250,29,63,0,1,3,1,1
251,251,22,76,0,1,3,1,1
252,252,20,63,0,1,3,1,1
253,253,29,61,0,1,3,1,1
254,254,21,68,0,1,3,1,1
255,255,30,66,0,1,3,1,1
256,256,27,69,0,1,3,1,1
257,257,20,77,0,1,3,1,1
258,258,20,78,0,1,3,1,1
259,259,22,80,0,1,3,1,1
260,260,18,67,0,1,3,1,1
261,261,22,70,0,1,3,1,1
262,262,30,69,0,1,3,1,1
263,263,23,75,0,1,3,1,1
264,264,27,80,0,1,3,1,1
265,265,29,79,0,1,3,1,1
266,266,30,62,0,1,3,1,1
267,267,30,65,0,1,3,1,1
268,268,18,80,0,1,3,1,1
269,269,28,70,0,1,3,1,1
270,270,26,70,0,1,3,1,1
271,271,27,69,0,1,3,1,1
272,272,24,76,0,1,3,1,1
273,273,28,75,0,1,3,1,1
274,274,22,68,0,1,3,1,1
275,275,18,72,0,1,3,1,1
276,276,28,80,0,1,3,1,1
277,277,30,78,0,1,3,1,1
278,278,22,66,0,1,3,1,1
279,279,26,60,0,1,3,1,1
280,280,18,77,0,1,3,1,1
281,281,30,77,0,1,3,1,1
282,282,21,67,0,1,3,1,1
283,283,30,67,0,1,3,1,1
284,284,27,70,0,1,3,1,1
285,285,23,75,0,1,3,1,1
286,286,28,70,0,1,3,1,1
287,287,28,79,0,1,3,1,1
288,288,21,73,0,1,3,1,1
289,289,22,68,0,1,3,1,1
290,290,26,77,0,1,3,1,1
291,291,20,72,0,1,3,1,1
292,292,22,61,0,1,3,1,1
293,293,30,79,0,1,3,1,1
294,294,21,75,0,1,3,1,1
295,295,29,71,0,1,3,1,1
296,296,21,63,0,1,3,1,1
297,297,21,70,0,1,3,1,1
298,298,28,76,0,1,3,1,1
299,299,24,75,0,1,3,1,1
300,300,21,72,0,1,3,1,1
301,301,19,73,0,1,3,1,1
302,302,24,75,0,1,3,1,1
303,303,21,76,1,1,3,1,1
304,304,26,68,0,1,3,1,1
305,305,29,60,0,1,3,1,1
306,306,30,63,0,1,3,1,1
307,307,21,65,0,1,3,1,1
308,308,27,63,0,1,3,1,1
309,309,26,64,0,1,3,1,1
310,310,29,66,0,1,3,1,1
311,311,22,78,0,1,3,1,1
312,312,19,76,0,1,3,1,1
313,313,21,61,0,1,3,1,1
314,314,26,61,0,1,3,1,1
315,315,23,69,0,1,3,1,1
316,316,19,79,0,1,3,1,1
317,317,27,69,0,1,3,1,1
318,318,23,69,0,1,3,1,1
319,319,25,78,0,1,3,1,1
320,320,29,65,0,1,3,1,1
321,321,30,63,0,1,3,1,1
322,322,28,70,0,1,3,1,1
323,323,30,61,0,1,3,1,1
324,324,23,61,0,1,3,1,1
325,325,18,60,0,1,3,1,1
326,326,20,74,0,1,3,1,1
327,327,24,73,0,1,3,1,1
328,328,20,75,0,1,3,1,1
329,329,20,69,0,1,3,1,1
330,330,18,74,0,1,3,1,1
331,331,18,69,0,1,3,1,1
332,332,28,69,0,1,3,1,1
333,333,18,67,0,1,3,1,1
334,334,30,67,0,1,3,1,1
335,335,27,60,0,1,3,1,1
336,336,28,66,0,1,3,1,1
337,337,29,60,0,1,3,1,1
338,338,23,60,0,1,3,1,1
339,339,25,60,0,1,3,1,1
340,340,27,71,0,1,3,1,1
341,341,20,72,0,1,3,1,1
342,342,22,71,0,1,3,1,1
343,343,28,77,0,1,3,1,1
344,344,25,80,0,1,3,1,1
345,345,24,75,0,1,3,1,1
346,346,21,61,0,1,3,1,1
347,347,18,62,0,1,3,1,1
348,348,28,64,0,1,3,1,1
349,349,23,78,0,1,3,1,1
350,350,28,71,0,1,3,1,1
351,351,19,64,0,1,3,1,1
352,352,28,74,0,1,3,1,1
353,353,18,78,0,1,3,1,1
354,354,23,62,0,1,3,1,1
355,355,25,72,0,1,3,1,1
356,356,27,80,0,1,3,1,1
357,357,23,70,0,1,3,1,1
358,358,24,62,0,1,3,1,1
359,359,26,74,0,1,3,1,1
360,360,27,80,0,1,3,1,1
361,361,23,74,0,1,3,1,1
362,362,24,78,1,1,3,1,1
363,363,18,69,0,1,3,1,1
364,364,23,62,0,1,3,1,1
365,365,19,78,1,1,3,1,1
366,366,28,61,0,1,3,1,1
367,367,19,76,0,1,3,1,1
368,368,19,75,1,1,3,1,1
369,369,24,75,0,1,3,1,1
370,370,22,63,0,1,3,1,1
371,371,26,77,0,1,3,1,1
372,372,25,62,0,1,3,1,1
373,373,20,61,0,1,3,1,1
374,374,24,74,0,1,3,1,1
375,375,18,67,0,1,3,1,1
376,376,28,63,0,1,3,1,1
377,377,25,73,0,1,3,1,1
378,378,20,72,0,1,3,1,1
379,379,24,70,0,1,3,1,1
380,380,28,60,0,1,3,1,1
381,381,28,71,0,1,3,1,1
382,382,27,68,0,1,3,1,1
383,383,30,68,0,1,3,1,1
384,384,30,63,0,1,3,1,1
385,385,20,62,0,1,3,1,1
386,386,19,76,0,1,3,1,1
387,387,18,62,0,1,3,1,1
388,388,28,69,0,1,3,1,1
389,389,27,80,0,1,3,1,1
390,390,28,75,0,1,3,1,1
391,391,24,69,0,1,3,1,1
392,392,22,78,0,1,3,1,1
393,393,24,66,0,1,3,1,1
394,394,28,67,0,1,3,1,1
395,395,27,66,0,1,3,1,1
396,396,25,73,0,1,3,1,1
397,397,25,66,0,1,3,1,1
398,398,19,71,0,1,3,1,1
399,399,23,76,0,1,3,1,1
400,400,22,69,0,1,3,1,1
401,401,30,68,0,1,3,1,1
402,402,18,74,0,1,3,1,1
403,403,21,61,0,1,3,1,1
404,404,25,70,0,1,3,1,1
405,405,25,70,0,1,3,1,1
406,406,19,69,0,1,3,1,1
407,407,19,79,0,1,3,1,1
408,408,28,76,0,1,3,1,1
409,409,22,67,0,1,3,1,1
410,410,20,65,0,1,3,1,1
411,411,22,75,0,1,3,1,1
412,412,27,63,0,1,3,1,1
413,413,27,65,0,1,3,1,1
414,414,22,65,0,1,3,1,1
415,415,29,73,0,1,3,1,1
416,416,27,77,0,1,3,1,1
417,417,30,73,1,1,3,1,1
418,418,29,62,0,1,3,1,1
419,419,23,64,0,1,3,1,1
420,420,28,62,0,1,3,1,1
421,421,22,79,0,1,3,1,1
422,422,26,63,0,1,3,1,1
423,423,24,76,1,1,3,1,1
424,424,27,74,0,1,3,1,1
425,425,25,64,0,1,3,1,1
426,426,22,68,0,1,3,1,1
427,427,18,60,0,1,3,1,1
428,428,22,73,0,1,3,1,1
429,429,20,62,0,1,3,1,1
430,430,28,72,0,1,3,1,1
431,431,24,63,0,1,3,1,1
432,432,20,69,0,1,3,1,1
433,433,25,62,0,1,3,1,1
434,434,26,69,0,1,3,1,1
435,435,27,63,0,1,3,1,1
436,436,20,80,0,1,3,1,1
437,437,19,80,0,1,3,1,1
438,438,21,66,0,1,3,1,1
439,439,19,63,0,1,3,1,1
440,440,29,61,0,1,3,1,1
441,441,26,75,0,1,3,1,1
442,442,27,73,0,1,3,1,1
443,443,24,73,0,1,3,1,1
444,444,27,66,0,1,3,1,1
445,445,27,72,0,1,3,1,1
446,446,30,80,0,1,3,1,1
447,447,22,72,0,1,3,1,1
448,448,22,77,0,1,3,1,1
449,449,28,77,0,1,3,1,1
450,450,29,75,0,1,3,1,1
451,451,26,70,0,1,3,1,1
452,452,29,79,0,1,3,1,1
453,453,21,67,0,1,3,1,1
454,454,26,71,0,1,3,1,1
455,455,25,70,0,1,3,1,1
456,456,24,65,0,1,3,1,1
457,457,23,65,0,1,3,1,1
458,458,18,65,0,1,3,1,1
459,459,27,69,0,1,3,1,1
460,460,29,74,0,1,3,1,1
461,461,23,70,0,1,3,1,1
462,462,24,71,0,1,3,1,1
463,463,18,79,0,1,3,1,1
464,464,24,69,0,1,3,1,1
465,465,24,71,0,1,3,1,1
466,466,25,66,0,1,3,1,1
467,467,25,72,0,1,3,1,1
468,468,26,78,0,1,3,1,1
469,469,29,70,0,1,3,1,1
470,470,21,66,0,1,3,1,1
471,471,27,65,0,1,3,1,1
472,472,29,65,0,1,3,1,1
473,473,27,76,0,1,3,1,1
474,474,29,61,0,1,3,1,1
475,475,23,60,0,1,3,1,1
476,476,30,74,0,1,3,1,1
477,477,30,70,0,1,3,1,1
478,478,28,76,0,1,3,1,1
479,479,20,63,0,1,3,1,1
480,480,19,61,0,1,3,1,1
481,481,22,68,0,1,3,1,1
482,482,24,69,1,1,3,1,1
483,483,26,74,0,1,3,1,1
484,484,23,71,0,1,3,1,1
485,485,24,63,0,1,3,1,1
486,486,27,74,0,1,3,1,1
487,487,27,73,0,1,3,1,1
488,488,20,80,0,1,3,1,1
489,489,18,75,0,1,3,1,1
490,490,19,69,0,1,3,1,1
491,491,25,60,0,1,3,1,1
492,492,29,73,0,1,3,1,1
493,493,30,70,0,1,3,1,1
494,494,22,62,0,1,3,1,1
495,495,24,64,0,1,3,1,1
496,496,23,67,0,1,3,1,1
497,497,29,68,0,1,3,1,1
498,498,24,77,0,1,3,1,1
499,499,20,80,0,1,3,1,1
500,500,37,97,0,1,3,1,1
501,501,46,92,0,1,3,1,1
502,502,32,82,0,1,3,1,1
503,503,40,99,0,1,3,1,1
504,504,30,80,0,1,3,1,1
505,505,38,95,0,1,3,1,1
506,506,40,82,0,1,3,1,1
507,507,39,94,0,1,3,1,1
508,508,31,82,0,1,3,1,1
509,509,35,84,0,1,3,1,1
510,510,47,88,0,1,3,1,1
511,511,32,90,0,1,3,1,1
512,512,46,80,0,1,3,1,1
513,513,35,85,0,1,3,1,1
514,514,35,91,0,1,3,1,1
515,515,44,83,0,1,3,1,1
516,516,47,84,0,1,3,1,1
517,517,48,86,1,1,3,1,1
518,518,38,88,0,1,3,1,1
519,519,37,88,0,1,3,1,1
520,520,34,89,0,1,3,1,1
521,521,49,86,0,1,3,1,1
522,522,36,80,0,1,3,1,1
523,523,34,91,0,1,3,1,1
524,524,43,81,0,1,3,1,1
525,525,34,99,1,1,3,1,1
526,526,49,91,0,1,3,1,1
527,527,31,92,0,1,3,1,1
528,528,34,94,0,1,3,1,1
529,529,40,96,0,1,3,1,1
530,530,33,100,0,1,3,1,1
531,531,45,86,0,1,3,1,1
532,532,34,83,0,1,3,1,1
533,533,34,100,0,1,3,1,1
534,534,46,83,0,1,3,1,1
535,535,49,95,0,1,3,1,1
536,536,44,100,0,1,3,1,1
537,537,36,99,0,1,3,1,1
538,538,44,87,0,1,3,1,1
539,539,40,80,0,1,3,1,1
540,540,43,85,0,1,3,1,1
541,541,35,88,1,1,3,1,1
542,542,45,90,0,1,3,1,1
543,543,32,94,0,1,3,1,1
544,544,32,100,0,1,3,1,1
545,545,44,92,0,1,3,1,1
546,546,39,88,0,1,3,1,1
547,547,45,91,0,1,3,1,1
548,548,45,100,0,1,3,1,1
549,549,46,94,0,1,3,1,1
550,550,33,97,0,1,3,1,1
551,551,46,90,0,1,3,1,1
552,552,34,93,0,1,3,1,1
553,553,48,95,0,1,3,1,1
554,554,42,84,0,1,3,1,1
555,555,34,88,0,1,3,1,1
556,556,43,95,0,1,3,1,1
557,557,30,92,1,1,3,1,1
558,558,33,98,0,1,3,1,1
559,559,30,81,0,1,3,1,1
560,560,33,96,0,1,3,1,1
561,561,48,96,0,1,3,1,1
562,562,44,94,0,1,3,1,1
563,563,46,80,0,1,3,1,1
564,564,30,95,0,1,3,1,1
565,565,38,84,0,1,3,1,1
566,566,38,89,0,1,3,1,1
567,567,30,96,1,1,3,1,1
568,568,44,100,0,1,3,1,1
569,569,36,92,0,1,3,1,1
570,570,44,100,0,1,3,1,1
571,571,31,87,0,1,3,1,1
572,572,33,81,0,1,3,1,1
573,573,46,84,0,1,3,1,1
574,574,45,90,0,1,3,1,1
575,575,37,86,0,1,3,1,1
576,576,44,90,0,1,3,1,1
577,577,41,94,0,1,3,1,1
578,578,32,88,0,1,3,1,1
579,579,31,87,0,1,3,1,1
580,580,38,84,0,1,3,1,1
581,581,40,86,0,1,3,1,1
582,582,33,90,0,1,3,1,1
583,583,35,92,0,1,3,1,1
584,584,35,91,0,1,3,1,1
585,585,50,92,0,1,3,1,1
586,586,34,97,0,1,3,1,1
587,587,38,91,1,1,3,1,1
588,588,40,88,0,1,3,1,1
589,589,38,100,1,1,3,1,1
590,590,46,83,0,1,3,1,1
591,591,30,99,0,1,3,1,1
592,592,45,87,0,1,3,1,1
593,593,37,98,0,1,3,1,1
594,594,37,98,0,1,3,1,1
595,595,38,92,0,1,3,1,1
596,596,44,100,0,1,3,1,1
597,597,48,100,0,1,3,1,1
598,598,31,92,0,1,3,1,1
599,599,34,99,0,1,3,1,1
600,600,30,99,0,1,3,1,1
601,601,45,94,0,1,3,1,1
602,602,48,89,0,1,3,1,1
603,603,46,91,0,1,3,1,1
604,604,46,83,0,1,3,1,1
605,605,32,91,0,1,3,1,1
606,606,37,98,0,1,3,1,1
607,607,36,89,0,1,3,1,1
608,608,34,93,0,1,3,1,1
609,609,42,86,0,1,3,1,1
610,610,48,85,0,1,3,1,1
611,611,40,94,0,1,3,1,1
612,612,40,89,0,1,3,1,1
613,613,33,84,0,1,3,1,1
614,614,31,89,0,1,3,1,1
615,615,31,85,0,1,3,1,1
616,616,34,89,0,1,3,1,1
617,617,32,99,0,1,3,1,1
618,618,36,90,0,1,3,1,1
619,619,36,86,0,1,3,1,1
620,620,37,88,0,1,3,1,1
621,621,49,82,0,1,3,1,1
622,622,45,91,0,1,3,1,1
623,623,34,96,0,1,3,1,1
624,624,45,92,0,1,3,1,1
625,625,48,94,0,1,3,1,1
626,626,30,84,0,1,3,1,1
627,627,35,93,0,1,3,1,1
628,628,47,88,0,1,3,1,1
629,629,49,99,0,1,3,1,1
630,630,47,94,0,1,3,1,1
631,631,47,98,1,1,3,1,1
632,632,42,84,1,1,3,1,1
633,633,37,88,1,1,3,1,1
634,634,39,90,0,1,3,1,1
635,635,41,89,0,1,3,1,1
636,636,33,87,0,1,3,1,1
637,637,37,87,0,1,3,1,1
638,638,34,85,0,1,3,1,1
639,639,34,84,0,1,3,1,1
640,640,45,93,0,1,3,1,1
641,641,47,87,0,1,3,1,1
642,642,31,100,0,1,3,1,1
643,643,34,93,0,1,3,1,1
644,644,36,95,0,1,3,1,1
645,645,45,84,0,1,3,1,1
646,646,35,88,0,1,3,1,1
647,647,45,81,0,1,3,1,1
648,648,43,90,0,1,3,1,1
649,649,45,95,0,1,3,1,1
650,650,49,91,0,1,3,1,1
651,651,33,80,0,1,3,1,1
652,652,49,88,1,1,3,1,1
653,653,41,95,0,1,3,1,1
654,654,38,85,0,1,3,1,1
655,655,47,99,0,1,3,1,1
656,656,42,90,0,1,3,1,1
657,657,50,85,0,1,3,1,1
658,658,49,81,0,1,3,1,1
659,659,39,85,0,1,3,1,1
660,660,43,90,0,1,3,1,1
661,661,36,100,0,1,3,1,1
662,662,38,95,0,1,3,1,1
663,663,42,93,0,1,3,1,1
664,664,38,91,0,1,3,1,1
665,665,34,98,0,1,3,1,1
666,666,49,92,0,1,3,1,1
667,667,37,97,0,1,3,1,1
668,668,45,91,0,1,3,1,1
669,669,43,81,0,1,3,1,1
670,670,33,81,0,1,3,1,1
671,671,36,83,0,1,3,1,1
672,672,43,95,0,1,3,1,1
673,673,44,83,0,1,3,1,1
674,674,42,86,0,1,3,1,1
675,675,39,92,0,1,3,1,1
676,676,44,80,0,1,3,1,1
677,677,42,93,0,1,3,1,1
678,678,39,93,0,1,3,1,1
679,679,48,89,0,1,3,1,1
680,680,38,81,0,1,3,1,1
681,681,36,88,0,1,3,1,1
682,682,35,86,0,1,3,1,1
683,683,42,97,0,1,3,1,1
684,684,35,93,0,1,3,1,1
685,685,44,82,0,1,3,1,1
686,686,36,90,0,1,3,1,1
687,687,36,100,1,1,3,1,1
688,688,47,89,0,1,3,1,1
689,689,39,95,0,1,3,1,1
690,690,45,92,0,1,3,1,1
691,691,33,100,0,1,3,1,1
692,692,41,86,0,1,3,1,1
693,693,38,83,0,1,3,1,1
694,694,45,85,0,1,3,1,1
695,695,30,97,0,1,3,1,1
696,696,36,87,0,1,3,1,1
697,697,38,97,0,1,3,1,1
698,698,39,80,0,1,3,1,1
699,699,36,84,0,1,3,1,1
700,700,30,100,0,1,3,1,1
701,701,48,87,0,1,3,1,1
702,702,50,85,0,1,3,1,1
703,703,34,99,0,1,3,1,1
704,704,40,82,0,1,3,1,1
705,705,30,84,0,1,3,1,1
706,706,44,97,0,1,3,1,1
707,707,39,81,0,1,3,1,1
708,708,35,97,0,1,3,1,1
709,709,32,89,0,1,3,1,1
710,710,41,90,0,1,3,1,1
711,711,40,87,0,1,3,1,1
712,712,39,92,0,1,3,1,1
713,713,34,98,0,1,3,1,1
714,714,46,81,0,1,3,1,1
715,715,33,84,0,1,3,1,1
716,716,46,88,0,1,3,1,1
717,717,38,85,0,1,3,1,1
718,718,45,90,0,1,3,1,1
719,719,35,81,0,1,3,1,1
720,720,33,99,0,1,3,1,1
721,721,46,93,0,1,3,1,1
722,722,37,88,0,1,3,1,1
723,723,36,91,0,1,3,1,1
724,724,36,87,0,1,3,1,1
725,725,42,82,0,1,3,1,1
726,726,50,92,0,1,3,1,1
727,727,31,98,0,1,3,1,1
728,728,35,90,0,1,3,1,1
729,729,49,92,0,1,3,1,1
730,730,36,96,0,1,3,1,1
731,731,34,82,0,1,3,1,1
732,732,42,89,0,1,3,1,1
733,733,38,93,0,1,3,1,1
734,734,49,99,0,1,3,1,1
735,735,42,80,0,1,3,1,1
736,736,49,86,0,1,3,1,1
737,737,32,84,0,1,3,1,1
738,738,47,83,0,1,3,1,1
739,739,30,83,0,1,3,1,1
740,740,37,81,0,1,3,1,1
741,741,41,94,0,1,3,1,1
742,742,49,87,0,1,3,1,1
743,743,34,93,0,1,3,1,1
744,744,30,97,0,1,3,1,1
745,745,37,81,0,1,3,1,1
746,746,37,99,0,1,3,1,1
747,747,30,86,0,1,3,1,1
748,748,35,91,0,1,3,1,1
749,749,38,86,0,1,3,1,1
750,750,62,94,0,1,3,1,1
751,751,64,86,0,1,3,1,1
752,752,51,89,0,1,3,1,1
753,753,55,80,0,1,3,1,1
754,754,60,84,0,1,3,1,1
755,755,80,93,0,1,3,1,1
756,756,69,95,0,1,3,1,1
757,757,75,85,0,1,3,1,1
758,758,62,100,0,1,3,1,1
759,759,78,81,0,1,3,1,1
760,760,64,84,0,1,3,1,1
761,761,78,86,0,1,3,1,1
762,762,74,94,0,1,3,1,1
763,763,72,86,0,1,3,1,1
764,764,72,93,0,1,3,1,1
765,765,64,93,0,1,3,1,1
766,766,56,91,0,1,3,1,1
767,767,62,91,0,1,3,1,1
768,768,51,87,0,1,3,1,1
769,769,79,98,0,1,3,1,1
770,770,53,85,0,1,3,1,1
771,771,75,88,0,1,3,1,1
772,772,60,89,0,1,3,1,1
773,773,71,100,0,1,3,1,1
