,age,monthly_income,sex,education,product,quality,purchased
562,25,72,0,1,3,1,1
563,20,75,0,1,3,1,1
564,21,64,1,1,3,1,1
565,25,70,0,1,3,1,1
566,28,76,0,1,3,1,1
567,30,62,0,1,3,1,1
568,24,76,1,1,3,1,1
569,28,63,0,1,3,1,1
570,18,73,0,1,3,1,1
571,28,60,0,1,3,1,1
572,24,73,0,1,3,1,1
573,28,60,0,1,3,1,1
574,22,72,0,1,3,1,1
575,21,64,0,1,3,1,1
576,28,64,0,1,3,1,1
577,22,75,0,1,3,1,1
578,28,72,0,1,3,1,1
579,25,63,0,1,3,1,1
580,30,80,0,1,3,1,1
581,24,74,0,1,3,1,1
582,27,75,0,1,3,1,1
583,23,79,0,1,3,1,1
584,19,71,1,1,3,1,1
585,22,71,0,1,3,1,1
586,24,80,0,1,3,1,1
587,22,60,0,1,3,1,1
588,24,63,0,1,3,1,1
589,28,60,0,1,3,1,1
590,29,65,0,1,3,1,1
591,28,70,1,1,3,1,1
592,25,80,1,1,3,1,1
593,19,63,0,1,3,1,1
594,22,74,0,1,3,1,1
595,28,60,1,1,3,1,1
596,25,79,1,1,3,1,1
597,27,75,1,1,3,1,1
598,27,75,0,1,3,1,1
599,30,60,1,1,3,1,1
600,24,79,1,1,3,1,1
601,26,71,0,1,3,1,1
602,26,73,0,1,3,1,1
603,22,65,0,1,3,1,1
604,18,77,0,1,3,1,1
605,24,72,0,1,3,1,1
606,25,67,1,1,3,1,1
607,27,64,0,1,3,1,1
608,26,78,0,1,3,1,1
609,30,76,0,1,3,1,1
610,23,63,1,1,3,1,1
611,22,61,0,1,3,1,1
612,30,69,0,1,3,1,1
613,29,64,0,1,3,1,1
614,26,71,0,1,3,1,1
615,21,63,0,1,3,1,1
616,25,79,1,1,3,1,1
617,24,72,1,1,3,1,1
618,22,75,1,1,3,1,1
619,27,61,1,1,3,1,1
620,30,80,1,1,3,1,1
621,19,68,0,1,3,1,1
622,21,80,0,1,3,1,1
623,30,66,1,1,3,1,1
624,20,60,0,1,3,1,1
625,22,61,0,1,3,1,1
626,29,73,0,1,3,1,1
627,22,80,0,1,3,1,1
628,26,65,0,1,3,1,1
629,19,70,0,1,3,1,1
630,21,60,1,1,3,1,1
631,22,70,0,1,3,1,1
632,20,80,0,1,3,1,1
633,19,80,0,1,3,1,1
634,18,77,0,1,3,1,1
635,30,65,0,1,3,1,1
636,29,63,0,1,3,1,1
637,26,74,0,1,3,1,1
638,28,66,0,1,3,1,1
639,22,80,0,1,3,1,1
640,27,79,1,1,3,1,1
641,19,77,1,1,3,1,1
642,19,63,1,1,3,1,1
643,24,65,0,1,3,1,1
644,18,60,0,1,3,1,1
645,19,77,1,1,3,1,1
646,19,77,0,1,3,1,1
647,20,64,1,1,3,1,1
648,30,74,1,1,3,1,1
649,27,64,0,1,3,1,1
650,18,72,0,1,3,1,1
651,27,69,0,1,3,1,1
652,20,72,0,1,3,1,1
653,19,77,1,1,3,1,1
654,29,77,1,1,3,1,1
655,27,69,1,1,3,1,1
656,22,69,0,1,3,1,1
657,30,69,0,1,3,1,1
658,19,76,0,1,3,1,1
659,20,74,0,1,3,1,1
660,18,64,0,1,3,1,1
661,28,71,0,1,3,1,1
662,20,69,0,1,3,1,1
663,25,60,0,1,3,1,1
664,20,71,1,1,3,1,1
665,27,75,0,1,3,1,1
666,22,76,0,1,3,1,1
667,21,80,0,1,3,1,1
668,29,70,1,1,3,1,1
669,27,76,0,1,3,1,1
670,27,68,0,1,3,1,1
671,21,78,0,1,3,1,1
672,28,72,0,1,3,1,1
673,24,80,0,1,3,1,1
674,20,65,0,1,3,1,1
675,18,68,0,1,3,1,1
676,30,75,0,1,3,1,1
677,27,80,0,1,3,1,1
678,28,80,0,1,3,1,1
679,18,74,1,1,3,1,1
680,30,60,0,1,3,1,1
681,22,62,0,1,3,1,1
682,18,66,1,1,3,1,1
683,28,68,0,1,3,1,1
684,21,60,0,1,3,1,1
685,20,65,1,1,3,1,1
686,27,70,0,1,3,1,1
687,27,76,0,1,3,1,1
688,25,62,1,1,3,1,1
689,29,65,0,1,3,1,1
690,27,61,1,1,3,1,1
691,25,80,1,1,3,1,1
692,19,74,1,1,3,1,1
693,18,80,0,1,3,1,1
694,28,66,1,1,3,1,1
695,18,67,0,1,3,1,1
696,20,70,1,1,3,1,1
697,28,72,0,1,3,1,1
698,25,68,0,1,3,1,1
699,23,72,0,1,3,1,1
700,30,78,0,1,3,1,1
701,29,72,1,1,3,1,1
702,28,66,0,1,3,1,1
703,27,64,0,1,3,1,1
704,22,72,0,1,3,1,1
705,21,61,0,1,3,1,1
706,18,62,0,1,3,1,1
707,25,67,0,1,3,1,1
708,21,70,0,1,3,1,1
709,25,80,0,1,3,1,1
710,20,73,0,1,3,1,1
711,21,75,0,1,3,1,1
712,27,67,0,1,3,1,1
713,27,68,0,1,3,1,1
714,21,77,0,1,3,1,1
715,18,72,0,1,3,1,1
716,18,69,1,1,3,1,1
717,18,79,0,1,3,1,1
718,19,79,0,1,3,1,1
719,26,79,0,1,3,1,1
720,27,74,1,1,3,1,1
721,25,74,0,1,3,1,1
722,26,62,0,1,3,1,1
723,24,78,0,1,3,1,1
724,20,66,0,1,3,1,1
725,22,71,1,1,3,1,1
726,27,60,0,1,3,1,1
727,18,65,0,1,3,1,1
728,21,64,0,1,3,1,1
729,22,62,0,1,3,1,1
730,29,67,0,1,3,1,1
731,21,80,1,1,3,1,1
732,22,76,0,1,3,1,1
733,27,80,0,1,3,1,1
734,29,65,0,1,3,1,1
735,28,61,0,1,3,1,1
736,20,70,1,1,3,1,1
737,18,70,0,1,3,1,1
738,22,62,0,1,3,1,1
739,21,65,0,1,3,1,1
740,25,74,0,1,3,1,1
741,18,62,0,1,3,1,1
742,20,63,1,1,3,1,1
743,27,61,0,1,3,1,1
744,19,67,1,1,3,1,1
745,30,64,0,1,3,1,1
746,27,60,0,1,3,1,1
747,28,76,1,1,3,1,1
748,21,63,0,1,3,1,1
749,27,67,1,1,3,1,1
750,18,88,0,1,3,1,1
751,22,85,0,1,3,1,1
752,22,97,0,1,3,1,1
753,27,80,1,1,3,1,1
754,25,82,0,1,3,1,1
755,18,99,0,1,3,1,1
756,28,80,0,1,3,1,1
757,29,82,0,1,3,1,1
758,21,93,0,1,3,1,1
759,23,82,0,1,3,1,1
760,27,100,1,1,3,1,1
761,28,90,0,1,3,1,1
762,30,81,1,1,3,1,1
763,20,93,0,1,3,1,1
764,29,83,0,1,3,1,1
765,18,89,1,1,3,1,1
766,24,93,0,1,3,1,1
767,18,85,1,1,3,1,1
768,19,98,0,1,3,1,1
769,29,87,0,1,3,1,1
770,28,89,1,1,3,1,1
771,20,82,0,1,3,1,1
772,21,84,0,1,3,1,1
773,26,89,0,1,3,1,1
774,29,91,0,1,3,1,1
775,19,83,0,1,3,1,1
776,19,85,0,1,3,1,1
777,24,94,0,1,3,1,1
778,27,85,1,1,3,1,1
779,26,94,1,1,3,1,1
780,21,96,0,1,3,1,1
781,30,100,0,1,3,1,1
782,23,90,0,1,3,1,1
783,24,91,0,1,3,1,1
784,30,86,0,1,3,1,1
785,28,99,0,1,3,1,1
786,18,86,0,1,3,1,1
787,28,88,0,1,3,1,1
788,21,86,0,1,3,1,1
789,27,100,1,1,3,1,1
790,21,93,1,1,3,1,1
791,21,97,0,1,3,1,1
792,27,91,0,1,3,1,1
793,28,89,0,1,3,1,1
794,26,84,0,1,3,1,1
795,18,91,1,1,3,1,1
796,23,82,0,1,3,1,1
797,19,91,0,1,3,1,1
798,26,99,0,1,3,1,1
799,21,83,1,1,3,1,1
800,29,84,0,1,3,1,1
801,21,86,0,1,3,1,1
802,18,100,0,1,3,1,1
803,20,91,0,1,3,1,1
804,27,90,0,1,3,1,1
805,25,88,0,1,3,1,1
806,24,83,0,1,3,1,1
807,26,80,1,1,3,1,1
808,24,84,0,1,3,1,1
809,18,82,1,1,3,1,1
810,29,84,1,1,3,1,1
811,23,90,0,1,3,1,1
812,18,86,1,1,3,1,1
813,20,82,0,1,3,1,1
814,19,92,0,1,3,1,1
815,26,90,0,1,3,1,1
816,24,90,0,1,3,1,1
817,25,94,0,1,3,1,1
818,29,89,1,1,3,1,1
819,24,95,0,1,3,1,1
820,27,87,0,1,3,1,1
821,30,99,0,1,3,1,1
822,19,91,1,1,3,1,1
823,22,85,0,1,3,1,1
824,29,85,0,1,3,1,1
825,26,83,0,1,3,1,1
826,21,85,0,1,3,1,1
827,18,93,0,1,3,1,1
828,28,81,0,1,3,1,1
829,20,85,0,1,3,1,1
830,18,84,1,1,3,1,1
831,26,83,0,1,3,1,1
832,30,90,1,1,3,1,1
833,29,86,0,1,3,1,1
834,18,91,1,1,3,1,1
835,18,84,0,1,3,1,1
836,19,90,1,1,3,1,1
837,25,82,1,1,3,1,1
838,22,98,0,1,3,1,1
839,26,89,0,1,3,1,1
840,28,86,0,1,3,1,1
841,20,97,1,1,3,1,1
842,27,84,1,1,3,1,1
843,29,99,0,1,3,1,1
844,27,99,1,1,3,1,1
845,27,88,0,1,3,1,1
846,21,94,1,1,3,1,1
847,18,98,1,1,3,1,1
848,25,84,0,1,3,1,1
849,20,90,0,1,3,1,1
850,30,89,0,1,3,1,1
851,18,82,1,1,3,1,1
852,30,99,0,1,3,1,1
853,29,96,0,1,3,1,1
854,28,90,0,1,3,1,1
855,27,93,0,1,3,1,1
856,30,90,0,1,3,1,1
857,25,94,0,1,3,1,1
858,20,96,0,1,3,1,1
859,21,94,1,1,3,1,1
860,24,100,0,1,3,1,1
861,21,97,1,1,3,1,1
862,24,83,0,1,3,1,1
863,20,93,0,1,3,1,1
864,27,92,1,1,3,1,1
865,19,93,0,1,3,1,1
866,28,87,0,1,3,1,1
867,24,96,1,1,3,1,1
868,22,85,1,1,3,1,1
869,18,85,0,1,3,1,1
870,18,85,0,1,3,1,1
871,21,80,0,1,3,1,1
